"","Position_um","Intensity_mean"
"1",0,231.7059
"2",0.67,231.3095
"3",1.33,231.01037
"4",2,230.97702
"5",2.67,231.37928
"6",3.33,231.92756
"7",4,231.38448
"8",4.67,231.47453
"9",5.33,231.77236
"10",6,231.95938
"11",6.67,231.76974
"12",7.33,231.78562
"13",8,232.48888
"14",8.67,232.69725
"15",9.33,233.24703
"16",10,233.31031
"17",10.67,233.48666
"18",11.33,233.18912
"19",12,233.71659
"20",12.67,233.87181
"21",13.33,234.06374
"22",14,234.06391
"23",14.67,233.94048
"24",15.33,233.77056
"25",16,233.7528
"26",16.67,233.82018
"27",17.33,233.53161
"28",18,233.2935
"29",18.67,232.962
"30",19.33,232.51288
"31",20,232.32951
"32",20.67,231.81892
"33",21.33,231.45542
"34",22,230.82135
"35",22.67,230.67325
"36",23.33,230.37818
"37",24,230.40368
"38",24.67,229.85253
"39",25.33,229.58167
"40",26,229.21499
"41",26.67,228.73167
"42",27.33,228.40973
"43",28,227.98658
"44",28.67,227.77609
"45",29.33,227.04156
"46",30,226.46511
"47",30.67,226.19862
"48",31.33,225.96195
"49",32,225.33933
"50",32.67,224.64448
"51",33.33,224.54826
"52",34,223.8292
"53",34.67,223.55196
"54",35.33,222.79086
"55",36,222.98275
"56",36.67,222.54374
"57",37.33,222.59226
"58",38,221.96302
"59",38.67,221.99692
"60",39.33,221.53543
"61",40,222.08245
"62",40.67,221.91068
"63",41.33,223.07905
"64",42,222.81907
"65",42.67,223.89969
"66",43.33,223.79869
"67",44,224.85792
"68",44.67,224.64351
"69",45.33,225.09573
"70",46,224.83805
"71",46.67,225.11613
"72",47.33,224.86449
"73",48,225.06235
"74",48.67,225.13834
"75",49.33,225.06476
"76",50,224.76733
"77",50.67,224.87039
"78",51.33,224.84214
"79",52,225.35373
"80",52.67,225.04632
"81",53.33,225.47601
"82",54,225.5955
"83",54.67,225.9915
"84",55.33,226.23253
"85",56,227.11694
"86",56.67,226.85908
"87",57.33,227.30752
"88",58,227.03803
"89",58.67,227.16721
"90",59.33,227.13053
"91",60,227.33954
"92",60.67,227.24599
"93",61.33,227.04977
"94",62,226.60756
"95",62.67,226.76374
"96",63.33,226.25183
"97",64,225.91985
"98",64.67,225.7504
"99",65.33,225.33934
"100",66,224.77471
"101",66.67,224.13173
"102",67.33,223.51409
"103",68,223.60001
"104",68.67,223.48286
"105",69.33,223.93684
"106",70,223.70141
"107",70.67,224.21795
"108",71.33,223.99987
"109",72,224.39836
"110",72.67,224.5503
"111",73.33,225.30494
"112",74,225.22347
"113",74.67,225.60653
"114",75.33,225.13609
"115",76,225.39654
"116",76.67,225.4596
"117",77.33,225.59419
"118",78,225.43422
"119",78.67,226.13188
"120",79.33,225.88218
"121",80,226.05635
"122",80.67,225.97027
"123",81.33,226.25404
"124",82,226.16976
"125",82.67,226.57473
"126",83.33,226.43347
"127",84,226.53119
"128",84.67,226.6444
"129",85.33,226.60619
"130",86,226.29197
"131",86.67,225.43763
"132",87.33,225.14377
"133",88,225.28977
"134",88.67,224.83586
"135",89.33,224.66556
"136",90,224.53271
"137",90.67,224.55831
"138",91.33,224.24434
"139",92,224.65644
"140",92.67,224.68151
"141",93.33,224.8099
"142",94,224.30035
"143",94.67,224.03828
"144",95.33,223.44103
"145",96,223.63067
"146",96.67,223.5736
"147",97.33,224.29342
