"","Position_um","Intensity_mean"
"1",0,231.97773
"2",0.67,231.68137
"3",1.34,231.05036
"4",2.01,230.96377
"5",2.68,230.73736
"6",3.35,230.68631
"7",4.02,230.62201
"8",4.69,230.78485
"9",5.35,230.63846
"10",6.02,230.82922
"11",6.69,230.7464
"12",7.36,230.61848
"13",8.03,230.05411
"14",8.7,230.04506
"15",9.37,229.55376
"16",10.04,229.50611
"17",10.71,228.51258
"18",11.38,228.20463
"19",12.05,227.78488
"20",12.72,228.05853
"21",13.39,227.66012
"22",14.06,227.52571
"23",14.73,227.50296
"24",15.39,227.31297
"25",16.06,226.34003
"26",16.73,226.24288
"27",17.4,225.91639
"28",18.07,225.68842
"29",18.74,225.0742
"30",19.41,224.90709
"31",20.08,224.84311
"32",20.75,224.87092
"33",21.42,223.91757
"34",22.09,223.42098
"35",22.76,222.40649
"36",23.43,221.96466
"37",24.1,221.55795
"38",24.77,222.03169
"39",25.43,222.07299
"40",26.1,222.81396
"41",26.77,222.91575
"42",27.44,222.56604
"43",28.11,222.38288
"44",28.78,222.83967
"45",29.45,222.5291
"46",30.12,222.91566
"47",30.79,222.7444
"48",31.46,222.94381
"49",32.13,222.94128
"50",32.8,223.52933
"51",33.47,223.58804
"52",34.14,223.25731
"53",34.81,223.20671
"54",35.47,223.16346
"55",36.14,222.75263
"56",36.81,222.51401
"57",37.48,221.76703
"58",38.15,221.49751
"59",38.82,220.7158
"60",39.49,219.85358
"61",40.16,218.91759
"62",40.83,218.59027
"63",41.5,218.43048
"64",42.17,218.05448
"65",42.84,217.90678
"66",43.51,217.58896
"67",44.18,216.92732
"68",44.85,216.11192
"69",45.52,216.04845
"70",46.18,215.46126
"71",46.85,214.93739
"72",47.52,214.88429
"73",48.19,214.44118
"74",48.86,213.85386
"75",49.53,214.34168
"76",50.2,214.57362
"77",50.87,214.28062
"78",51.54,213.87796
"79",52.21,213.45859
"80",52.88,213.04001
"81",53.55,212.2847
"82",54.22,211.85706
"83",54.89,211.16244
"84",55.56,210.46528
"85",56.22,210.05829
"86",56.89,210.14118
"87",57.56,210.31885
"88",58.23,210.20478
"89",58.9,209.81159
"90",59.57,209.9469
"91",60.24,210.66706
