"","Position_um","Intensity_mean"
"1",0,226.5193
"2",0.67,226.04991
"3",1.33,225.35209
"4",2,225.03289
"5",2.67,224.15461
"6",3.33,223.58737
"7",4,223.00875
"8",4.67,223.18569
"9",5.33,223.41045
"10",6,223.32045
"11",6.67,222.44177
"12",7.33,221.95918
"13",8,221.38724
"14",8.67,221.09391
"15",9.33,220.66933
"16",10,220.28564
"17",10.67,220.14253
"18",11.33,220.00795
"19",12,219.47703
"20",12.67,219.24343
"21",13.33,219.05708
"22",14,218.76837
"23",14.67,218.86617
"24",15.33,218.73084
"25",16,218.8675
"26",16.67,218.79338
"27",17.33,218.87582
"28",18,218.4255
"29",18.67,218.57351
"30",19.33,217.98546
"31",20,217.87587
"32",20.67,218.05568
"33",21.33,218.27235
"34",22,217.56797
"35",22.67,217.53699
"36",23.33,217.40542
"37",24,217.558
"38",24.67,217.36825
"39",25.33,217.3996
"40",26,217.37223
"41",26.67,217.67511
"42",27.33,217.22982
"43",28,217.03427
"44",28.67,217.14639
"45",29.33,217.3695
"46",30,217.67223
"47",30.67,218.14711
"48",31.33,218.00894
"49",32,217.74159
"50",32.67,217.61485
"51",33.33,217.13646
"52",34,217.04281
"53",34.67,216.71008
"54",35.33,216.41298
"55",36,215.89285
"56",36.67,214.86844
"57",37.33,213.81863
"58",38,213.49519
"59",38.67,212.9552
"60",39.33,212.70201
"61",40,212.31943
"62",40.67,211.88821
"63",41.33,211.78729
"64",42,211.49649
"65",42.67,211.22129
"66",43.33,211.01279
"67",44,210.81004
"68",44.67,210.47893
"69",45.33,210.38618
"70",46,210.49746
"71",46.67,210.44591
"72",47.33,210.32419
"73",48,210.18
"74",48.67,210.2223
"75",49.33,209.49925
"76",50,209.11009
"77",50.67,208.57316
"78",51.33,208.78764
"79",52,208.60875
"80",52.67,208.69143
"81",53.33,208.74458
"82",54,208.65307
"83",54.67,208.35096
"84",55.33,208.60027
"85",56,208.78106
"86",56.67,208.70472
"87",57.33,209.1541
"88",58,209.50729
"89",58.67,209.07431
"90",59.33,209.36382
"91",60,209.29704
"92",60.67,209.15113
"93",61.33,209.16196
"94",62,209.20063
"95",62.67,209.34587
"96",63.33,209.22584
"97",64,208.9952
"98",64.67,209.32196
"99",65.33,209.78634
"100",66,210.12068
"101",66.67,209.85368
"102",67.33,208.95307
"103",68,207.98259
"104",68.67,207.8055
"105",69.33,207.62468
"106",70,207.82643
"107",70.67,208.13719
"108",71.33,208.16937
"109",72,208.07387
"110",72.67,207.78543
"111",73.33,208.17719
"112",74,208.88435
"113",74.67,209.04039
"114",75.33,209.14515
"115",76,209.13151
"116",76.67,208.58939
"117",77.33,208.34814
"118",78,208.39706
"119",78.67,208.79119
"120",79.33,208.98968
"121",80,209.29533
"122",80.67,209.18103
"123",81.33,209.02605
"124",82,209.11415
"125",82.67,209.05004
"126",83.33,208.38489
"127",84,207.90946
"128",84.67,207.90684
"129",85.33,207.37933
"130",86,207.51316
"131",86.67,207.5948
"132",87.33,207.33699
"133",88,207.20508
"134",88.67,206.52898
"135",89.33,206.13186
"136",90,206.28898
"137",90.67,206.69441
"138",91.33,206.89577
"139",92,207.13187
"140",92.67,207.22146
"141",93.33,207.50488
"142",94,207.54031
"143",94.67,207.65209
"144",95.33,208.32364
"145",96,209.03644
"146",96.67,209.21613
"147",97.33,209.87636
"148",98,209.77179
"149",98.67,209.80457
"150",99.33,209.8289
"151",100,210.44186
"152",100.67,210.64032
"153",101.33,210.52144
"154",102,210.47711
"155",102.67,210.51667
"156",103.33,210.90186
"157",104,211.02768
"158",104.67,210.93179
"159",105.33,211.18636
"160",106,211.39854
"161",106.67,211.44859
"162",107.33,211.5639
"163",108,211.49209
"164",108.67,211.7676
"165",109.33,212.34276
"166",110,212.53129
"167",110.67,213.19908
"168",111.33,213.43111
"169",112,213.60585
"170",112.67,213.78552
"171",113.33,213.84547
"172",114,213.56738
"173",114.67,213.8728
"174",115.33,214.01041
"175",116,213.83369
"176",116.67,213.70519
"177",117.33,213.652
"178",118,213.70355
"179",118.67,213.90595
"180",119.33,214.51253
"181",120,214.86942
"182",120.67,215.15471
"183",121.33,215.14351
"184",122,215.4736
"185",122.67,215.84751
"186",123.33,216.38953
"187",124,216.7847
"188",124.67,217.10056
"189",125.33,217.53107
"190",126,217.91575
"191",126.67,218.40679
"192",127.33,218.59748
"193",128,218.82209
"194",128.67,219.34902
"195",129.33,219.38667
"196",130,219.38306
"197",130.67,219.56596
"198",131.33,219.86294
"199",132,219.99992
"200",132.67,220.11849
"201",133.33,220.14387
"202",134,220.13405
"203",134.67,220.07422
"204",135.33,219.94396
"205",136,220.02324
"206",136.67,220.1219
"207",137.33,220.38572
"208",138,220.64177
"209",138.67,220.62481
"210",139.33,220.75039
"211",140,221.26746
"212",140.67,221.2757
"213",141.33,220.95329
"214",142,221.13564
"215",142.67,221.01182
"216",143.33,221.30155
"217",144,221.40423
"218",144.67,221.34195
"219",145.33,221.73578
"220",146,221.69959
"221",146.67,221.85533
"222",147.33,222.03249
"223",148,222.21068
"224",148.67,222.39825
"225",149.33,222.68261
"226",150,222.69173
"227",150.67,222.82441
"228",151.33,223.01259
"229",152,223.27698
"230",152.67,223.25168
"231",153.33,223.31
"232",154,223.22145
"233",154.67,223.09218
"234",155.33,223.34738
"235",156,223.27711
"236",156.67,223.68133
"237",157.33,223.83031
"238",158,224.24293
"239",158.67,223.87371
"240",159.33,223.75413
"241",160,223.50062
"242",160.67,223.53306
"243",161.33,223.16187
"244",162,223.19127
"245",162.67,223.50947
"246",163.33,223.6028
"247",164,223.26277
"248",164.67,223.21018
"249",165.33,223.53146
"250",166,223.66667
"251",166.67,223.61964
"252",167.33,223.57111
"253",168,223.2744
"254",168.67,223.36365
"255",169.33,223.10622
"256",170,222.83017
