"","Position_um","Intensity_mean"
"1",0,230.18978
"2",0.67,230.14214
"3",1.33,230.16459
"4",2,229.81965
"5",2.67,229.51543
"6",3.33,229.53298
"7",4,229.38401
"8",4.67,229.00333
"9",5.33,228.65089
"10",6,228.708
"11",6.67,228.54675
"12",7.33,228.62713
"13",8,228.55942
"14",8.67,228.0512
"15",9.33,227.93808
"16",10,228.00078
"17",10.67,228.37213
"18",11.33,228.58314
"19",12,228.80063
"20",12.67,229.1042
"21",13.33,229.33049
"22",14,229.25537
"23",14.67,228.85679
"24",15.33,228.5321
"25",16,228.38689
"26",16.67,228.36697
"27",17.33,227.92585
"28",18,227.60565
"29",18.67,227.26313
"30",19.33,227.20307
"31",20,227.06052
"32",20.67,227.02733
"33",21.33,227.37058
"34",22,227.88368
"35",22.67,228.1768
"36",23.33,228.0695
"37",24,228.28497
"38",24.67,228.28534
"39",25.33,228.37134
"40",26,228.65627
"41",26.67,228.86733
"42",27.33,228.49706
"43",28,228.1404
"44",28.67,227.8816
"45",29.33,227.67165
"46",30,227.39879
"47",30.67,226.99258
"48",31.33,226.9819
"49",32,227.15903
"50",32.67,227.38329
"51",33.33,227.47648
"52",34,227.4868
"53",34.67,227.51072
"54",35.33,227.62755
"55",36,227.99284
"56",36.67,228.1972
"57",37.33,228.39582
"58",38,228.31423
"59",38.67,228.16254
"60",39.33,227.60747
"61",40,227.08401
"62",40.67,226.87733
"63",41.33,226.54124
"64",42,226.07271
"65",42.67,225.72782
"66",43.33,225.5096
"67",44,225.2696
"68",44.67,225.11813
"69",45.33,225.00457
"70",46,225.01476
"71",46.67,225.04019
"72",47.33,225.28609
"73",48,225.30294
"74",48.67,225.29978
"75",49.33,225.31973
"76",50,225.32945
"77",50.67,224.92721
"78",51.33,224.52379
"79",52,224.55875
"80",52.67,224.43622
"81",53.33,224.17677
"82",54,223.67231
"83",54.67,223.50557
"84",55.33,223.39364
"85",56,223.37685
"86",56.67,223.50147
"87",57.33,223.48769
"88",58,223.28463
"89",58.67,223.13595
"90",59.33,223.27609
"91",60,223.58076
"92",60.67,224.10303
"93",61.33,224.01255
"94",62,223.96773
"95",62.67,223.99449
