ROI,Position_um,Intensity
0,0.00,232.4222

0,0.67,232.9267

0,1.33,230.152

0,2.00,229.2253

0,2.67,227.6902

0,3.33,227.4769

0,4.00,225.8613

0,4.67,225.1289

0,5.33,223.9004

0,6.00,225.1333

0,6.67,222.9311

0,7.33,221.3467

0,8.00,220.0667

0,8.67,219.1404

0,9.33,219.6409

0,10.00,219.7947

0,10.67,218.8556

0,11.33,219.2729

0,12.00,217.8498

0,12.67,219.1271

0,13.33,216.4089

0,14.00,217.2253

0,14.67,216.0378

0,15.33,216.5702

0,16.00,214.6422

0,16.67,215.5142

0,17.33,215.4138

0,18.00,214.7951

0,18.67,213.1062

0,19.33,212.5347

0,20.00,210.0484

0,20.67,209.9231

0,21.33,207.3458

0,22.00,208.9987

0,22.67,207.7849

0,23.33,208.0809

0,24.00,206.9484

0,24.67,208.3413

0,25.33,208.4484

0,26.00,209.068

0,26.67,207.9933

0,27.33,208.2067

0,28.00,205.808

0,28.67,205.6671

0,29.33,205.5791

0,30.00,206.7667

0,30.67,203.9178

0,31.33,205.0898

0,32.00,204.2942

0,32.67,204.0787

0,33.33,202.9418

0,34.00,204.9271

0,34.67,206.7996

0,35.33,207.028

0,36.00,205.4431

0,36.67,205.9058

0,37.33,205.1547

0,38.00,205.3916

0,38.67,202.4289

0,39.33,202.6609

0,40.00,202.0787

0,40.67,204.2133

0,41.33,202.4729

0,42.00,204.1996

0,42.67,202.4267

0,43.33,201.9698

0,44.00,201.6733

0,44.67,202.5244

0,45.33,201.0129

0,46.00,201.7827

0,46.67,200.7751

0,47.33,203.6764

0,48.00,201.7036

0,48.67,203.3787

0,49.33,202.8831

0,50.00,205.0396

0,50.67,204.4413

0,51.33,206.1227

0,52.00,206.5129

0,52.67,210.4644

0,53.33,208.9649

0,54.00,210.18

0,54.67,209.0733

0,55.33,210.4169

0,56.00,209.0871

0,56.67,211.2222

0,57.33,210.2444

0,58.00,212.352

0,58.67,210.3769

0,59.33,211.2698

0,60.00,209.8582

0,60.67,210.9422

0,61.33,209.6724

0,62.00,211.1013

0,62.67,209.7324

0,63.33,211.7956

0,64.00,210.9169

0,64.67,211.5036

0,65.33,210.3782

0,66.00,210.3662

0,66.67,208.1369

0,67.33,209.6369

0,68.00,210.7524

0,68.67,212.7782

0,69.33,212.0942

0,70.00,212.7053

0,70.67,211.4636

0,71.33,212.228

0,72.00,210.4987

0,72.67,212.4911

0,73.33,211.0307

