ROI,Position_um,Intensity
0,0.00,246.4969

0,0.67,246.4324

0,1.33,246.5991

0,2.00,246.7067

0,2.67,246.9053

0,3.33,246.8436

0,4.00,246.8227

0,4.67,246.84

0,5.33,246.9591

0,6.00,247.4129

0,6.67,247.804

0,7.33,248.1356

0,8.00,247.7404

0,8.67,247.3644

0,9.33,247.2751

0,10.00,246.836

0,10.67,246.5356

0,11.33,246.0751

0,12.00,245.4138

0,12.67,244.9231

0,13.33,244.2867

0,14.00,243.3036

0,14.67,242.1218

0,15.33,241.284

0,16.00,241.0876

0,16.67,240.584

0,17.33,239.7342

0,18.00,239.1413

0,18.67,238.7529

0,19.33,238.4351

0,20.00,238.0044

0,20.67,237.6302

0,21.33,236.936

0,22.00,237.3302

0,22.67,237.836

0,23.33,237.7218

0,24.00,236.9871

0,24.67,236.6356

0,25.33,236.3004

0,26.00,235.5724

0,26.67,234.0618

0,27.33,233.3729

0,28.00,232.8591

0,28.67,231.6253

0,29.33,230.6529

0,30.00,229.8582

0,30.67,229.044

0,31.33,227.5244

0,32.00,225.9636

0,32.67,225.0262

0,33.33,223.1671

0,34.00,221.7156

0,34.67,221.1707

0,35.33,220.4929

0,36.00,220.6724

0,36.67,219.9849

0,37.33,220.4302

0,38.00,221.3484

0,38.67,223.3644

0,39.33,225.9693

0,40.00,226.4076

0,40.67,226.1973

0,41.33,226.1916

0,42.00,226.0529

0,42.67,225.5778

0,43.33,225.9307

0,44.00,226.4929

0,44.67,227.3013

0,45.33,228.3458

0,46.00,230.2738

0,46.67,231.4698

0,47.33,231.6387

0,48.00,232.3116

0,48.67,233.1951

0,49.33,233.2836

0,50.00,233.6631

0,50.67,233.7

0,51.33,233.8578

0,52.00,233.7449

0,52.67,233.5013

0,53.33,233.1884

0,54.00,232.9173

0,54.67,232.964

0,55.33,233.5449

0,56.00,234.6093

0,56.67,234.7031

0,57.33,234.4404

0,58.00,234.7333

0,58.67,235.8769

0,59.33,236.2084

0,60.00,236.676

0,60.67,236.6676

0,61.33,237.172

0,62.00,237.8444

0,62.67,238.9867

0,63.33,240.0462

0,64.00,240.4791

0,64.67,240.8169

0,65.33,241.32

0,66.00,242.6907

0,66.67,242.9964

0,67.33,242.8556

0,68.00,242.8462

0,68.67,242.7124

0,69.33,242.1093

0,70.00,241.6373

0,70.67,241.3044

0,71.33,241.032

0,72.00,240.5951

0,72.67,240.0676

0,73.33,239.6551

0,74.00,239.608

0,74.67,239.7973

0,75.33,239.7182

0,76.00,240.0978

0,76.67,240.2902

0,77.33,240.8018

0,78.00,241.3476

0,78.67,241.2916

0,79.33,241.3862

0,80.00,241.7098

0,80.67,242.084

0,81.33,242.1733

0,82.00,241.6596

0,82.67,241.5871

0,83.33,241.3142

0,84.00,240.9907

0,84.67,241.0938

0,85.33,240.9858

0,86.00,241.1782

0,86.67,241.4356

0,87.33,241.5391

0,88.00,241.2191

0,88.67,241.0004

0,89.33,240.472

0,90.00,239.7889

0,90.67,239.5107

0,91.33,240.1387

0,92.00,242.1733

0,92.67,242.5791

0,93.33,242.5551

0,94.00,242.2556

0,94.67,242.3813

0,95.33,242.8973

0,96.00,242.8836

0,96.67,242.9667

0,97.33,242.4484

0,98.00,241.9147

0,98.67,241.2898

0,99.33,240.9502

0,100.00,241.0822

0,100.67,240.4747

0,101.33,240.0422

0,102.00,239.6338

0,102.67,239.1236

0,103.33,239.0876

0,104.00,238.5951

0,104.67,238.1778

0,105.33,237.8627

0,106.00,237.5156

0,106.67,237.9133

0,107.33,238.8569

0,108.00,239.4018

0,108.67,239.4907

0,109.33,239.744

0,110.00,239.9382

0,110.67,240.3036

0,111.33,240.4502

0,112.00,240.8942

0,112.67,241.1053

0,113.33,241.1151

0,114.00,241.164

0,114.67,240.8453

0,115.33,240.5267

0,116.00,240.3111

0,116.67,240.168

0,117.33,239.8791

0,118.00,239.1991

0,118.67,238.9311

0,119.33,238.4916

0,120.00,238.1818

0,120.67,238.2902

0,121.33,238.9733

0,122.00,239.4311

0,122.67,239.6484

0,123.33,239.476

0,124.00,239.1218

0,124.67,238.9907

0,125.33,238.5627

0,126.00,238.8436

0,126.67,238.6471

0,127.33,238.4102

0,128.00,238.3707

0,128.67,237.5578

0,129.33,237.1324

0,130.00,237.0613

0,130.67,237.5053

0,131.33,237.1996

0,132.00,236.4929

0,132.67,236.2898

0,133.33,235.8693

0,134.00,234.4747

0,134.67,233.6564

0,135.33,232.6178

0,136.00,232.0004

0,136.67,231.608

0,137.33,230.668

0,138.00,230.3609

0,138.67,230.392

0,139.33,230.0724

0,140.00,229.8604

0,140.67,230.2542

0,141.33,231.068

0,142.00,230.8769

0,142.67,230.4769

0,143.33,230.956

0,144.00,231.8391

0,144.67,231.8942

0,145.33,231.572

0,146.00,231.1476

0,146.67,230.7338

0,147.33,230.7293

0,148.00,230.336

0,148.67,229.9978

0,149.33,229.4373

0,150.00,228.2782

0,150.67,227.1493

0,151.33,226.1058

0,152.00,226.3911

0,152.67,226.6751

0,153.33,226.492

0,154.00,226.9982

0,154.67,227.2658

0,155.33,226.8364

0,156.00,226.6796

0,156.67,227.1013

0,157.33,227.248

0,158.00,227.2564

0,158.67,227.6244

0,159.33,228.5076

0,160.00,228.6809

0,160.67,228.2858

0,161.33,227.9764

0,162.00,228.5027

0,162.67,228.0907

0,163.33,228.2778

0,164.00,228.3093

0,164.67,228.8662

0,165.33,229.6329

0,166.00,230.1889

0,166.67,230.2293

0,167.33,229.7591

0,168.00,230.3244

0,168.67,231.2471

0,169.33,231.9289

0,170.00,232.0027

0,170.67,232.4796

0,171.33,233.4347

0,172.00,233.9364

0,172.67,234.5956

0,173.33,235.5151

0,174.00,236.1218

0,174.67,235.8778

0,175.33,235.7929

0,176.00,235.7453

0,176.67,235.2404

0,177.33,234.5373

0,178.00,234.0809

0,178.67,233.9062

0,179.33,234.06

0,180.00,234.4231

0,180.67,234.8498

0,181.33,235.0876

0,182.00,235.1551

0,182.67,235.276

0,183.33,235.4364

0,184.00,235.1818

0,184.67,235.1044

0,185.33,235.2569

0,186.00,236.0676

0,186.67,235.9609

0,187.33,236.1316

0,188.00,236.5267

0,188.67,236.6516

0,189.33,236.7298

0,190.00,236.7458

0,190.67,236.8578

0,191.33,236.9924

0,192.00,237.108

0,192.67,237.3244

0,193.33,237.6702

0,194.00,237.5511

0,194.67,237.8124

0,195.33,237.5916

0,196.00,237.3027

0,196.67,236.6147

0,197.33,236.752

0,198.00,237.1844

0,198.67,237.124

0,199.33,236.6924

0,200.00,235.8413

0,200.67,235.8369

0,201.33,235.796

0,202.00,235.7218

0,202.67,235.7831

0,203.33,235.6458

0,204.00,235.4053

0,204.67,235.1444

0,205.33,234.7191

0,206.00,234.2631

0,206.67,234.3876

0,207.33,234.7533

0,208.00,234.7542

0,208.67,235.1173

0,209.33,235.8369

0,210.00,236.4684

0,210.67,236.732

0,211.33,236.3196

0,212.00,236.2804

0,212.67,235.8756

0,213.33,235.7142

0,214.00,235.8947

0,214.67,235.6262

0,215.33,235.7231

0,216.00,235.6076

0,216.67,235.9511

0,217.33,235.636

0,218.00,235.7587

0,218.67,235.852

0,219.33,235.9418

0,220.00,235.7333

0,220.67,235.6916

0,221.33,235.7791

0,222.00,235.4542

0,222.67,235.5076

0,223.33,235.7133

0,224.00,235.8747

0,224.67,235.6147

0,225.33,235.7187

0,226.00,235.8267

0,226.67,235.848

0,227.33,235.896

0,228.00,235.892

0,228.67,235.876

0,229.33,236.0164

0,230.00,236.0342

0,230.67,236.052

0,231.33,236.0947

0,232.00,235.8996

0,232.67,236.1747

0,233.33,236.3911

0,234.00,236.4191

0,234.67,236.2636

0,235.33,236.3004

0,236.00,236.7133

0,236.67,237.3276

0,237.33,237.8613

0,238.00,238.2529

0,238.67,238.3062

0,239.33,237.9311

0,240.00,237.4453

0,240.67,237.2444

0,241.33,237.3542

0,242.00,237.3333

0,242.67,237.3369

0,243.33,236.8849

0,244.00,236.972

0,244.67,236.6458

0,245.33,236.5551

0,246.00,236.2947

0,246.67,235.8418

0,247.33,235.6036

0,248.00,235.0627

0,248.67,235.0004

0,249.33,234.9667

0,250.00,234.9733

0,250.67,234.2924

0,251.33,233.5524

0,252.00,232.808

0,252.67,232.5311

0,253.33,232.5702

0,254.00,232.6947

0,254.67,232.4236

0,255.33,231.5467

0,256.00,231.5596

0,256.67,232.0116

0,257.33,232.568

0,258.00,232.8391

0,258.67,232.9556

0,259.33,233.7969

0,260.00,234.9449

0,260.67,235.7378

0,261.33,236.2351

0,262.00,236.2182

0,262.67,236.6116

0,263.33,236.8164

0,264.00,236.8387

0,264.67,236.9013

0,265.33,236.6102

0,266.00,235.9204

0,266.67,235.2782

0,267.33,234.9067

0,268.00,234.7182

0,268.67,234.1764

0,269.33,233.624

0,270.00,233.5849

0,270.67,233.8587

0,271.33,233.972

0,272.00,233.6964

0,272.67,233.4036

0,273.33,233.3676

0,274.00,233.2876

0,274.67,233.0791

0,275.33,232.6453

0,276.00,232.1302

0,276.67,231.5324

0,277.33,231.3111

0,278.00,231.4289

0,278.67,231.2987

0,279.33,231.5569

0,280.00,231.3524

0,280.67,231.0178

0,281.33,230.7347

0,282.00,230.8049

0,282.67,230.7231

0,283.33,230.5196

0,284.00,230.1382

