ROI,Position_um,Intensity
0,0.00,250.5016

0,0.67,250.4882

0,1.34,250.3811

0,2.01,250.2093

0,2.68,250.0692

0,3.35,249.8255

0,4.02,249.5484

0,4.69,249.2593

0,5.35,249.017

0,6.02,248.7912

0,6.69,248.299

0,7.36,247.6046

0,8.03,246.9625

0,8.70,246.722

0,9.37,246.1589

0,10.04,245.3485

0,10.71,244.8965

0,11.38,244.5176

0,12.05,244.2401

0,12.72,244.2668

0,13.39,244.4525

0,14.06,244.6238

0,14.73,244.8099

0,15.39,245.2767

0,16.06,245.4654

0,16.73,245.7965

0,17.40,246.1678

0,18.07,246.328

0,18.74,246.419

0,19.41,246.6506

0,20.08,246.7354

0,20.75,246.5493

0,21.42,246.7483

0,22.09,247.0763

0,22.76,246.9255

0,23.43,246.4668

0,24.10,246.0161

0,24.77,245.755

0,25.44,245.5292

0,26.10,245.2097

0,26.77,244.6051

0,27.44,243.9558

0,28.11,243.1321

0,28.78,242.6109

0,29.45,242.4752

0,30.12,242.2892

0,30.79,242.3846

0,31.46,242.2909

0,32.13,242.4998

0,32.80,242.6238

0,33.47,242.6417

0,34.14,242.3249

0,34.81,241.7073

0,35.48,240.6479

0,36.14,239.8608

0,36.81,239.0469

0,37.48,238.5127

0,38.15,238.5721

0,38.82,238.7376

0,39.49,239.0901

0,40.16,239.4373

0,40.83,239.4355

0,41.50,239.7416

0,42.17,239.7541

0,42.84,239.5368

0,43.51,239.3606

0,44.18,239.5301

0,44.85,239.3922

0,45.52,238.7903

0,46.18,238.5801

0,46.85,238.5466

0,47.52,238.4614

0,48.19,238.1013

0,48.86,237.2405

0,49.53,236.7684

0,50.20,236.4681

0,50.87,235.996

0,51.54,235.8496

0,52.21,235.4712

0,52.88,235.0643

0,53.55,234.7064

0,54.22,234.2276

0,54.89,234.0888

0,55.56,234.1299

0,56.22,234.0611

0,56.89,233.9076

0,57.56,233.2008

0,58.23,233.0946

0,58.90,232.4614

0,59.57,231.4958

0,60.24,230.7274

0,60.91,230.7956

0,61.58,231.0103

0,62.25,230.6519

0,62.92,230.2914

0,63.59,229.859

0,64.26,230.6841

0,64.93,231.4052

0,65.60,231.3989

0,66.27,230.8081

0,66.93,230.8934

0,67.60,231.5573

0,68.27,232.7573

0,68.94,233.0933

0,69.61,233.4355

0,70.28,234.3655

0,70.95,235.5966

0,71.62,236.8733

0,72.29,237.1959

0,72.96,237.3918

0,73.63,237.7055

0,74.30,237.5364

0,74.97,237.5734

0,75.64,237.7091

0,76.31,237.3525

0,76.97,237.2673

0,77.64,236.8046

0,78.31,236.3864

0,78.98,236.0727

0,79.65,235.8224

0,80.32,235.614

0,80.99,235.6885

0,81.66,235.9308

0,82.33,236.2468

0,83.00,236.6064

0,83.67,236.9148

0,84.34,237.5078

0,85.01,237.6439

0,85.68,238.0888

0,86.35,238.2472

0,87.01,238.0308

0,87.68,238.0995

0,88.35,238.0593

0,89.02,237.8153

0,89.69,237.9839

0,90.36,237.4485

0,91.03,236.9179

0,91.70,236.3427

0,92.37,235.8876

0,93.04,235.867

0,93.71,235.7929

0,94.38,236.0165

0,95.05,236.5127

0,95.72,236.8643

0,96.39,237.3775

0,97.05,237.6189

0,97.72,237.6765

0,98.39,237.9304

0,99.06,237.8585

0,99.73,237.9723

0,100.40,238.436

0,101.07,238.7523

0,101.74,238.9465

0,102.41,239.4083

0,103.08,239.7515

0,103.75,239.9268

0,104.42,240.0152

0,105.09,240.0955

0,105.76,240.2793

0,106.43,240

0,107.10,239.4842

0,107.76,239.3476

0,108.43,238.8318

0,109.10,238.253

0,109.77,237.8237

0,110.44,237.656

0,111.11,237.494

0,111.78,237.3208

0,112.45,237.3695

0,113.12,237.2802

0,113.79,237.2142

0,114.46,236.7398

0,115.13,236.5234

0,115.80,236.4087

0,116.47,236.4364

0,117.14,236.4895

0,117.80,236.3409

0,118.47,236.0933

0,119.14,235.7501

0,119.81,235.0415

0,120.48,234.5203

0,121.15,234.465

0,121.82,234.5636

0,122.49,234.8635

0,123.16,235.1423

0,123.83,235.3124

0,124.50,235.3896

0,125.17,235.6595

0,125.84,236.1348

0,126.51,236.4864

0,127.18,237.0022

0,127.84,237.5493

0,128.51,238.0808

0,129.18,238.7024

0,129.85,239.5252

0,130.52,240.0036

0,131.19,240.2896

0,131.86,240.6502

0,132.53,241.0223

0,133.20,241.0535

0,133.87,241.0384

0,134.54,240.9473

0,135.21,240.9795

0,135.88,241.1629

0,136.55,241.091

0,137.22,241.0955

0,137.88,240.8228

0,138.55,240.7965

0,139.22,240.5618

0,139.89,240.3164

0,140.56,240.2972

0,141.23,240.1392

0,141.90,239.7465

0,142.57,239.5511

0,143.24,239.5962

0,143.91,239.4917

0,144.58,239.4663

0,145.25,239.6408

0,145.92,239.7805

0,146.59,239.9407

0,147.26,240.1383

0,147.93,240.1816

0,148.59,240.0857

0,149.26,240.4967

0,149.93,240.6412

0,150.60,240.9036

0,151.27,241.1156

0,151.94,241.3775

0,152.61,241.5324

0,153.28,241.3418

0,153.95,241.4913

0,154.62,241.585

0,155.29,241.8121

0,155.96,241.9665

0,156.63,242.0625

0,157.30,242.3423

0,157.97,242.5975

0,158.63,242.817

0,159.30,242.726

0,159.97,242.5109

0,160.64,242.5582

0,161.31,242.5917

0,161.98,242.2918

0,162.65,241.6274

0,163.32,241.3829

0,163.99,241.2521

0,164.66,241.0879

0,165.33,240.8112

0,166.00,240.6957

0,166.67,240.7126

0,167.34,240.7233

0,168.01,240.884

0,168.67,241.1062

0,169.34,241.4079

0,170.01,241.5993

0,170.68,241.4788

0,171.35,241.5252

0,172.02,241.469

0,172.69,241.3034

0,173.36,241.0147

0,174.03,241.0317

0,174.70,241.1696

0,175.37,241.2017

0,176.04,241.2459

0,176.71,241.3454

0,177.38,241.3717

0,178.05,241.5533

0,178.71,241.3525

0,179.38,241.2481

0,180.05,241.3481

0,180.72,241.415

0,181.39,241.3284

0,182.06,241.2436

0,182.73,241.2624

0,183.40,241.2084

0,184.07,241.1486

0,184.74,241.1562

0,185.41,240.925

0,186.08,240.4244

0,186.75,239.8264

0,187.42,239.3846

0,188.09,239.4659

0,188.76,239.2521

0,189.42,239.0799

0,190.09,239.2343

0,190.76,239.3976

0,191.43,239.3079

0,192.10,239.2316

0,192.77,239.5953

0,193.44,239.6961

0,194.11,239.6278

0,194.78,239.5658

0,195.45,239.8938

0,196.12,240.0915

0,196.79,240.1522

0,197.46,240.2851

0,198.13,240.22

0,198.80,240.187

0,199.46,240.1548

0,200.13,240.3222

0,200.80,240.6876

0,201.47,241.1647

0,202.14,241.4369

0,202.81,241.5207

0,203.48,241.4453

0,204.15,241.4257

