ROI,Position_um,Intensity
0,0.00,210.5751

0,0.67,210.4196

0,1.33,210.2356

0,2.00,209.9467

0,2.67,209.6609

0,3.33,209.4631

0,4.00,209.3444

0,4.67,209.2578

0,5.33,209.1631

0,6.00,209.0142

0,6.67,208.9178

0,7.33,208.9289

0,8.00,208.9893

0,8.67,208.9547

0,9.33,208.7538

0,10.00,208.4573

0,10.67,208.1449

0,11.33,207.976

0,12.00,207.8631

0,12.67,207.7956

0,13.33,207.7018

0,14.00,207.6391

0,14.67,207.5778

0,15.33,207.6044

0,16.00,207.6556

0,16.67,207.7867

0,17.33,207.9809

0,18.00,208.2373

0,18.67,208.3947

0,19.33,208.4809

0,20.00,208.4

0,20.67,208.3471

0,21.33,208.2013

0,22.00,208.1991

0,22.67,208.2364

0,23.33,208.2813

0,24.00,208.288

0,24.67,208.3044

0,25.33,208.176

0,26.00,207.9782

0,26.67,207.6231

0,27.33,207.3542

0,28.00,207.3267

0,28.67,207.3933

0,29.33,207.5342

0,30.00,207.7422

0,30.67,208.2849

0,31.33,208.7956

0,32.00,209.3604

0,32.67,209.8076

0,33.33,210.3084

0,34.00,210.7071

0,34.67,211.0933

0,35.33,211.5396

0,36.00,211.9751

0,36.67,212.3613

0,37.33,212.5773

0,38.00,212.7729

0,38.67,213.0476

0,39.33,213.328

0,40.00,213.816

0,40.67,214.3311

0,41.33,215.0298

0,42.00,215.6769

0,42.67,216.5356

0,43.33,217.352

0,44.00,218.2529

0,44.67,218.8262

0,45.33,219.2382

0,46.00,219.4471

0,46.67,219.5316

0,47.33,219.5142

0,48.00,219.4142

0,48.67,219.3053

0,49.33,219.0107

0,50.00,218.6764

0,50.67,218.128

0,51.33,217.6884

0,52.00,217.1133

0,52.67,216.7769

0,53.33,216.3769

0,54.00,216.2458

0,54.67,216.0276

0,55.33,216.0564

0,56.00,216.0467

0,56.67,216.0653

0,57.33,215.9467

0,58.00,215.8329

0,58.67,215.616

0,59.33,215.5436

0,60.00,215.4751

0,60.67,215.6489

0,61.33,215.76

0,62.00,216.0098

0,62.67,216.1813

0,63.33,216.4142

0,64.00,216.7591

0,64.67,217.0849

0,65.33,217.0982

