ROI,Position_um,Intensity
0,0.00,215.8338

0,0.67,215.4301

0,1.34,214.5856

0,2.02,213.6635

0,2.69,213.2504

0,3.36,213.2101

0,4.03,212.7702

0,4.70,212.297

0,5.38,212.3315

0,6.05,212.9091

0,6.72,213.6353

0,7.39,214.2751

0,8.06,215.0618

0,8.74,215.7845

0,9.41,215.9807

0,10.08,215.6564

0,10.75,215.0027

0,11.42,214.2137

0,12.10,213.6505

0,12.77,213.4731

0,13.44,213.815

0,14.11,214.358

0,14.78,214.9449

0,15.46,215.5636

0,16.13,215.9892

0,16.80,216.0721

0,17.47,215.9449

0,18.15,215.7684

0,18.82,215.7392

0,19.49,215.9857

0,20.16,216.2446

0,20.83,216.5547

0,21.51,217.0757

0,22.18,217.7764

0,22.85,218.4409

0,23.52,219.2366

0,24.19,220.1438

0,24.87,221.22

0,25.54,222.1389

0,26.21,222.7294

0,26.88,222.9176

0,27.55,222.9731

0,28.23,223.108

0,28.90,223.0094

0,29.57,222.914

0,30.24,223.1703

0,30.91,223.7151

0,31.59,224.2948

0,32.26,224.7321

0,32.93,225.0829

0,33.60,225.0134

0,34.27,224.6797

0,34.95,224.4857

0,35.62,224.7352

0,36.29,225.2648

0,36.96,225.9861

0,37.63,226.8696

0,38.31,227.1676

0,38.98,226.9664

0,39.65,226.2039

0,40.32,225.392

0,40.99,224.526

0,41.67,224.0511

0,42.34,223.823

0,43.01,223.5269

0,43.68,223.789

0,44.35,224.4583

0,45.03,225.5291

0,45.70,226.8495

0,46.37,228.3871

0,47.04,229.7755

0,47.71,231.1183

0,48.39,232.2706

0,49.06,233.0457

0,49.73,233.5233

0,50.40,233.8387

0,51.08,234.3212

0,51.75,234.8817

0,52.42,235.427

0,53.09,235.9288

0,53.76,236.0632

0,54.44,235.8822

0,55.11,235.5672

0,55.78,235.1828

0,56.45,234.832

0,57.12,234.2545

0,57.80,233.763

0,58.47,233.0466

0,59.14,232.5842

0,59.81,232.4135

0,60.48,232.3737

0,61.16,232.6904

0,61.83,233.069

0,62.50,233.1004

0,63.17,232.9247

0,63.84,232.6393

0,64.52,232.254

0,65.19,232.2469

0,65.86,232.366

0,66.53,232.5771

0,67.20,232.4745

0,67.88,231.9364

0,68.55,231.2979

0,69.22,230.6299

0,69.89,229.9418

0,70.56,229.8145

0,71.24,230.3656

0,71.91,231.405

0,72.58,232.224

0,73.25,232.5896

0,73.92,232.4153

0,74.60,231.9664

0,75.27,231.1707

0,75.94,230.5233

0,76.61,229.9431

0,77.28,229.453

0,77.96,229.052

0,78.63,228.9122

0,79.30,228.9651

0,79.97,229.1765

0,80.64,229.4462

0,81.32,229.9942

0,81.99,231.224

0,82.66,232.5466

0,83.33,233.6792

0,84.01,234.491

0,84.68,235.095

0,85.35,235.2406

0,86.02,235.1537

0,86.69,234.8804

0,87.37,234.5744

0,88.04,233.9839

0,88.71,233.2182

0,89.38,232.0161

0,90.05,230.4064

0,90.73,228.7285

0,91.40,226.9283

0,92.07,225.3418

0,92.74,223.7316

0,93.41,222.3244

0,94.09,221.4834

0,94.76,221.4655

0,95.43,222.4252

0,96.10,223.8687

0,96.77,225.3965

0,97.45,226.1277

0,98.12,226.0824

0,98.79,225.7034

0,99.46,225.6864

0,100.13,226.0627

0,100.81,226.7021

0,101.48,227.6169

0,102.15,228.4413

0,102.82,228.8858

0,103.49,228.31

0,104.17,226.8871

0,104.84,224.9391

0,105.51,223.0125

0,106.18,221.3163

0,106.85,220.1604

0,107.53,219.5072

0,108.20,218.9942

0,108.87,218.6335

0,109.54,218.5184

0,110.21,218.772

0,110.89,219.4615

0,111.56,220.6026

0,112.23,221.7863

0,112.90,222.5403

0,113.58,222.6183

0,114.25,222.2572

0,114.92,221.9279

0,115.59,221.6389

0,116.26,221.6035

0,116.94,221.8902

0,117.61,222.4704

0,118.28,223.4561

0,118.95,224.0703

0,119.62,224.2643

0,120.30,224.0305

0,120.97,223.6806

0,121.64,223.2787

0,122.31,222.9901

0,122.98,222.7285

0,123.66,222.7585

0,124.33,222.8996

0,125.00,222.927

0,125.67,222.401

0,126.34,221.2648

0,127.02,220.1761

0,127.69,219.5291

0,128.36,219.4131

0,129.03,219.9996

