ROI,Position_um,Intensity
0,0.00,226.6316

0,0.67,226.88

0,1.33,226.4738

0,2.00,226.076

0,2.67,225.8978

0,3.33,226.0542

0,4.00,225.5116

0,4.67,224.984

0,5.33,224.4044

0,6.00,223.8027

0,6.67,223.0556

0,7.33,222.2093

0,8.00,221.3564

0,8.67,220.5791

0,9.33,220.5809

0,10.00,220.3187

0,10.67,219.8991

0,11.33,219.2453

0,12.00,218.6098

0,12.67,219.0591

0,13.33,220.1569

0,14.00,220.1267

0,14.67,218.8827

0,15.33,217.7267

0,16.00,217.3782

0,16.67,217.2529

0,17.33,217.3689

0,18.00,218.3844

0,18.67,220.5293

0,19.33,221.9271

0,20.00,222.8698

0,20.67,223.4009

0,21.33,223.4311

0,22.00,223.5804

0,22.67,223.9516

0,23.33,224.6547

0,24.00,225.42

0,24.67,225.756

0,25.33,226.2778

0,26.00,227.1382

0,26.67,227.62

0,27.33,227.4338

0,28.00,226.9373

0,28.67,226.7382

0,29.33,226.3662

0,30.00,226.0298

0,30.67,225.8698

0,31.33,225.4147

0,32.00,225.2071

0,32.67,225.164

0,33.33,225.3076

0,34.00,225.656

0,34.67,225.9107

0,35.33,225.6191

0,36.00,224.8551

0,36.67,224.4769

0,37.33,225.1231

0,38.00,225.4604

0,38.67,224.6013

0,39.33,223.9409

0,40.00,224.3924

0,40.67,225.1302

0,41.33,225.1249

0,42.00,225.0573

0,42.67,224.9538

0,43.33,224.7827

0,44.00,224.876

0,44.67,225.0169

0,45.33,224.8364

0,46.00,223.9836

0,46.67,223.0942

0,47.33,222.3996

0,48.00,222.5347

0,48.67,222.6018

0,49.33,222.4636

0,50.00,221.8382

0,50.67,221.4044

0,51.33,221.2604

0,52.00,221.2564

0,52.67,220.6938

0,53.33,219.6978

0,54.00,219.7111

0,54.67,220.332

0,55.33,220.0956

0,56.00,219.3707

0,56.67,219.7898

0,57.33,219.8467

0,58.00,219.5524

0,58.67,219.392

0,59.33,218.9689

0,60.00,218.5422

0,60.67,218.0169

0,61.33,217.7116

0,62.00,217.5942

0,62.67,217.5116

0,63.33,217.1871

0,64.00,216.8742

0,64.67,216.6987

0,65.33,216.7244

0,66.00,216.4924

0,66.67,216.4267

0,67.33,215.9302

0,68.00,215.9018

0,68.67,216.4742

0,69.33,217.304

0,70.00,217.7587

0,70.67,217.8698

0,71.33,217.8476

0,72.00,217.9138

0,72.67,218.0569

0,73.33,218.7484

0,74.00,218.9644

0,74.67,219.7716

0,75.33,219.9276

0,76.00,219.4889

0,76.67,218.8938

0,77.33,218.4924

0,78.00,217.6409

0,78.67,216.7476

0,79.33,215.9827

0,80.00,214.8893

0,80.67,213.8729

0,81.33,212.8742

0,82.00,211.952

0,82.67,212.0804

0,83.33,212.5933

0,84.00,213.2391

0,84.67,213.2649

0,85.33,213.4333

0,86.00,213.5409

0,86.67,213.8276

0,87.33,214.2658

0,88.00,214.4658

0,88.67,213.9898

0,89.33,213.9218

0,90.00,214.1311

0,90.67,214.572

0,91.33,214.4329

0,92.00,213.8489

0,92.67,213.5476

0,93.33,213.5347

0,94.00,213.1249

0,94.67,212.2044

0,95.33,211.6178

0,96.00,211.5542

0,96.67,211.8907

0,97.33,212.0604

0,98.00,212.0249

0,98.67,212.0511

0,99.33,212.2756

0,100.00,212.0631

0,100.67,211.6053

0,101.33,211.4667

0,102.00,211.9373

0,102.67,212.0769

0,103.33,211.9698

0,104.00,211.2609

0,104.67,210.932

0,105.33,210.9333

0,106.00,211.0364

0,106.67,211.4662

0,107.33,211.6893

0,108.00,212.1382

0,108.67,212.3009

0,109.33,212.3729

0,110.00,212.2969

0,110.67,212.1431

0,111.33,211.7413

0,112.00,211.284

0,112.67,211.3671

0,113.33,212.4987

0,114.00,213.8884

0,114.67,214.6267

0,115.33,214.8516

0,116.00,214.8969

0,116.67,214.932

0,117.33,215.3222

0,118.00,215.692

0,118.67,215.6089

0,119.33,215.5413

0,120.00,215.808

0,120.67,215.6591

0,121.33,214.9404

0,122.00,214.652

0,122.67,214.7347

0,123.33,214.7129

0,124.00,214.8102

0,124.67,215.06

0,125.33,215.4169

0,126.00,215.0893

0,126.67,214.6742

0,127.33,214.7396

0,128.00,214.7307

0,128.67,214.3071

0,129.33,213.0707

0,130.00,212.5871

0,130.67,213.1764

0,131.33,214.0542

