ROI,Position_um,Intensity
0,0.00,248.6853

0,0.67,248.6116

0,1.33,248.6116

0,2.00,248.6347

0,2.67,248.4964

0,3.33,248.3707

0,4.00,248.336

0,4.67,248.34

0,5.33,248.3751

0,6.00,248.2707

0,6.67,248.068

0,7.33,247.9311

0,8.00,247.6489

0,8.67,247.3511

0,9.33,247.1031

0,10.00,246.8764

0,10.67,246.7507

0,11.33,246.1733

0,12.00,245.9262

0,12.67,245.4173

0,13.33,244.4987

0,14.00,243.324

0,14.67,242.5049

0,15.33,241.368

0,16.00,240.644

0,16.67,240.1329

0,17.33,239.6267

0,18.00,239.1196

0,18.67,238.9502

0,19.33,238.1902

0,20.00,237.8249

0,20.67,237.5778

0,21.33,237.74

0,22.00,237.7667

0,22.67,237.964

0,23.33,238.484

0,24.00,238.8564

0,24.67,239.5076

0,25.33,239.8951

0,26.00,240.2827

0,26.67,240.2173

0,27.33,240.268

0,28.00,240.1756

0,28.67,240.0169

0,29.33,239.5156

0,30.00,238.6951

0,30.67,238.3476

0,31.33,238.5649

0,32.00,238.0853

0,32.67,237.46

0,33.33,236.8862

0,34.00,236.3227

0,34.67,236.5089

0,35.33,236.6342

0,36.00,235.972

0,36.67,236.0342

0,37.33,236.3036

0,38.00,236.6151

0,38.67,236.4702

0,39.33,236.2702

0,40.00,236.4378

0,40.67,236.372

0,41.33,235.7969

0,42.00,235.8698

0,42.67,236.5578

0,43.33,236.6253

0,44.00,236.0533

0,44.67,235.8596

0,45.33,235.556

0,46.00,235.636

0,46.67,235.0178

0,47.33,234.6062

0,48.00,234.0044

0,48.67,233.9338

0,49.33,234.2982

0,50.00,234.7053

0,50.67,234.9649

0,51.33,235.1524

0,52.00,235.0933

0,52.67,235.0116

0,53.33,234.8418

0,54.00,234.8178

0,54.67,235.4258

0,55.33,235.8862

0,56.00,235.7982

0,56.67,236.1853

0,57.33,236.7333

0,58.00,237.2111

0,58.67,237.16

0,59.33,237.0596

0,60.00,236.7907

0,60.67,236.4676

0,61.33,236.2049

0,62.00,236.4933

0,62.67,236.5422

0,63.33,236.4609

0,64.00,236.0302

0,64.67,235.6609

0,65.33,235.7338

0,66.00,235.4693

0,66.67,234.5622

0,67.33,234.42

0,68.00,234.348

0,68.67,234.3684

0,69.33,234.44

0,70.00,234.5044

0,70.67,234.5396

0,71.33,234.572

0,72.00,234.6902

0,72.67,234.7591

0,73.33,234.9809

0,74.00,234.8484

0,74.67,234.9298

0,75.33,234.9738

0,76.00,235.7133

0,76.67,236.2058

0,77.33,236.7844

0,78.00,237.2138

0,78.67,237.2716

0,79.33,237.3169

0,80.00,237.2978

0,80.67,237.1458

0,81.33,237.3116

0,82.00,237.2609

0,82.67,237.3787

0,83.33,237.7404

0,84.00,237.5844

0,84.67,237.5511

0,85.33,237.4302

0,86.00,237.6924

0,86.67,237.4613

0,87.33,237.4524

0,88.00,237.3787

0,88.67,237.3324

0,89.33,237.5489

0,90.00,237.9836

0,90.67,237.5547

0,91.33,237.7564

0,92.00,237.6431

0,92.67,237.8929

0,93.33,237.8009

0,94.00,238.004

0,94.67,238.1138

0,95.33,237.9716

0,96.00,237.8631

0,96.67,237.6969

0,97.33,237.4796

0,98.00,237.3702

0,98.67,237.4756

0,99.33,237.2462

0,100.00,236.976

0,100.67,236.8818

0,101.33,236.6333

0,102.00,236.8293

0,102.67,236.9253

0,103.33,236.8222

0,104.00,236.8178

0,104.67,237.0022

0,105.33,237.2929

0,106.00,237.1427

0,106.67,236.912

0,107.33,236.5787

0,108.00,236.0836

0,108.67,235.8542

0,109.33,235.3542

0,110.00,234.704

0,110.67,234.5178

0,111.33,234.3542

0,112.00,234.7449

0,112.67,235.5378

0,113.33,235.6551

0,114.00,235.9164

0,114.67,235.636

0,115.33,235.2822

0,116.00,235.1569

0,116.67,235.1324

0,117.33,234.6982

0,118.00,234.1204

0,118.67,233.7676

0,119.33,233.2716

0,120.00,233.6471

0,120.67,234.2093

0,121.33,234.6182

0,122.00,233.8253

0,122.67,233.7293

0,123.33,233.5262

0,124.00,233.6236

0,124.67,234.0556

0,125.33,234.1573

0,126.00,233.2942

0,126.67,232.1471

0,127.33,231.9307

0,128.00,231.4142

0,128.67,231.1351

0,129.33,230.2693

0,130.00,229.324

0,130.67,229.0813

0,131.33,229.7409

0,132.00,230.4062

0,132.67,230.8924

0,133.33,231.4507

0,134.00,231.5

0,134.67,230.6671

0,135.33,230.7547

0,136.00,231.6702

0,136.67,232.2409

0,137.33,233.0151

0,138.00,233.5858

0,138.67,234.1289

0,139.33,234.4831

0,140.00,234.6062

0,140.67,234.4098

0,141.33,234.0862

0,142.00,234.148

0,142.67,234.1516

0,143.33,233.8951

0,144.00,234.0102

0,144.67,234.488

0,145.33,234.5716

0,146.00,234.8262

0,146.67,234.8649

0,147.33,234.8444

0,148.00,235.14

0,148.67,235.3609

0,149.33,235.5502

0,150.00,235.5809

0,150.67,235.5876

0,151.33,235.7929

0,152.00,235.9289

0,152.67,235.8796

0,153.33,236.0573

0,154.00,236.5796

0,154.67,237.0844

0,155.33,236.6951

0,156.00,236.1636

0,156.67,236.22

0,157.33,236.2622

0,158.00,235.8413

0,158.67,235.3213

0,159.33,235.1453

0,160.00,234.9067

0,160.67,234.9822

0,161.33,234.8769

0,162.00,234.6458

0,162.67,233.9991

0,163.33,233.9542

0,164.00,233.7213

0,164.67,233.2844

0,165.33,232.9813

0,166.00,233.1142

0,166.67,233.1702

0,167.33,232.7431

0,168.00,232.1791

0,168.67,232.3356

0,169.33,232.8462

0,170.00,233.1982

0,170.67,233.2018

0,171.33,232.7871

0,172.00,233.2462

0,172.67,233.4991

0,173.33,233.7387

0,174.00,234.12

0,174.67,234.4298

0,175.33,234.4173

0,176.00,234.1911

0,176.67,233.5467

0,177.33,232.3529

0,178.00,232.7329

0,178.67,232.3196

0,179.33,231.5191

0,180.00,230.22

0,180.67,229.7689

0,181.33,229.6404

0,182.00,229.6902

0,182.67,229.3204

0,183.33,228.7044

0,184.00,227.7293

0,184.67,226.8138

0,185.33,225.8222

0,186.00,225.4969

0,186.67,225.2218

0,187.33,225.2556

0,188.00,224.7907

0,188.67,225.0169

0,189.33,225.0031

0,190.00,224.5693

0,190.67,223.7284

0,191.33,223.0542

0,192.00,222.9653

0,192.67,222.4996

0,193.33,221.9742

0,194.00,221.6498

0,194.67,220.9547

0,195.33,220.1102

0,196.00,219.3573

0,196.67,218.8551

0,197.33,217.5547

0,198.00,216.5369

0,198.67,215.704

0,199.33,215.2973

0,200.00,214.3693

0,200.67,213.7418

0,201.33,213.588

0,202.00,213.1564

0,202.67,212.8787

0,203.33,211.3631

0,204.00,209.2404

0,204.67,207.6084

0,205.33,206.7853

0,206.00,205.8871

0,206.67,205.0551

0,207.33,205.1773

0,208.00,206.0907

0,208.67,206.6231

0,209.33,206.8604

0,210.00,207.0089

0,210.67,207.8018

0,211.33,208.752

0,212.00,209.9231

0,212.67,211.2671

0,213.33,212.2307

0,214.00,212.9573

0,214.67,212.812

0,215.33,212.8684

0,216.00,212.8898

0,216.67,211.7613

0,217.33,210.2373

0,218.00,207.98

0,218.67,204.6138

0,219.33,202.78

0,220.00,202.5933

0,220.67,201.3009

0,221.33,199.5653

0,222.00,198.5356

0,222.67,197.8707

0,223.33,196.1884

0,224.00,195.5987

0,224.67,195.3267

0,225.33,194.32

0,226.00,193.6253

0,226.67,193.78

0,227.33,194.9289

0,228.00,196.4151

0,228.67,196.9333

0,229.33,196.9316

0,230.00,198.3751

0,230.67,198.7916

0,231.33,199.4889

0,232.00,200.6884

0,232.67,202.0218

0,233.33,203.108

0,234.00,203.6822

0,234.67,204.0631

0,235.33,203.7387

0,236.00,202.5476

0,236.67,202.0062

0,237.33,200.9164

0,238.00,199.7236

0,238.67,198.4547

0,239.33,198.1916

0,240.00,198.4849

0,240.67,198.0822

0,241.33,197.4427

0,242.00,198.5311

0,242.67,199.8582

0,243.33,201.7849

0,244.00,203.3453

0,244.67,203.6453

0,245.33,203.224

0,246.00,203.0044

0,246.67,203.332

0,247.33,203.4089

0,248.00,203.9133

0,248.67,205.0404

0,249.33,205.9582

0,250.00,206.1298

0,250.67,206.7276

0,251.33,207.4702

0,252.00,207.1378

0,252.67,206.3853

0,253.33,206.0707

0,254.00,206.6187

0,254.67,206.8302

0,255.33,206.0733

0,256.00,204.2227

0,256.67,203.7569

0,257.33,203.6933

0,258.00,204.1484

0,258.67,204.8453

0,259.33,205.4529

0,260.00,206.5

0,260.67,206.8573

0,261.33,206.8964

0,262.00,206.4453

0,262.67,206.2302

0,263.33,206.1196

0,264.00,205.5711

0,264.67,204.7662

0,265.33,203.9827

0,266.00,203.1178

0,266.67,202.3773

0,267.33,201.4151

0,268.00,199.8964

0,268.67,198.8707

0,269.33,198.8631

0,270.00,200.0422

0,270.67,201.3378

0,271.33,202.7524

0,272.00,203.5253

0,272.67,203.9422

0,273.33,204.0058

0,274.00,203.7133

0,274.67,203.6929

0,275.33,204.568

0,276.00,205.3076

0,276.67,205.2182

0,277.33,205.392

0,278.00,205.58

0,278.67,205.3947

0,279.33,204.9329

0,280.00,204.8831

0,280.67,204.3876

0,281.33,203.1716

0,282.00,201.7204

0,282.67,199.5547

0,283.33,197.5293

0,284.00,195.9124

0,284.67,194.4969

0,285.33,194.0333

0,286.00,194.4422

0,286.67,194.5449

0,287.33,194.6418

0,288.00,195.4542

0,288.67,196.82

0,289.33,198.9178

0,290.00,200.8951

0,290.67,202.3947

0,291.33,203.308

0,292.00,202.5804

0,292.67,201.5111

0,293.33,200.7844

0,294.00,199.7578

0,294.67,198.7578

0,295.33,198.5884

0,296.00,198.3542

0,296.67,198.428

0,297.33,198.3076

0,298.00,196.876

0,298.67,195.3987

0,299.33,194.6973

0,300.00,194.5529

0,300.67,195.284

0,301.33,196.0822

0,302.00,197.2049

0,302.67,197.372

0,303.33,198.5898

0,304.00,200.336

0,304.67,202.9609

0,305.33,205.2889

0,306.00,207.348

0,306.67,209.2178

0,307.33,210.6969

0,308.00,211.3427

0,308.67,211.052

0,309.33,209.6102

0,310.00,207.776

0,310.67,207.8164

0,311.33,209.8836

0,312.00,209.924

0,312.67,208.884

0,313.33,206.5529

0,314.00,204.2827

0,314.67,202.6516

0,315.33,202.416

0,316.00,202.6644

0,316.67,203.4231

0,317.33,203.348

0,318.00,202.8093

0,318.67,201.9551

0,319.33,201.6227

0,320.00,202.3916

0,320.67,203.3627

0,321.33,204.9853

0,322.00,205.9693

0,322.67,206.1609

0,323.33,206.9427

0,324.00,207.5404

0,324.67,209.0769

0,325.33,209.764

0,326.00,210.2782

0,326.67,210.9356

0,327.33,211.5351

0,328.00,210.9796

0,328.67,210.7049

0,329.33,210.828

0,330.00,211.1724

0,330.67,211.0804

0,331.33,211.1778

0,332.00,211.2227

0,332.67,211.5813

0,333.33,211.2502

0,334.00,212.1098

0,334.67,211.6124

0,335.33,210.2916

0,336.00,208.2027

0,336.67,207.1396

0,337.33,206.1236

0,338.00,205.3089

0,338.67,205.0693

0,339.33,204.7542

0,340.00,204.9982

0,340.67,205.7596

0,341.33,205.3951

0,342.00,203.832

0,342.67,202.572

0,343.33,202.5409

0,344.00,202.264

0,344.67,202.1724

0,345.33,202.0613

0,346.00,201.2129

0,346.67,199.4191

0,347.33,197.9107

0,348.00,196.7098

0,348.67,195.4982

0,349.33,194.728

0,350.00,194.3929

0,350.67,193.9342

0,351.33,193.2156

0,352.00,191.524

0,352.67,191.7724

0,353.33,192.1551

0,354.00,192.4222

0,354.67,193.9027

0,355.33,196.1502

0,356.00,197.8924

0,356.67,198.4884

0,357.33,199.364

0,358.00,200.6462

0,358.67,201.1604

0,359.33,201.9982

0,360.00,201.5827

0,360.67,200.72

0,361.33,200.7609

0,362.00,201.0667

0,362.67,201.2978

0,363.33,202.0427

0,364.00,202.1351

0,364.67,202.648

0,365.33,202.8258

0,366.00,201.5671

0,366.67,200.4062

0,367.33,199.6667

0,368.00,198.7627

0,368.67,197.0671

0,369.33,195.3507

0,370.00,191.8493

0,370.67,189.6298

0,371.33,188.5364

0,372.00,188.736

0,372.67,189.3364

0,373.33,190.4471

0,374.00,190.7329

0,374.67,190.2387

0,375.33,188.416

0,376.00,186.6804

0,376.67,185.0844

0,377.33,183.888

0,378.00,182.1884

0,378.67,181.7298

0,379.33,183.2298

0,380.00,184.9649

0,380.67,185.3004

0,381.33,186.2347

0,382.00,187.7498

0,382.67,189.5458

0,383.33,192.2044

0,384.00,194.5564

0,384.67,195.8964

0,385.33,195.5

0,386.00,196.488

0,386.67,197.1982

0,387.33,197.6276

0,388.00,198.6507

0,388.67,200.3178

0,389.33,202.0018

0,390.00,202.4889

0,390.67,202.6004

0,391.33,202.5938

0,392.00,201.8333

0,392.67,200.4956

0,393.33,198.8378

0,394.00,197.856

0,394.67,196.712

0,395.33,195.0862

0,396.00,193.8556

0,396.67,193.4378

0,397.33,194.1169

0,398.00,194.7298

0,398.67,195.3764

0,399.33,195.9529

0,400.00,195.6956

0,400.67,195.184

0,401.33,195.5409

0,402.00,196.024

0,402.67,195.4347

0,403.33,195.6636

0,404.00,197.3062

0,404.67,199.0929

0,405.33,200.5022

0,406.00,201.9498

0,406.67,203.516

0,407.33,204.2391

0,408.00,204.1724

0,408.67,203.8907

0,409.33,202.8231

0,410.00,201.4653

0,410.67,199.56

0,411.33,197.1791

0,412.00,195.5036

0,412.67,194.5827

0,413.33,193.7738

0,414.00,193.3453

0,414.67,193.6622

0,415.33,194.1187

0,416.00,193.9276

0,416.67,192.9151

0,417.33,193.5329

0,418.00,194.576

0,418.67,194.5289

0,419.33,195.3307

0,420.00,195.4324

0,420.67,195.8329

0,421.33,195.9924

0,422.00,196.444

0,422.67,197.6396

0,423.33,197.8947

0,424.00,196.6618

0,424.67,195.4044

0,425.33,195.1031

0,426.00,194.4596

0,426.67,194.1693

0,427.33,193.1173

0,428.00,193.5769

0,428.67,194.6773

0,429.33,195.9231

0,430.00,196.828

0,430.67,197.5733

0,431.33,198.5196

0,432.00,198.12

0,432.67,197.8898

0,433.33,197.4258

0,434.00,197.0178

0,434.67,197.316

0,435.33,198.5062

0,436.00,199.8747

0,436.67,200.5916

0,437.33,200.3791

0,438.00,199.4409

0,438.67,198.3498

0,439.33,198.0698

0,440.00,197.2902

0,440.67,197.1924

0,441.33,197.0276

0,442.00,197.1738

0,442.67,198.312

0,443.33,198.2942

0,444.00,198.1996

0,444.67,199.4822

0,445.33,201.5276

0,446.00,203.2849

0,446.67,204.6573

0,447.33,205.9831

0,448.00,207.0778

0,448.67,208.7667

0,449.33,210.0316

0,450.00,210.5902

0,450.67,211.2062

0,451.33,210.4653

0,452.00,209.4124

0,452.67,208.5547

0,453.33,208.3822

0,454.00,208.6778

0,454.67,207.9844

0,455.33,206.8578

0,456.00,206.4271

0,456.67,206.6027

0,457.33,207.4138

0,458.00,208.3222

0,458.67,209.1782

0,459.33,209.7089

0,460.00,210.9609

0,460.67,212.0329

0,461.33,212.828

0,462.00,213.6587

0,462.67,213.7489

0,463.33,214.2396

0,464.00,214.5142

0,464.67,214.588

0,465.33,214.4631

0,466.00,214.5338

0,466.67,214.1693

0,467.33,214.0987

0,468.00,213.7111

0,468.67,213.8364

0,469.33,213.4467

0,470.00,212.6378

0,470.67,212.2244

0,471.33,212.5493

0,472.00,211.7787

0,472.67,210.2253

0,473.33,208.7004

0,474.00,207.8689

0,474.67,207.0653

0,475.33,205.6027

0,476.00,203.8889

0,476.67,203.4431

