 ,Area,Mean,Min,Max,Angle,Length
1,309.512836136,237.282641894,94.864433289,255.000000000,170.455474434,460.800917229
2,277.618189742,235.281767453,106.757820129,255.000000000,169.346097400,413.289197042
3,265.938460076,231.980474575,93.163208008,255.000000000,167.092591329,396.065340336
4,172.949843124,231.068382402,162.837890625,255.000000000,170.095816787,257.183217836
5,171.152961637,231.360780891,157.401077271,255.000000000,174.559667969,254.496744967
6,159.473231971,229.380146338,180.329116821,254.000000000,169.261102899,237.400901093
7,168.457639407,221.483841634,123.928176880,247.329772949,173.558399901,250.913006160
8,176.094385726,219.982551438,96.457901001,250.820968628,175.601294645,262.165437993
9,179.238928329,222.252739698,148.679534912,254.000000000,174.805571092,266.509158226
10,208.438252492,226.692432272,184.970214844,254.000000000,176.284710895,310.302580335
11,238.086797028,232.541912295,204.968780518,255.000000000,176.099506258,354.707825851
12,204.844489518,234.556815030,194.380889893,255.000000000,171.656108416,304.834265165
13,200.801506173,228.796746580,182.902313232,255.000000000,174.596208640,298.914589710
14,209.336693236,232.060143074,177.660232544,255.000000000,173.333340109,311.758431533
15,181.035809816,238.893394906,210.328353882,255.000000000,169.695153531,269.766010134
16,190.918657994,229.833547220,205.429229736,252.745040894,167.735226272,283.959961698
17,186.875674648,233.826462122,194.872619629,254.000000000,169.176988774,278.409907699
18,173.399063496,231.386628897,174.689056396,255.000000000,161.847294113,258.156033188
19,151.836485652,230.258419330,179.211349487,251.780532837,175.914383220,225.774077394
20,164.863876433,226.781564323,178.563919067,251.284149170,169.611142185,245.307488916
21,164.863876433,226.781564323,178.563919067,251.284149170,169.611142185,245.307488916
22,181.934250559,229.622090771,165.185272217,253.310226440,174.882685150,270.514322279
23,128.027805949,223.187359833,177.262512207,250.780197144,173.927543593,190.073930821
24,137.910654127,223.220348892,164.352935791,251.000000000,177.754257434,205.250789189
25,127.129365205,223.458185526,84.000000000,251.000000000,180.000000000,189.007409493
26,116.797296655,220.208143909,134.163269043,247.333328247,176.009086902,173.342009408
27,141.953637473,220.210020162,89.396186829,252.000000000,172.333195738,211.000788158
28,143.301298588,222.117820907,160.603775024,248.333328247,177.838920512,213.287713210
29,145.996620819,229.411282161,164.000000000,255.000000000,180.000000000,217.157449204
30,148.691943049,218.088620327,140.666671753,247.333328247,180.000000000,221.178883449
31,149.141163421,231.589863789,200.457824707,253.526016235,175.840357706,221.763047909
32,165.762317176,216.828455731,159.055343628,243.269683838,174.382419410,246.491285282
33,165.313096804,213.790308227,72.230514526,254.669387817,175.314100160,246.130173796
34,166.211537548,227.242626541,153.804443359,253.682922363,172.528440823,247.408099816
35,170.703741265,220.926662967,168.897598267,249.070358276,175.462227492,254.147008505
36,159.473231971,208.746478379,121.632774353,241.000000000,178.058513609,237.400901093
37,151.387265280,211.791331373,83.273811340,245.333328247,177.954591511,225.343894576
38,159.473231971,222.198838355,166.909606934,251.282485962,179.028978069,237.298697931
39,159.473231971,225.189671777,154.666671753,251.000000000,180.000000000,237.264620427
40,159.473231971,238.557810050,177.536712646,254.084747314,179.028978069,237.298697931
41,167.559198663,237.614373092,172.752685547,255.000000000,179.075954647,249.361351973
42,144.648959704,224.533767700,198.719284058,249.123825073,172.476179561,214.986942880
43,158.125570856,226.945250468,175.824462891,249.102569580,173.118276369,234.935754274
44,159.473231971,222.749685282,190.540176392,252.058700562,169.261102899,237.400901093
45,187.774115392,220.404422632,60.286941528,251.666671753,173.386539518,279.337749996
46,170.703741265,225.942191234,149.747772217,255.000000000,176.367049261,253.860502110
47,151.836485652,223.353440415,140.168579102,247.665679932,175.914383220,225.774077394
48,156.777909741,222.559694569,158.304595947,255.000000000,179.012239600,233.277851143
49,186.875674648,228.355130049,208.930908203,254.640151978,169.176988774,278.409907699
50,216.973439556,232.692692411,205.717529297,254.190399170,169.249033007,323.369326397
51,193.613980225,245.781097288,111.057945251,255.000000000,171.982906926,288.339920098
52,211.133574723,237.904348317,121.302825928,255.000000000,176.332211944,314.315671001
53,197.207743199,223.229454440,186.333328247,253.000000000,177.646703134,293.812491904
54,203.047608031,217.328124325,172.513977051,250.438034058,175.426078740,302.571173249
55,189.121776507,224.090023231,203.647613525,247.714279175,177.545968325,281.758799290
56,145.098180075,219.209532936,94.540061951,250.333328247,171.416378520,215.550376036
57,146.445841191,219.837485612,173.657867432,253.000000000,168.274887985,217.678122034
58,142.852078217,213.157741715,147.189834595,250.635482788,170.180699361,212.223548344
59,143.750518960,210.767093706,134.846679688,236.825531006,174.610688240,214.082365475
60,141.953637473,218.012496417,182.422210693,250.666671753,172.333195738,211.000788158
