 ,Area,Mean,Min,Max,Angle,Length
1,0.454076757,222.578125000,222.578125000,222.578125000,0,0.021057881
2,0.454076757,224.000000000,224.000000000,224.000000000,0,0.021057881
3,0.454076757,229.000000000,229.000000000,229.000000000,0,0.021057881
4,0.454076757,211.666671753,211.666671753,211.666671753,0,0.021057881
5,0.454076757,229.333328247,229.333328247,229.333328247,0,0.021057881
6,0.454076757,237.666671753,237.666671753,237.666671753,0,0.021057881
7,0.454076757,222.333328247,222.333328247,222.333328247,0,0.021057881
8,0.454076757,226.666671753,226.666671753,226.666671753,0,0.021057881
9,0.454076757,224.000000000,224.000000000,224.000000000,0,0.021057881
10,0.454076757,224.666671753,224.666671753,224.666671753,0,0.021057881
11,0.454076757,169.000000000,169.000000000,169.000000000,0,0.021057881
12,0.454076757,225.333328247,225.333328247,225.333328247,0,0.021057881
13,0.454076757,222.000000000,222.000000000,222.000000000,0,0.021057881
14,0.454076757,229.000000000,229.000000000,229.000000000,0,0.021057881
15,0.454076757,231.333328247,231.333328247,231.333328247,0,0.021057881
16,0.454076757,239.666671753,239.666671753,239.666671753,0,0.021057881
17,0.454076757,253.000000000,253.000000000,253.000000000,0,0.021057881
18,0.454076757,253.000000000,253.000000000,253.000000000,0,0.021057881
19,0.454076757,234.000000000,234.000000000,234.000000000,0,0.021057881
20,0.454076757,206.333328247,206.333328247,206.333328247,0,0.021057881
21,0.454076757,233.333328247,233.333328247,233.333328247,0,0.021057881
22,0.454076757,233.333328247,233.333328247,233.333328247,0,0.021057881
23,0.454076757,228.666671753,228.666671753,228.666671753,0,0.021057881
24,0.454076757,221.000000000,221.000000000,221.000000000,0,0.021057881
25,0.454076757,225.666671753,225.666671753,225.666671753,0,0.021057881
26,0.454076757,217.333328247,217.333328247,217.333328247,0,0.021057881
27,0.454076757,226.000000000,226.000000000,226.000000000,0,0.021057881
28,0.454076757,249.666671753,249.666671753,249.666671753,0,0.021057881
29,0.454076757,199.000000000,199.000000000,199.000000000,0,0.021057881
30,0.454076757,226.333328247,226.333328247,226.333328247,0,0.021057881
31,0.454076757,224.666671753,224.666671753,224.666671753,0,0.021057881
32,0.454076757,224.666671753,224.666671753,224.666671753,0,0.021057881
33,0.454076757,221.000000000,221.000000000,221.000000000,0,0.021057881
34,0.454076757,221.000000000,221.000000000,221.000000000,0,0.021057881
35,0.454076757,225.333328247,225.333328247,225.333328247,0,0.021057881
36,0.454076757,216.666671753,216.666671753,216.666671753,0,0.021057881
37,0.454076757,214.666671753,214.666671753,214.666671753,0,0.021057881
38,0.454076757,187.000000000,187.000000000,187.000000000,0,0.021057881
39,0.454076757,212.333328247,212.333328247,212.333328247,0,0.021057881
40,0.454076757,220.000000000,220.000000000,220.000000000,0,0.021057881
41,0.454076757,217.666671753,217.666671753,217.666671753,0,0.021057881
42,0.454076757,216.333328247,216.333328247,216.333328247,0,0.021057881
43,0.454076757,214.666671753,214.666671753,214.666671753,0,0.021057881
44,0.454076757,214.666671753,214.666671753,214.666671753,0,0.021057881
45,0.454076757,214.666671753,214.666671753,214.666671753,0,0.021057881
46,0.454076757,240.666671753,240.666671753,240.666671753,0,0.021057881
47,0.454076757,240.666671753,240.666671753,240.666671753,0,0.021057881
48,0.454076757,229.000000000,229.000000000,229.000000000,0,0.021057881
49,0.454076757,202.000000000,202.000000000,202.000000000,0,0.021057881
50,0.454076757,212.333328247,212.333328247,212.333328247,0,0.021057881
51,0.454076757,217.000000000,217.000000000,217.000000000,0,0.021057881
52,0.454076757,240.666671753,240.666671753,240.666671753,0,0.021057881
53,0.454076757,243.666671753,243.666671753,243.666671753,0,0.021057881
54,0.454076757,227.666671753,227.666671753,227.666671753,0,0.021057881
55,0.454076757,240.666671753,240.666671753,240.666671753,0,0.021057881
56,0.454076757,213.666671753,213.666671753,213.666671753,0,0.021057881
57,0.454076757,228.333328247,228.333328247,228.333328247,0,0.021057881
58,0.454076757,225.666671753,225.666671753,225.666671753,0,0.021057881
59,0.454076757,217.333328247,217.333328247,217.333328247,0,0.021057881
60,0.454076757,220.333328247,220.333328247,220.333328247,0,0.021057881
