 ,Area,Mean,Min,Max,Angle,Length
1,0.444444444,221.934249878,221.934249878,221.934249878,0,0.020833333
2,0.444444444,224.000000000,224.000000000,224.000000000,0,0.020833333
3,0.444444444,210.000000000,210.000000000,210.000000000,0,0.020833333
4,0.444444444,214.333328247,214.333328247,214.333328247,0,0.020833333
5,0.444444444,200.333328247,200.333328247,200.333328247,0,0.020833333
6,0.444444444,253.000000000,253.000000000,253.000000000,0,0.020833333
7,0.444444444,255.000000000,255.000000000,255.000000000,0,0.020833333
8,0.444444444,255.000000000,255.000000000,255.000000000,0,0.020833333
9,0.444444444,185.000000000,185.000000000,185.000000000,0,0.020833333
10,0.444444444,229.333328247,229.333328247,229.333328247,0,0.020833333
11,0.444444444,213.333328247,213.333328247,213.333328247,0,0.020833333
12,0.444444444,217.666671753,217.666671753,217.666671753,0,0.020833333
13,0.444444444,219.000000000,219.000000000,219.000000000,0,0.020833333
14,0.444444444,212.333328247,212.333328247,212.333328247,0,0.020833333
15,0.444444444,203.666671753,203.666671753,203.666671753,0,0.020833333
16,0.444444444,212.333328247,212.333328247,212.333328247,0,0.020833333
17,0.444444444,201.333328247,201.333328247,201.333328247,0,0.020833333
18,0.444444444,231.666671753,231.666671753,231.666671753,0,0.020833333
19,0.444444444,210.333328247,210.333328247,210.333328247,0,0.020833333
20,0.444444444,198.666671753,198.666671753,198.666671753,0,0.020833333
21,0.444444444,185.666671753,185.666671753,185.666671753,0,0.020833333
22,0.444444444,241.666671753,241.666671753,241.666671753,0,0.020833333
23,0.444444444,52.333332062,52.333332062,52.333332062,0,0.020833333
24,0.444444444,214.000000000,214.000000000,214.000000000,0,0.020833333
25,0.444444444,212.666671753,212.666671753,212.666671753,0,0.020833333
26,0.444444444,203.000000000,203.000000000,203.000000000,0,0.020833333
27,0.444444444,216.333328247,216.333328247,216.333328247,0,0.020833333
28,0.444444444,204.000000000,204.000000000,204.000000000,0,0.020833333
29,0.444444444,54.666667938,54.666667938,54.666667938,0,0.020833333
30,0.444444444,57.666667938,57.666667938,57.666667938,0,0.020833333
31,0.444444444,116.333335876,116.333335876,116.333335876,0,0.020833333
32,0.444444444,135.666671753,135.666671753,135.666671753,0,0.020833333
33,0.444444444,53.666667938,53.666667938,53.666667938,0,0.020833333
34,0.444444444,241.666671753,241.666671753,241.666671753,0,0.020833333
35,0.444444444,209.666671753,209.666671753,209.666671753,0,0.020833333
36,0.444444444,199.000000000,199.000000000,199.000000000,0,0.020833333
37,0.444444444,250.333328247,250.333328247,250.333328247,0,0.020833333
38,0.444444444,253.000000000,253.000000000,253.000000000,0,0.020833333
39,0.444444444,253.000000000,253.000000000,253.000000000,0,0.020833333
40,0.444444444,253.000000000,253.000000000,253.000000000,0,0.020833333
41,0.444444444,254.000000000,254.000000000,254.000000000,0,0.020833333
42,0.444444444,254.000000000,254.000000000,254.000000000,0,0.020833333
43,0.444444444,255.000000000,255.000000000,255.000000000,0,0.020833333
44,0.444444444,252.000000000,252.000000000,252.000000000,0,0.020833333
45,0.444444444,197.333328247,197.333328247,197.333328247,0,0.020833333
46,0.444444444,210.000000000,210.000000000,210.000000000,0,0.020833333
47,0.444444444,255.000000000,255.000000000,255.000000000,0,0.020833333
48,0.444444444,255.000000000,255.000000000,255.000000000,0,0.020833333
49,0.444444444,255.000000000,255.000000000,255.000000000,0,0.020833333
50,0.444444444,252.000000000,252.000000000,252.000000000,0,0.020833333
51,0.444444444,252.000000000,252.000000000,252.000000000,0,0.020833333
52,0.444444444,253.000000000,253.000000000,253.000000000,0,0.020833333
53,0.444444444,253.000000000,253.000000000,253.000000000,0,0.020833333
54,0.444444444,254.000000000,254.000000000,254.000000000,0,0.020833333
55,0.444444444,254.000000000,254.000000000,254.000000000,0,0.020833333
56,0.444444444,203.666671753,203.666671753,203.666671753,0,0.020833333
57,0.444444444,201.333328247,201.333328247,201.333328247,0,0.020833333
58,0.444444444,252.000000000,252.000000000,252.000000000,0,0.020833333
59,0.444444444,121.666664124,121.666664124,121.666664124,0,0.020833333
60,0.444444444,252.000000000,252.000000000,252.000000000,0,0.020833333
