 ,Area,Mean,Min,Max,Angle,Length
1,284.888888889,233.214854176,177.758621216,253.000000000,164.791960809,426.951987933
2,245.777777778,230.081971788,171.463760376,253.000000000,165.510237406,367.695526217
3,320.444444444,243.456272691,181.549621582,255.000000000,165.037844746,480.283249760
4,326.222222222,232.652477670,193.510314941,255.000000000,160.377743861,488.360522565
5,295.111111111,230.895162364,119.640441895,254.000000000,154.826475475,441.977374987
6,260.444444444,234.920482440,138.957824707,254.440002441,154.486129572,390.035895784
7,292.444444444,233.792369124,111.174659729,255.000000000,153.434948823,438.269323590
8,257.777777778,239.963124847,185.599349976,255.000000000,164.380607861,386.264158317
9,246.222222222,234.632655533,149.825469971,255.000000000,164.908427321,368.716693411
10,229.333333333,220.796657060,151.017150879,254.054412842,153.733361643,343.464699787
11,210.222222222,240.128400129,187.937957764,255.000000000,154.411486859,314.884105664
12,195.111111111,238.887722233,119.234939575,255.000000000,163.300755766,292.328582249
13,174.222222222,200.099378664,93.537086487,250.666671753,175.601294645,260.768096208
14,189.777777778,237.740827502,181.333328247,255.000000000,180.000000000,284.000000000
15,192.444444444,246.825250181,193.666671753,255.000000000,180.000000000,288.000000000
16,200.444444444,226.536870918,157.542221069,255.000000000,178.472474558,300.106647710
17,222.222222222,225.812021637,164.501327515,254.184173584,175.865328626,332.866339542
18,256.444444444,245.084224046,186.958343506,255.000000000,179.403190549,384.020832768
19,259.111111111,238.071722773,187.924407959,255.000000000,178.818811087,388.082465463
20,235.111111111,231.866164296,185.606063843,255.000000000,178.047490951,352.204486059
21,219.111111111,233.515229633,178.341461182,255.000000000,178.602818973,328.097546471
22,233.333333333,228.067099871,157.248107910,254.000000000,166.759480085,349.284983931
23,220.000000000,232.026395085,163.923507690,255.000000000,169.508522988,329.508725226
24,216.444444444,244.696636411,198.888885498,255.000000000,167.164390514,324.098750383
25,214.222222222,232.018735735,96.715499878,255.000000000,155.674424761,320.449684038
26,193.777777778,234.843165301,185.693939209,255.000000000,153.788621982,289.799930987
27,188.000000000,244.526882199,186.680877686,255.000000000,155.623531383,281.055154729
28,292.444444444,222.610695407,92.318885803,253.397262573,163.551391873,437.922367549
29,277.333333333,236.626505681,180.158004761,255.000000000,164.357753543,415.384159544
30,297.333333333,237.839347052,187.824783325,255.000000000,152.744671625,445.457068638
31,260.444444444,218.997243315,130.525360107,254.233627319,158.962488975,389.994871761
32,271.555555556,229.696737399,124.000236511,255.000000000,149.905758524,406.841492476
33,254.222222222,235.363126155,189.959426880,254.110290527,146.142889858,380.525951809
34,318.222222222,218.720701537,118.802001953,255.000000000,171.801931154,476.873148751
35,270.666666667,233.221600237,174.545440674,254.663955688,165.141385552,405.561339380
36,267.111111111,231.992667479,161.333328247,254.143997192,168.465379346,400.079992002
37,307.555555556,243.493931169,180.042419434,254.581771851,164.396052855,460.990238508
38,298.222222222,227.419202120,137.356719971,255.000000000,161.727361733,446.515397271
39,277.777777778,231.629204077,151.721893311,254.597625732,157.380135052,416.000000000
40,248.444444444,238.738638644,161.940002441,254.500518799,163.123735383,372.021504755
41,276.444444444,233.038729186,180.368972778,255.000000000,159.638396725,413.859879669
42,236.444444444,236.705639717,150.629699707,254.029296875,161.565051177,354.175097939
43,296.888888889,230.102132946,151.504455566,254.000000000,166.464143631,444.342210464
44,260.888888889,240.375247754,196.624481201,254.664169312,166.390268104,390.978260265
45,248.444444444,235.885479076,171.028091431,255.000000000,163.123735383,372.021504755
46,224.888888889,222.905307679,97.782478333,251.179534912,159.842389105,336.618478400
47,214.222222222,240.795431746,179.450027466,255.000000000,157.270267920,320.923666937
48,202.222222222,244.738078727,196.051223755,255.000000000,162.284207294,302.337559691
49,210.222222222,207.306864765,136.736663818,251.973373413,162.255328375,314.985713962
50,204.000000000,247.119599585,195.069747925,255.000000000,165.599978693,305.601047119
51,177.777777778,242.899300957,176.003692627,255.000000000,167.845058303,265.962403358
52,211.111111111,220.339649096,105.000000000,250.000000000,180.000000000,316.000000000
53,224.444444444,249.238056054,187.000000000,255.000000000,179.317939607,336.023808680
54,263.555555556,246.064326474,175.819747925,255.000000000,166.526841887,394.867066239
55,278.666666667,222.769611997,167.680740356,255.000000000,165.564025021,417.171427593
56,270.666666667,240.287193186,168.542022705,255.000000000,167.471192291,405.659956121
57,244.444444444,231.923008284,170.635131836,254.052673340,166.723602958,365.775887669
58,216.444444444,239.088107507,168.085052490,255.000000000,162.012665348,323.827114368
59,213.777777778,242.066855036,188.954162598,255.000000000,159.527720480,320.224920954
60,206.666666667,240.679943684,99.666664124,255.000000000,151.448608127,309.657875727
