 ,Area,Mean,Min,Max,Angle,Length
1,339.206887383,236.877740635,166.715438843,254.512191772,178.602818973,500.144632672
2,334.157799749,240.849029813,195.988327026,254.870925903,177.633752009,492.285679479
3,325.895656349,236.105064048,182.216659546,254.097274780,177.089162174,480.290582605
4,372.255460984,242.637100897,185.148147583,255.000000000,178.302843810,549.016862704
5,405.304034586,242.541336181,206.000000000,255.000000000,180.000000000,597.556117430
6,378.222564551,241.791517017,172.192565918,254.637298584,177.075022051,557.632521484
7,369.501413184,235.193201726,181.965179443,254.865676880,179.144902604,544.771686986
8,367.665381317,239.050492990,151.258712769,255.000000000,176.128743768,541.882437850
9,350.223078583,241.663952429,155.467193604,255.000000000,178.646808046,516.399981014
10,336.452839582,243.992567159,189.775955200,254.672134399,-179.060809054,495.997562383
11,352.977126383,238.622812199,183.854171753,254.984375000,-179.104826290,520.384484868
12,377.763556584,240.023136496,168.751831055,254.992706299,179.581790059,556.920877011
13,366.747365384,243.713576449,188.122802734,254.992477417,179.138474265,540.707135487
14,372.714468951,240.285565475,190.405929565,254.711105347,177.878903603,549.152286815
15,344.714982983,231.754993190,116.666664124,255.000000000,180.000000000,508.125950196
16,333.698791782,240.431063184,161.275482178,254.757568359,-179.053048553,491.933105409
17,330.944743982,242.527465503,178.711105347,254.074996948,179.522546223,487.817849425
18,352.977126383,243.722526064,186.507812500,254.546875000,-179.552385829,520.336851694
19,345.173990950,247.123964553,179.910873413,254.000000000,177.251911820,508.710974510
20,363.993317584,242.003694089,178.856048584,254.090911865,-179.565949368,536.596400942
21,399.795938985,238.736687863,108.537925720,254.827590942,179.604862957,589.440119328
22,389.238755752,239.195640690,146.274566650,255.000000000,177.563351753,573.684774254
23,411.730146119,242.541397537,131.620468140,255.000000000,176.543380828,606.790044822
24,419.992289520,246.731070680,205.845779419,255.000000000,176.611443009,618.963318361
25,380.976612351,246.248092284,182.051605225,255.000000000,176.682218832,561.912868859
26,388.779747785,246.175911914,178.943267822,254.950347900,-179.187348406,573.223728603
27,375.009508784,242.679263261,152.654403687,254.727935791,179.578715096,552.855978492
28,339.665895349,244.337166327,171.570800781,254.880233765,177.207297634,500.590460690
29,347.928038750,246.622358216,194.090194702,254.601333618,177.273689006,512.771344338
30,342.419943149,245.588288765,184.824127197,254.636322021,177.229784203,504.650679355
31,352.977126383,240.015790366,172.635421753,255.000000000,179.552385829,520.336851694
32,350.223078583,241.715530336,158.889755249,255.000000000,179.097778838,516.319977298
33,405.763042552,245.131421482,198.274017334,255.000000000,-177.662694141,598.053666323
34,397.041891185,249.453805313,201.379638672,254.250000000,179.602119038,585.375209065
35,330.944743982,247.607604811,193.500000000,254.983337402,-179.045158746,487.868657610
36,339.206887383,241.059228053,212.235763550,254.756103516,179.068443402,500.062028309
37,355.731174183,242.822638904,177.454788208,255.000000000,179.111764505,524.449000189
38,352.977126383,243.661464895,185.333328247,255.000000000,180.000000000,520.320973000
39,355.731174183,235.324384155,170.715759277,255.000000000,179.555855567,524.401736209
40,355.731174183,242.535053337,168.000000000,255.000000000,180.000000000,524.385980602
41,389.238755752,243.893946126,172.905136108,255.000000000,-177.563351753,573.684774254
42,355.731174183,238.210562370,186.759689331,255.000000000,178.667780146,524.527764025
43,361.239269784,244.286028211,188.091598511,254.000000000,179.125323229,532.578053374
44,344.714982983,245.823552219,184.026672363,254.871994019,-178.625165219,508.272269402
45,336.452839582,245.426952346,166.601089478,254.901641846,178.122122553,496.197413669
46,352.977126383,245.542695798,190.333328247,255.000000000,180.000000000,520.320973000
47,340.583911283,243.438502134,112.189720154,255.000000000,174.889582439,501.991408006
48,397.500899152,244.784190189,197.000000000,255.000000000,177.216979246,586.052302405
49,347.928038750,242.689168200,172.487487793,254.772201538,-177.727550267,512.594073726
50,391.533795585,245.000021502,134.539901733,254.901412964,179.193070545,577.288330211
51,369.501413184,242.146058626,215.437805176,255.000000000,178.717472917,544.847512957
52,328.190696182,231.329494001,180.666671753,254.000000000,179.037136374,483.804219218
53,342.878951116,240.559157243,190.781967163,254.000000000,175.389350681,505.697402138
54,319.010536848,243.225918908,162.945098877,254.740631104,173.550465296,470.453289296
55,361.698277750,243.827061377,204.658859253,255.000000000,176.941302426,533.275703404
56,375.927524718,242.901240758,189.086639404,254.469421387,176.213887965,554.050246727
57,374.091492851,238.021806701,132.305313110,254.885787964,174.499588530,551.314548523
58,358.485221983,231.780563569,168.097442627,254.615386963,179.118596003,528.513523082
59,405.304034586,243.709034160,158.748291016,255.000000000,179.610238805,597.569943826
60,377.763556584,245.867909280,200.681259155,254.985397339,-179.581790059,556.920877011
