 ,Area,Mean,Min,Max,Angle,Length
1,477.371917072,231.459913790,183.090911865,255.000000000,-178.698047327,709.850662097
2,490.920788891,235.395016668,185.513809204,254.666671753,-179.683451953,729.839548272
3,480.984949557,234.822320155,177.208358765,255.000000000,176.766387875,714.837737435
4,474.662142709,236.847720523,148.059036255,255.000000000,-178.690610181,705.819507855
5,466.532819617,238.993872865,147.348831177,255.000000000,179.333800030,693.585483729
6,420.466655435,241.537410208,192.397842407,255.000000000,179.630354938,625.004186525
7,434.015527253,234.696301701,175.666656494,255.000000000,178.210089392,645.467124197
8,439.886705041,238.609444495,177.944824219,255.000000000,177.878903603,653.664456483
9,423.628058859,234.083436734,184.118652344,255.000000000,177.430758980,629.656324635
10,482.791465800,245.856791554,185.535583496,255.000000000,179.356254286,717.777110406
11,493.630563255,239.416325645,179.630035400,254.021972656,-179.370401392,733.904919403
12,475.113771769,237.171855549,120.619132996,254.331054688,177.709389957,706.199485268
13,469.242593981,232.761778405,155.666671753,254.815032959,179.668814212,697.582454075
14,477.371917072,237.818217542,159.545455933,255.000000000,-178.698047327,709.850662097
15,461.113270890,244.138716306,190.968627930,255.000000000,-179.662969890,685.486056249
16,360.851619433,232.955360804,127.000000000,255.000000000,180.000000000,536.282754074
17,322.914778341,236.041856246,176.470581055,255.000000000,-179.518534194,479.848879578
18,362.206506615,227.515877512,125.536392212,254.668609619,-174.844415683,538.461175358
19,360.851619433,239.159365810,159.333328247,255.000000000,180.000000000,536.282754074
20,374.400491252,240.999842553,163.239135742,255.000000000,-178.754635733,556.575229156
21,374.400491252,235.375783370,181.169082642,255.000000000,-179.584820459,556.458369099
22,350.464151039,222.258040123,130.954391479,254.679992676,-176.451318026,521.153225524
23,364.916280979,239.630055513,188.937332153,255.000000000,-175.307137494,542.132407292
24,360.851619433,239.349032501,175.523803711,255.000000000,178.277337928,536.525237669
25,366.722797221,240.176193726,172.289398193,254.000000000,-176.608660580,545.302099782
26,368.980942524,243.706383340,165.176467896,254.000000000,-179.578715096,548.394181618
27,352.722296342,237.963632952,184.892303467,255.000000000,179.559271927,524.201658835
28,363.561393797,222.919254772,186.666671753,253.000000000,180.000000000,540.314955232
29,366.722797221,237.209014498,181.720260620,255.000000000,-177.455195620,544.884517979
30,365.367910039,248.172777023,203.268249512,255.000000000,-171.027373385,542.926565277
31,368.980942524,244.694870481,187.549331665,255.000000000,-172.822754149,548.646129502
32,337.818537342,236.193335467,178.726181030,255.000000000,-174.472459848,502.328765599
33,317.946858674,235.391405712,170.728454590,255.000000000,-177.552951358,472.198129754
34,317.495229614,241.759318063,151.307693481,255.000000000,-179.020680346,471.836457020
35,317.495229614,241.776829488,176.384613037,255.000000000,-178.531199286,471.922594717
36,309.817535583,231.752087162,177.728805542,254.000000000,-176.987212496,460.307155111
37,304.397986856,239.349263766,199.977828979,254.000000000,-176.423665625,452.487714057
38,306.656132159,232.875354615,202.306777954,254.000000000,-179.492970939,455.656572154
39,294.462147522,228.302983524,192.594024658,250.399230957,-174.184373471,437.730676624
40,271.880694492,238.279594016,189.009307861,255.000000000,-176.566369638,403.945260010
41,241.169918370,247.344357180,197.940994263,255.000000000,-172.234833982,358.117579972
42,244.331321794,243.511781731,171.288894653,255.000000000,-178.726969980,362.987697671
43,241.621547430,247.855899875,200.179779053,255.000000000,179.356254286,358.888555203
44,242.976434612,219.860896369,144.573776245,251.754196167,-174.225674097,360.696114132
45,258.331822673,241.324068883,184.208587646,254.482162476,-176.987212496,383.589295926
46,260.589967976,242.688041489,176.000000000,255.000000000,180.000000000,387.091311211
47,241.621547430,232.046966895,142.161041260,253.000000000,-179.356254286,358.888555203
48,217.685207217,220.199249616,132.802612305,245.958190918,-175.710846671,323.482065699
49,219.943352521,218.562831150,197.460906982,250.584365845,-179.292680631,326.633183017
50,206.394480702,235.197359448,181.192977905,255.000000000,-177.739498089,306.685943865
51,198.265157611,233.446667022,153.803649902,255.000000000,-179.215175397,294.378301088
52,224.911272187,215.039561383,75.902183533,255.000000000,-171.674349670,334.162209083
53,269.170920128,242.867996113,150.241729736,255.000000000,-176.531770741,399.920370192
54,279.558388522,230.002885859,177.556640625,255.000000000,-177.776038760,415.629782001
55,268.719291067,218.798319648,116.511787415,254.000000000,-178.842666932,399.269364986
56,255.170419249,230.110299710,66.265960693,255.000000000,179.390493423,379.048356166
57,238.911773066,246.559317317,211.087127686,254.000000000,179.348939620,354.856611438
58,284.074679128,240.697105881,215.796173096,255.000000000,-169.548367056,422.323748585
59,291.300744098,203.933536429,70.311195374,255.000000000,-175.724158887,432.649735347
60,274.138839795,221.251015376,117.326728821,255.000000000,179.432733590,407.272277906
