 ,Area,Mean,Min,Max,Angle,Length
1,563.509254832,226.168556638,159.503234863,255.000000000,-179.630354938,835.594089092
2,538.080956467,226.048663626,158.000000000,255.000000000,180.000000000,797.840977625
3,501.754815946,226.803980293,162.398544312,253.978256226,178.754635733,744.108570221
4,509.020044050,223.905071943,144.800003052,253.885711670,-178.772421168,754.887694681
5,483.591745686,225.257589872,89.000000000,254.000000000,180.000000000,716.978716379
6,494.943664598,238.587847452,159.771331787,253.661163330,-177.053552620,734.121666190
7,472.693903529,235.734062041,146.138458252,253.684616089,179.559271927,700.826997736
8,490.856973790,209.707878776,108.382720947,254.000000000,179.151235728,727.840210792
9,476.326517581,228.379493793,182.857498169,255.000000000,178.688112217,706.382238024
10,477.234671094,231.245688586,177.242752075,254.540527344,176.505361073,707.512696974
11,474.056133799,219.170846698,158.440536499,254.000000000,-175.601294645,702.876597338
12,476.326517581,222.271136754,176.921127319,254.000000000,-179.562636132,706.217656885
13,494.489587842,213.491224347,87.254898071,250.529418945,179.578715096,733.170987542
14,512.652658102,231.031697992,164.581558228,253.914886475,178.375023642,760.411056177
15,505.841506755,229.353003456,185.551940918,254.000000000,-177.939888976,749.808249898
16,494.489587842,232.026049205,174.958328247,253.205886841,179.578715096,733.170987542
17,509.020044050,230.979508236,149.857147217,254.000000000,178.363422958,755.022422162
18,548.978798623,230.666391188,162.666671753,255.000000000,180.000000000,814.013429874
19,498.122201894,228.901219228,57.990268707,255.000000000,178.327605639,738.856711243
20,499.938508920,227.075076922,97.575759888,255.000000000,175.409456814,740.918777973
21,501.754815946,233.668476709,166.333328247,254.000000000,180.000000000,743.932803461
22,514.014888372,235.080367253,85.156730652,254.674560547,175.539151741,762.414828135
23,538.080956467,221.336990176,82.333335876,254.666671753,180.000000000,797.840977625
24,534.448342415,213.637496715,97.333335876,254.000000000,180.000000000,792.450160208
25,516.285272154,229.494461033,165.854461670,253.000000000,-179.193070545,765.571996367
26,501.754815946,234.205425666,177.589370728,253.000000000,179.584820459,743.952335152
27,490.856973790,221.474731692,108.000000000,253.888885498,178.726969980,727.940022947
28,505.387429998,215.909609912,45.386089325,253.333328247,178.351655495,749.633819543
29,518.101579180,227.001792045,151.287277222,255.000000000,175.169580042,768.224582632
30,512.652658102,232.703534879,159.773056030,254.063827515,178.781124765,760.277283608
31,538.080956467,237.398373078,172.693695068,254.027023315,178.451842301,798.132319967
32,541.713570519,222.327220076,64.501121521,253.000000000,179.230975317,803.304151747
33,512.652658102,224.444942775,173.531906128,253.723403931,-178.781124765,760.277283608
34,516.285272154,218.482707081,76.711265564,253.000000000,-179.596515265,765.515054643
35,534.448342415,238.619521602,165.120178223,255.000000000,179.220513679,792.523501269
36,545.800261328,228.300475966,123.413536072,255.000000000,177.328135407,809.502633773
37,480.413208390,213.743118603,91.649017334,253.167907715,-176.964430875,712.587764881
38,476.326517581,209.501747684,126.333335876,253.000000000,180.000000000,706.197081546
39,519.009732693,212.807820605,115.877967834,253.000000000,173.969991192,769.755119025
40,465.428675425,190.069003802,113.875000000,250.458328247,178.210089392,690.361473168
41,494.489587842,188.942668666,129.267150879,253.502456665,-179.578715096,733.170987542
42,462.250138129,211.742530103,153.088714600,254.000000000,177.295124014,685.397438876
43,527.183114311,224.180488330,168.321838379,253.000000000,-178.814739181,781.835808706
44,552.611412675,225.905319628,114.000000000,253.298248291,-179.623059520,819.421980050
45,498.122201894,228.988140597,144.669097900,253.396591187,-178.327605639,738.856711243
46,498.122201894,220.863117062,154.652069092,254.598541260,-178.327605639,738.856711243
47,509.474120807,234.478695943,165.528701782,253.602996826,-177.954591511,755.195607892
48,512.652658102,226.746973725,107.333335876,254.000000000,180.000000000,760.105255710
49,509.020044050,224.761522618,164.666671753,254.000000000,180.000000000,754.714438294
50,505.387429998,221.225516759,81.000000000,255.000000000,180.000000000,749.323620877
51,498.122201894,237.552677360,142.369827271,255.000000000,-178.327605639,738.856711243
52,483.591745686,222.911419277,179.914794922,253.182952881,179.138474265,717.059776720
53,454.530833269,219.910539953,96.536003113,253.130676270,179.541643542,673.873739973
54,454.984910025,210.191228079,152.130935669,253.892150879,178.167160494,674.197101085
55,523.550500259,229.569789857,89.629631042,254.000000000,-179.204276447,776.352576813
56,491.311050546,230.935954448,163.694351196,255.000000000,-177.031765970,728.738028035
57,361.445098184,226.730504635,72.725692749,253.730117798,-174.805571092,535.891720875
58,498.576278650,219.446907099,117.889862061,253.821060181,-177.909840846,739.033685268
59,524.004577015,226.212534278,139.201278687,254.684616089,-172.825675764,776.969969583
60,472.693903529,237.414345191,184.666671753,254.000000000,180.000000000,700.806264130
