 ,Area,Mean,Min,Max,Angle,Length
1,0.455298857,239.861328125,239.861328125,239.861328125,0,0.042172398
2,0.455298857,250.000000000,250.000000000,250.000000000,0,0.042172398
3,0.455298857,252.000000000,252.000000000,252.000000000,0,0.042172398
4,0.455298857,249.333328247,249.333328247,249.333328247,0,0.042172398
5,0.455298857,238.000000000,238.000000000,238.000000000,0,0.042172398
6,0.455298857,243.333328247,243.333328247,243.333328247,0,0.042172398
7,0.455298857,212.000000000,212.000000000,212.000000000,0,0.042172398
8,0.455298857,235.333328247,235.333328247,235.333328247,0,0.042172398
9,0.455298857,233.000000000,233.000000000,233.000000000,0,0.042172398
10,0.455298857,226.666671753,226.666671753,226.666671753,0,0.042172398
11,0.455298857,253.000000000,253.000000000,253.000000000,0,0.042172398
12,0.455298857,253.000000000,253.000000000,253.000000000,0,0.042172398
13,0.455298857,253.000000000,253.000000000,253.000000000,0,0.042172398
14,0.455298857,246.666671753,246.666671753,246.666671753,0,0.042172398
15,0.455298857,230.666671753,230.666671753,230.666671753,0,0.042172398
16,0.455298857,252.000000000,252.000000000,252.000000000,0,0.042172398
17,0.455298857,187.333328247,187.333328247,187.333328247,0,0.042172398
18,0.455298857,248.666671753,248.666671753,248.666671753,0,0.042172398
19,0.455298857,224.000000000,224.000000000,224.000000000,0,0.042172398
20,0.455298857,196.000000000,196.000000000,196.000000000,0,0.042172398
21,0.455298857,207.000000000,207.000000000,207.000000000,0,0.042172398
22,0.455298857,251.666671753,251.666671753,251.666671753,0,0.042172398
23,0.455298857,242.000000000,242.000000000,242.000000000,0,0.042172398
24,0.455298857,198.333328247,198.333328247,198.333328247,0,0.042172398
25,0.455298857,213.000000000,213.000000000,213.000000000,0,0.042172398
26,0.455298857,252.000000000,252.000000000,252.000000000,0,0.042172398
27,0.455298857,250.666671753,250.666671753,250.666671753,0,0.042172398
28,0.455298857,201.000000000,201.000000000,201.000000000,0,0.042172398
29,0.455298857,252.666671753,252.666671753,252.666671753,0,0.042172398
30,0.455298857,253.000000000,253.000000000,253.000000000,0,0.042172398
31,0.455298857,253.000000000,253.000000000,253.000000000,0,0.042172398
32,0.455298857,247.000000000,247.000000000,247.000000000,0,0.042172398
33,0.455298857,236.666671753,236.666671753,236.666671753,0,0.042172398
34,0.455298857,252.000000000,252.000000000,252.000000000,0,0.042172398
35,0.455298857,248.000000000,248.000000000,248.000000000,0,0.042172398
36,0.455298857,249.666671753,249.666671753,249.666671753,0,0.042172398
37,0.455298857,253.000000000,253.000000000,253.000000000,0,0.042172398
38,0.455298857,253.000000000,253.000000000,253.000000000,0,0.042172398
39,0.455298857,239.666671753,239.666671753,239.666671753,0,0.042172398
40,0.455298857,236.333328247,236.333328247,236.333328247,0,0.042172398
41,0.455298857,239.333328247,239.333328247,239.333328247,0,0.042172398
42,0.455298857,254.000000000,254.000000000,254.000000000,0,0.042172398
43,0.455298857,225.333328247,225.333328247,225.333328247,0,0.042172398
44,0.455298857,200.333328247,200.333328247,200.333328247,0,0.042172398
45,0.455298857,202.000000000,202.000000000,202.000000000,0,0.042172398
46,0.455298857,164.666671753,164.666671753,164.666671753,0,0.042172398
47,0.455298857,174.333328247,174.333328247,174.333328247,0,0.042172398
48,0.455298857,172.666671753,172.666671753,172.666671753,0,0.042172398
49,0.455298857,254.000000000,254.000000000,254.000000000,0,0.042172398
50,0.455298857,206.000000000,206.000000000,206.000000000,0,0.042172398
51,0.455298857,194.666671753,194.666671753,194.666671753,0,0.042172398
52,0.455298857,224.666671753,224.666671753,224.666671753,0,0.042172398
53,0.455298857,204.000000000,204.000000000,204.000000000,0,0.042172398
54,0.455298857,196.666671753,196.666671753,196.666671753,0,0.042172398
55,0.455298857,203.666671753,203.666671753,203.666671753,0,0.042172398
56,0.455298857,208.000000000,208.000000000,208.000000000,0,0.042172398
57,0.455298857,254.000000000,254.000000000,254.000000000,0,0.042172398
58,0.455298857,254.000000000,254.000000000,254.000000000,0,0.042172398
59,0.455298857,202.666671753,202.666671753,202.666671753,0,0.042172398
60,0.455298857,218.666671753,218.666671753,218.666671753,0,0.042172398
