 ,Area,Mean,Min,Max,Angle,Length
1,0.451638773,183.224609375,183.224609375,183.224609375,0,0.021001274
2,0.451638773,201.333328247,201.333328247,201.333328247,0,0.021001274
3,0.451638773,229.666671753,229.666671753,229.666671753,0,0.021001274
4,0.451638773,181.666671753,181.666671753,181.666671753,0,0.021001274
5,0.451638773,159.000000000,159.000000000,159.000000000,0,0.021001274
6,0.451638773,148.000000000,148.000000000,148.000000000,0,0.021001274
7,0.451638773,148.000000000,148.000000000,148.000000000,0,0.021001274
8,0.903277546,179.666671753,172.666671753,186.666671753,0,0.672040753
9,0.903277546,250.000000000,250.000000000,250.000000000,0,0.672040753
10,0.903277546,252.500000000,252.000000000,253.000000000,0,0.672040753
11,0.903277546,204.500000000,195.000000000,214.000000000,0,0.672040753
12,0.903277546,191.500000000,190.666671753,192.333328247,0,0.672040753
13,0.903277546,197.166664124,195.000000000,199.333328247,0,0.672040753
14,0.903277546,200.500000000,199.000000000,202.000000000,0,0.672040753
15,0.903277546,183.666671753,180.666671753,186.666671753,0,0.672040753
16,0.903277546,209.500000000,205.333328247,213.666671753,0,0.672040753
17,0.903277546,221.166664124,219.333328247,223.000000000,0,0.672040753
18,0.903277546,212.833328247,209.333328247,216.333328247,0,0.672040753
19,0.903277546,251.000000000,251.000000000,251.000000000,0,0.672040753
20,0.903277546,218.333335876,195.000000000,241.666671753,0,0.672040753
21,0.903277546,251.000000000,250.000000000,252.000000000,0,0.672040753
22,0.903277546,218.666671753,197.666671753,239.666671753,0,0.672040753
23,0.903277546,249.666664124,247.000000000,252.333328247,0,0.672040753
24,0.903277546,250.500000000,250.000000000,251.000000000,0,0.672040753
25,0.903277546,250.500000000,249.000000000,252.000000000,0,0.672040753
26,0.903277546,244.833328247,243.333328247,246.333328247,0,0.672040753
27,0.903277546,218.500000000,213.333328247,223.666671753,0,0.672040753
28,0.903277546,244.166671753,243.666671753,244.666671753,0,0.672040753
29,0.903277546,188.666664124,184.000000000,193.333328247,0,0.672040753
30,0.903277546,246.000000000,245.000000000,247.000000000,0,0.672040753
31,0.903277546,246.666671753,245.666671753,247.666671753,0,0.672040753
32,0.903277546,171.500000000,171.000000000,172.000000000,0,0.672040753
33,0.903277546,180.833328247,172.333328247,189.333328247,0,0.672040753
34,0.903277546,181.000000000,178.000000000,184.000000000,0,0.672040753
35,0.903277546,242.666671753,238.666671753,246.666671753,0,0.672040753
36,0.903277546,208.500000000,204.666671753,212.333328247,0,0.672040753
37,0.903277546,251.166664124,251.000000000,251.333328247,0,0.672040753
38,0.903277546,237.666664124,229.000000000,246.333328247,0,0.672040753
39,0.903277546,248.500000000,248.000000000,249.000000000,0,0.672040753
40,0.903277546,248.333335876,247.000000000,249.666671753,0,0.672040753
41,0.903277546,133.166664124,133.000000000,133.333328247,0,0.672040753
42,0.903277546,250.500000000,250.000000000,251.000000000,0,0.672040753
43,0.903277546,249.833335876,249.000000000,250.666671753,0,0.672040753
44,0.903277546,250.166664124,250.000000000,250.333328247,0,0.672040753
45,0.903277546,239.500000000,237.666671753,241.333328247,0,0.672040753
46,0.903277546,221.000000000,210.333328247,231.666671753,0,0.672040753
47,0.903277546,248.333328247,247.333328247,249.333328247,0,0.672040753
48,0.903277546,236.166671753,235.666671753,236.666671753,0,0.672040753
49,0.903277546,250.833328247,250.333328247,251.333328247,0,0.672040753
50,0.903277546,224.166664124,219.000000000,229.333328247,0,0.672040753
51,0.903277546,214.166664124,209.333328247,219.000000000,0,0.672040753
52,0.903277546,217.166671753,216.666671753,217.666671753,0,0.672040753
53,0.903277546,176.166664124,175.333328247,177.000000000,0,0.672040753
54,0.903277546,231.833328247,231.333328247,232.333328247,0,0.672040753
55,0.903277546,223.166664124,215.000000000,231.333328247,0,0.672040753
56,0.903277546,205.000000000,202.333328247,207.666671753,0,0.672040753
57,0.903277546,244.000000000,243.666671753,244.333328247,0,0.672040753
58,0.903277546,208.833335876,203.666671753,214.000000000,0,0.672040753
59,0.903277546,188.000000000,185.666671753,190.333328247,0,0.672040753
60,0.903277546,194.833335876,192.000000000,197.666671753,0,0.672040753
