 ,Area,Mean,Min,Max,Angle,Length
1,423.646570516,230.350811727,158.032409668,254.476852417,168.169886674,619.720377166
2,416.648003822,220.815100573,165.479202271,254.799087524,171.488294862,609.168615003
3,430.645137209,229.448795157,172.188095093,254.000000000,171.764380676,629.442021795
4,406.850010451,226.698095182,164.804946899,253.000000000,171.013689177,594.731615443
5,406.850010451,226.698095182,164.804946899,253.000000000,171.013689177,594.731615443
6,406.383439338,224.205872475,176.179306030,253.372894287,171.273864224,594.310970935
7,414.315148258,238.073464643,178.252716064,253.696411133,173.003233643,605.602803241
8,404.050583774,237.140597548,61.567062378,254.844390869,171.757479648,590.802376786
9,381.655170354,224.996234232,151.116897583,255.000000000,176.633539337,558.340536588
10,381.188599242,213.017513952,146.377731323,254.000000000,174.373254285,557.330170535
11,415.248290483,219.986719882,171.156707764,254.000000000,174.058480206,607.086364123
12,396.585445967,225.039975801,156.593032837,253.000000000,171.869897646,579.595722284
13,398.918301532,225.607445914,174.899841309,254.000000000,171.111057522,583.510869952
14,376.056317000,211.663193449,148.316101074,253.973281860,171.427001636,549.859569616
15,386.320881483,227.738439366,153.530517578,254.000000000,172.496912609,564.946459212
16,397.052017080,222.240582907,174.748092651,254.000000000,173.242902455,580.535193946
17,403.584012661,210.770234283,120.729766846,253.000000000,172.282630241,590.043754207
18,414.315148258,223.392007656,153.091888428,253.000000000,170.919927136,605.954014879
19,418.514288274,221.779471773,111.298576355,253.109375000,172.303948278,612.070645987
20,411.515721580,216.592647232,152.124114990,254.479278564,171.906696472,601.620483815
21,456.306548419,231.598581419,162.066650391,254.000000000,170.576234838,667.478006699
22,432.044850548,222.569387794,147.150711060,255.000000000,169.030242033,631.762291389
23,422.246857177,227.935897321,153.420410156,254.000000000,172.371850331,617.486338798
24,427.845710532,220.784562854,148.207824707,253.368270874,170.702202191,625.706922016
25,446.508555048,230.691285248,167.604675293,253.000000000,172.547922557,653.056906312
26,440.443130580,226.666283818,163.411911011,254.000000000,175.377629758,644.171677512
27,436.243990564,219.821908080,136.605255127,253.950286865,175.827015524,638.304230912
28,427.379139419,233.995658175,158.278244019,254.000000000,170.949278323,625.271298877
29,441.842843919,222.110966845,133.965942383,254.530883789,170.258771472,645.924985478
30,436.710561677,227.003707902,162.234558105,253.000000000,175.582490648,638.508865266
31,454.906835080,215.221758282,154.811660767,253.589324951,176.702653633,665.035404578
32,422.246857177,227.929467504,156.529495239,253.000000000,178.732601015,617.637439804
33,411.515721580,220.354668615,157.881271362,254.000000000,177.917434720,601.490181675
34,394.252590403,229.631388051,162.988952637,254.000000000,178.913954174,576.606314989
35,385.387739258,229.422790010,162.157196045,254.022262573,177.776038760,563.265795849
36,417.114574935,221.719297098,155.033721924,254.000000000,177.688868547,609.785629659
37,431.578279435,222.114356046,171.441558838,253.000000000,179.007964434,631.242156937
38,437.643703903,221.542840514,166.217926025,253.000000000,177.064326554,640.184399664
39,445.575412822,220.827210991,160.427627563,253.000000000,176.393691377,651.563444274
40,447.441697274,235.455604911,141.270065308,253.496765137,175.931420323,654.655299733
41,458.639403983,231.764306954,168.446334839,254.547317505,173.685582332,670.735812303
42,439.509988354,219.286690827,137.873641968,254.767639160,172.179974003,642.587867523
43,420.847143838,222.868326217,120.724365234,254.199569702,174.137496181,615.239638251
44,402.650870435,223.883544913,111.229942322,254.083633423,173.336770378,588.675769939
45,421.313714951,224.325658399,151.150985718,255.000000000,173.631735851,615.821780798
46,438.576846129,222.728557635,150.067703247,253.765518188,171.420934482,641.052549411
47,452.573979516,235.903070352,161.673614502,254.944900513,170.498806848,662.087877198
48,449.774552838,236.206357616,161.500457764,254.000000000,169.716429349,658.112729898
49,449.774552838,224.597576474,148.335876465,253.679504395,168.736763342,657.471523856
50,404.050583774,232.747433916,162.958786011,254.000000000,177.878903603,590.568572070
51,407.316581564,229.800273690,144.550460815,253.954132080,178.686106976,595.785059865
52,427.379139419,224.308918432,151.555557251,253.021713257,175.236358309,625.110101085
53,443.709128371,219.633257813,163.942245483,253.724380493,173.713106638,648.710064994
54,439.043417241,223.669808966,150.639999390,254.003112793,172.421464525,642.221818226
55,421.780286064,232.016375331,165.935699463,254.994461060,172.623273993,617.129593741
56,434.377706112,220.793833207,168.925933838,254.314086914,175.809092473,635.579265017
57,439.509988354,213.947959576,164.357803345,253.000000000,173.901788052,642.982734495
58,459.572546209,230.835425378,149.948440552,254.770156860,174.636930580,984.308894606
59,425.046283854,221.024667030,144.108886719,253.000000000,175.968198902,910.252712163
60,380.255457016,230.248824755,158.808120728,254.591613770,172.944813939,556.123362378
61,400.784585983,229.535325020,130.296676636,254.545455933,176.523687251,585.777312016
62,403.584012661,220.121322288,95.326560974,253.618652344,174.685454330,589.967838298
63,394.252590403,211.098990825,91.308738708,254.957351685,174.559667969,576.366751632
