 ,Area,Mean,Min,Max,Angle,Length
1,0.448014251,172.911453247,172.911453247,172.911453247,0,0.041833667
2,0.448014251,248.333328247,248.333328247,248.333328247,0,0.041833667
3,0.448014251,249.333328247,249.333328247,249.333328247,0,0.041833667
4,0.448014251,221.000000000,221.000000000,221.000000000,0,0.041833667
5,0.448014251,209.666671753,209.666671753,209.666671753,0,0.041833667
6,0.448014251,247.333328247,247.333328247,247.333328247,0,0.041833667
7,0.448014251,200.666671753,200.666671753,200.666671753,0,0.041833667
8,0.448014251,209.333328247,209.333328247,209.333328247,0,0.041833667
9,0.448014251,219.000000000,219.000000000,219.000000000,0,0.041833667
10,0.448014251,97.333335876,97.333335876,97.333335876,0,0.041833667
11,0.448014251,167.666671753,167.666671753,167.666671753,0,0.041833667
12,0.448014251,172.000000000,172.000000000,172.000000000,0,0.041833667
13,0.448014251,208.000000000,208.000000000,208.000000000,0,0.041833667
14,0.448014251,201.666671753,201.666671753,201.666671753,0,0.041833667
15,0.448014251,249.000000000,249.000000000,249.000000000,0,0.041833667
16,0.448014251,132.666671753,132.666671753,132.666671753,0,0.041833667
17,0.448014251,222.333328247,222.333328247,222.333328247,0,0.041833667
18,0.448014251,187.333328247,187.333328247,187.333328247,0,0.041833667
19,0.448014251,208.000000000,208.000000000,208.000000000,0,0.041833667
20,0.448014251,206.000000000,206.000000000,206.000000000,0,0.041833667
21,0.448014251,170.333328247,170.333328247,170.333328247,0,0.041833667
22,0.448014251,207.333328247,207.333328247,207.333328247,0,0.041833667
23,0.448014251,184.666671753,184.666671753,184.666671753,0,0.041833667
24,0.448014251,171.000000000,171.000000000,171.000000000,0,0.041833667
25,0.448014251,156.333328247,156.333328247,156.333328247,0,0.041833667
26,0.448014251,191.666671753,191.666671753,191.666671753,0,0.041833667
27,0.448014251,220.000000000,220.000000000,220.000000000,0,0.041833667
28,0.448014251,212.000000000,212.000000000,212.000000000,0,0.041833667
29,0.448014251,210.000000000,210.000000000,210.000000000,0,0.041833667
30,0.448014251,187.000000000,187.000000000,187.000000000,0,0.041833667
31,0.448014251,164.000000000,164.000000000,164.000000000,0,0.041833667
32,0.448014251,166.000000000,166.000000000,166.000000000,0,0.041833667
33,0.448014251,217.333328247,217.333328247,217.333328247,0,0.041833667
34,0.448014251,244.000000000,244.000000000,244.000000000,0,0.041833667
35,0.448014251,117.000000000,117.000000000,117.000000000,0,0.041833667
36,0.448014251,173.666671753,173.666671753,173.666671753,0,0.041833667
37,0.448014251,250.333328247,250.333328247,250.333328247,0,0.041833667
38,0.448014251,214.666671753,214.666671753,214.666671753,0,0.041833667
39,0.448014251,229.333328247,229.333328247,229.333328247,0,0.041833667
40,0.448014251,249.333328247,249.333328247,249.333328247,0,0.041833667
41,0.448014251,175.666671753,175.666671753,175.666671753,0,0.041833667
42,0.448014251,191.000000000,191.000000000,191.000000000,0,0.041833667
43,0.448014251,247.333328247,247.333328247,247.333328247,0,0.041833667
44,0.448014251,252.000000000,252.000000000,252.000000000,0,0.041833667
45,0.448014251,188.333328247,188.333328247,188.333328247,0,0.041833667
46,0.448014251,190.000000000,190.000000000,190.000000000,0,0.041833667
47,0.448014251,207.333328247,207.333328247,207.333328247,0,0.041833667
48,0.448014251,212.666671753,212.666671753,212.666671753,0,0.041833667
49,0.448014251,250.000000000,250.000000000,250.000000000,0,0.041833667
50,0.448014251,177.000000000,177.000000000,177.000000000,0,0.041833667
51,0.448014251,173.666671753,173.666671753,173.666671753,0,0.041833667
52,0.448014251,198.000000000,198.000000000,198.000000000,0,0.041833667
53,0.448014251,253.000000000,253.000000000,253.000000000,0,0.041833667
54,0.448014251,253.000000000,253.000000000,253.000000000,0,0.041833667
55,0.448014251,139.000000000,139.000000000,139.000000000,0,0.041833667
56,0.448014251,184.333328247,184.333328247,184.333328247,0,0.041833667
57,0.448014251,185.666671753,185.666671753,185.666671753,0,0.041833667
58,0.448014251,187.666671753,187.666671753,187.666671753,0,0.041833667
59,0.448014251,234.333328247,234.333328247,234.333328247,0,0.041833667
60,0.448014251,140.333328247,140.333328247,140.333328247,0,0.041833667
