 ,Area,Mean,Min,Max,Angle,Length
1,115.110343708,200.027821338,105.901573181,253.133590698,171.964289289,171.685187172
2,141.332391116,213.827801015,167.064056396,253.307052612,169.646679956,211.441958816
3,136.887976301,222.116428028,164.565780640,253.521301270,167.592581473,204.782129172
4,122.221407411,221.923120422,124.026130676,253.400695801,166.723602958,182.887334210
5,127.999146671,194.458432886,81.506576538,253.489791870,173.990994043,191.049094915
6,121.776965930,214.493361591,135.104141235,252.997390747,171.780790751,181.867477836
7,124.443614819,183.434816796,139.868896484,227.422134399,171.957105766,185.827257925
8,169.776645932,224.596520349,134.115982056,253.000000000,172.763077974,254.022774206
9,147.554571857,216.856382944,155.799499512,252.760787964,171.135376612,220.634710479
10,126.221380745,206.943750408,142.258193970,253.348617554,160.796026494,188.488098160
11,103.554865189,213.354419364,149.103668213,253.130310059,160.395911849,154.983353517
12,113.777019263,218.533505917,83.929092407,254.052871704,170.537677792,170.316783126
13,102.665982226,189.408547042,119.245208740,248.143035889,171.764380676,153.583341374
14,86.666088892,205.400925700,109.666664124,253.000000000,171.995271143,129.258998193
15,83.110557040,201.946524146,130.000000000,253.000000000,180.000000000,123.999586668
16,96.888242966,210.170218161,157.747390747,252.324310303,174.447028967,144.678472670
17,113.777019263,180.484497309,129.254898071,226.011764526,177.305715710,170.187563904
18,94.221594077,236.338960899,167.169692993,253.723434448,169.330217196,140.427449361
19,99.110450374,217.432149879,78.495491028,253.261260986,178.451842301,148.053550675
20,91.110503707,220.946706707,126.831604004,253.000000000,169.845733420,136.131834829
21,111.554811856,177.417277606,128.109802246,209.754135132,170.311213440,166.372520170
22,127.110263708,219.327655712,164.937393188,253.465377808,167.863175545,190.251829675
23,134.221327412,232.854701314,166.761901855,253.000000000,167.347443499,200.877402880
24,155.998960005,215.688485083,141.643035889,253.000000000,170.618489839,233.117218816
25,141.332391116,220.670831884,168.055709839,253.426666260,165.173520030,211.025361323
26,159.998933339,196.729626910,126.346473694,249.464248657,163.988822521,239.281462498
27,152.887869635,239.156693303,156.837295532,253.665969849,170.949278323,228.848532560
28,152.443428153,225.592539440,76.970245361,253.000000000,172.937397330,227.727148729
29,132.888002967,226.809639003,157.745147705,254.727157593,175.380076518,198.644750584
30,133.776885930,224.845182907,158.026672363,253.960006714,-179.427061302,200.009333052
31,128.443588152,188.976932196,135.444442749,227.222213745,177.614055970,192.165953838
32,120.443641485,190.636189788,91.755554199,246.570373535,178.726969980,180.043838813
33,110.221487411,221.768503927,149.953002930,253.000000000,175.815083875,164.437890202
34,133.332444449,182.689993032,145.067596436,235.420928955,173.659808254,199.217808980
35,138.665742227,196.956171427,140.442230225,253.000000000,169.448190494,207.508344253
36,151.554545190,223.469105427,145.035400391,253.380615234,174.942751467,226.882473603
37,150.221220746,226.606022039,161.296127319,253.051528931,175.405746669,224.721301471
38,150.665662227,218.438943373,155.154449463,253.023605347,169.786027015,225.574069376
39,180.443241487,228.353387353,162.311935425,254.757751465,173.612882974,269.672978208
40,168.887762969,231.727792720,166.219299316,254.000000000,175.914383220,252.641197120
41,166.665555561,185.842348429,150.519378662,248.000000000,173.558399901,249.574807921
42,185.776539265,206.613622017,138.935256958,253.000000000,178.763592397,278.063813784
43,194.220927414,219.043822753,135.532958984,253.247665405,175.269061376,290.990438840
44,195.109810377,208.874423850,38.000000000,253.150115967,172.923621822,292.224965902
45,145.332364449,208.116018359,141.933471680,251.893264771,174.184373471,217.116755998
46,163.554465191,230.806649871,145.446716309,253.000000000,171.538711857,244.662218038
47,158.665608894,214.630070620,158.740585327,253.000000000,170.776077718,237.064601607
48,146.665688894,214.264460708,142.300247192,252.714797974,173.198685176,219.544252187
49,115.554785189,217.842732943,160.285720825,253.000000000,175.346648413,172.568251621
50,129.776912597,177.419387373,82.336593628,249.851699829,163.810793743,193.679503100
51,142.221274079,197.480251360,145.081863403,253.000000000,171.335864567,212.423396016
52,128.443588152,185.733495534,159.023437500,251.078125000,171.616751519,192.051436100
53,130.665795560,192.275827499,85.541656494,252.968688965,166.390268104,195.488478504
54,100.443774818,191.092892841,121.357864380,252.306671143,161.323298268,149.892795738
55,87.110530373,186.866350836,144.007095337,243.986984253,162.121303404,130.291545494
56,96.443801485,176.162228914,116.898147583,239.166656494,178.408859729,144.055064659
57,112.443694819,230.026915207,118.761909485,253.000000000,-177.273689006,168.189807700
58,116.443668152,232.364086908,94.777778625,254.000000000,178.683087594,174.045390787
59,131.110237041,235.090580103,116.829933167,253.081634521,178.830860672,196.040158610
60,155.554518524,176.438370623,125.990043640,223.493118286,175.563525514,232.696452519
