 ,Area,Mean,Min,Max,Angle,Length
1,0.446795658,205.793945312,205.793945312,205.793945312,0,0.041776734
2,0.446795658,205.992187500,205.992187500,205.992187500,180,0.020888367
3,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
4,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
5,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
6,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
7,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
8,0.446795658,252.875000000,252.875000000,252.875000000,180,0.020888367
9,0.446795658,252.968750000,252.968750000,252.968750000,180,0.020888367
10,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
11,0.446795658,253.031250000,253.031250000,253.031250000,180,0.020888367
12,0.446795658,249.031250000,249.031250000,249.031250000,180,0.020888367
13,0.446795658,250.062500000,250.062500000,250.062500000,180,0.020888367
14,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
15,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
16,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
17,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
18,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
19,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
20,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
21,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
22,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
23,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
24,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
25,0.446795658,253.000000000,253.000000000,253.000000000,180,0.020888367
26,0.446795658,253.302078247,253.302078247,253.302078247,180,0.020888367
27,0.446795658,194.125000000,194.125000000,194.125000000,180,0.020888367
28,0.446795658,184.343750000,184.343750000,184.343750000,180,0.020888367
29,0.446795658,227.302078247,227.302078247,227.302078247,180,0.020888367
30,0.446795658,213.583328247,213.583328247,213.583328247,180,0.020888367
31,0.446795658,217.552078247,217.552078247,217.552078247,180,0.020888367
32,0.446795658,225.614578247,225.614578247,225.614578247,180,0.020888367
33,0.446795658,208.187500000,208.187500000,208.187500000,180,0.020888367
34,0.446795658,213.906250000,213.906250000,213.906250000,180,0.020888367
35,0.446795658,213.093750000,213.093750000,213.093750000,180,0.020888367
36,0.446795658,160.968750000,160.968750000,160.968750000,180,0.020888367
37,0.446795658,166.510421753,166.510421753,166.510421753,180,0.020888367
38,0.446795658,178.906250000,178.906250000,178.906250000,180,0.020888367
39,0.446795658,181.406250000,181.406250000,181.406250000,180,0.020888367
40,0.446795658,170.583328247,170.583328247,170.583328247,180,0.020888367
41,0.446795658,247.000000000,247.000000000,247.000000000,180,0.020888367
42,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
43,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
44,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
45,0.446795658,254.000000000,254.000000000,254.000000000,180,0.020888367
46,0.446795658,231.208328247,231.208328247,231.208328247,180,0.020888367
47,0.446795658,231.697921753,231.697921753,231.697921753,180,0.020888367
48,0.446795658,209.875000000,209.875000000,209.875000000,180,0.020888367
49,0.446795658,212.083328247,212.083328247,212.083328247,180,0.020888367
50,0.446795658,195.906250000,195.906250000,195.906250000,180,0.020888367
51,0.446795658,231.218750000,231.218750000,231.218750000,180,0.020888367
52,0.446795658,225.968750000,225.968750000,225.968750000,180,0.020888367
53,0.446795658,228.635421753,228.635421753,228.635421753,180,0.020888367
54,0.446795658,231.968750000,231.968750000,231.968750000,180,0.020888367
55,0.446795658,211.333328247,211.333328247,211.333328247,180,0.020888367
56,0.446795658,232.239578247,232.239578247,232.239578247,180,0.020888367
57,0.446795658,217.427078247,217.427078247,217.427078247,180,0.020888367
58,0.446795658,228.541671753,228.541671753,228.541671753,180,0.020888367
59,0.446795658,212.000000000,212.000000000,212.000000000,180,0.020888367
60,0.446795658,217.541671753,217.541671753,217.541671753,180,0.020888367
