 ,Area,Mean,Min,Max,Angle,Length
1,183.688793550,246.900240866,89.488433838,255.000000000,-175.794642998,273.829621425
2,167.111999986,248.518867513,208.591400146,255.000000000,178.152389734,249.125500711
3,156.359485241,253.148633984,205.000000000,255.000000000,-178.025065989,233.070170740
4,150.983227869,248.251607063,182.333328247,254.964279175,178.976969811,224.935453252
5,148.295099183,249.155231994,193.781814575,254.436370850,-178.958373324,220.920040795
6,132.166327066,251.106214569,217.000000000,255.000000000,180.000000000,196.787148594
7,113.349426264,252.677834070,233.396820068,254.952377319,177.273689006,168.865831660
8,99.012739938,239.145452301,186.008209229,254.218185425,-168.996459148,147.286111011
9,91.844396775,239.224389574,206.666671753,252.666671753,180.000000000,136.546184739
10,91.844396775,251.541462745,223.000000000,255.000000000,180.000000000,136.546184739
11,99.908782833,252.236173005,231.333328247,255.000000000,180.000000000,148.594377510
12,99.908782833,253.540136431,219.882888794,255.000000000,-178.451842301,148.648638742
13,116.037554950,253.876447641,224.000000000,255.000000000,180.000000000,172.690763052
14,129.478198380,251.899677950,206.958328247,255.000000000,-178.806510576,192.812913802
15,134.854455753,251.222591159,220.333328247,255.000000000,180.000000000,200.803212851
16,119.173705084,252.629310264,222.153182983,254.403778076,-176.099506258,177.117084909
17,121.413812322,249.243022961,216.007400513,254.266662598,177.455195620,180.901295254
18,113.349426264,247.108789678,180.111114502,255.000000000,-177.273689006,168.865831660
19,89.156268089,249.812395335,233.666671753,255.000000000,180.000000000,132.530120482
20,81.091882031,250.530385560,225.666671753,254.333328247,180.000000000,120.481927711
21,81.091882031,231.342540172,204.488891602,254.266662598,-178.090847567,120.548843533
22,110.661297578,230.724828064,190.439025879,253.000000000,178.602818973,164.707603650
23,110.661297578,249.784733266,219.991867065,254.439025879,178.602818973,164.707603650
24,124.101941008,249.221079912,195.347824097,253.826080322,178.754635733,184.782603539
25,102.596911519,253.768558952,253.000000000,254.000000000,180.000000000,152.610441767
26,111.109319025,254.012533680,226.280059814,255.000000000,175.815083875,165.098833663
27,137.990605886,250.181581472,202.910964966,255.000000000,175.515393990,205.448282127
28,156.359485241,249.738513804,204.672409058,255.000000000,-179.012239600,232.966345579
29,129.926219828,246.641349056,197.786041260,255.000000000,175.236358309,193.439270342
30,126.790069694,245.743226823,213.333328247,255.000000000,180.000000000,188.755020080
31,126.790069694,249.550058641,219.333328247,255.000000000,180.000000000,188.755020080
32,124.101941008,250.352586161,224.333328247,255.000000000,180.000000000,184.738955823
33,116.485576398,245.723687275,206.463211060,254.729736328,176.009086902,173.110538653
34,102.596911519,245.763120027,210.824569702,254.333328247,176.987212496,152.821667393
35,99.908782833,248.433482149,220.378372192,254.459457397,-176.905941941,148.811303724
36,105.285040205,231.943917262,183.119659424,254.384613037,178.531199286,156.677985567
37,113.349426264,224.125164831,183.666671753,255.000000000,180.000000000,168.674698795
38,121.413812322,237.440945108,178.466659546,254.000000000,-177.455195620,180.901295254
39,124.101941008,245.341756993,187.666671753,255.000000000,180.000000000,184.738955823
40,118.725683636,251.308919367,218.606063843,254.522720337,178.698047327,176.752458511
41,107.973168892,252.251417485,206.933334351,255.000000000,-178.567903816,160.692763243
42,116.037554950,250.519948245,170.333328247,255.000000000,180.000000000,172.690763052
43,127.686112590,242.361792046,201.423721313,255.000000000,-172.724995042,190.286871333
44,124.101941008,249.631664510,191.188415527,255.000000000,-177.510447078,184.913484871
45,140.230713125,251.190751292,206.858978271,255.000000000,-177.797401838,208.989748293
46,180.552643416,229.336641752,136.666671753,255.000000000,180.000000000,269.076305221
47,132.614348514,248.591576705,207.648193359,254.605087280,-176.496468355,197.155625842
48,142.918841811,245.809822011,187.000000000,255.000000000,180.000000000,212.851405622
49,156.359485241,239.556828846,176.666671753,255.000000000,180.000000000,232.931726908
50,150.983227869,245.528843458,190.136901855,254.517852783,-176.933514499,225.222086631
51,162.183764061,237.421934686,177.387802124,255.000000000,176.185925166,241.498737002
52,167.111999986,244.554066062,183.000000000,255.000000000,180.000000000,248.995983936
53,137.990605886,247.917878535,163.449218750,255.000000000,176.633539337,205.173329710
54,142.918841811,239.547978273,159.226409912,255.000000000,-177.838920512,213.002901304
55,148.295099183,244.255790503,172.000000000,255.000000000,180.000000000,220.883534137
56,134.854455753,242.568947726,142.706665039,255.000000000,177.709389957,200.963791216
57,121.413812322,245.467486561,176.592590332,254.711105347,178.726969980,180.767508995
58,118.725683636,239.857604002,190.666671753,254.954544067,178.698047327,176.752458511
59,99.908782833,242.604088616,155.747756958,254.000000000,-178.451842301,148.648638742
60,108.421190339,239.907988871,192.028564453,253.627487183,-175.710846671,161.093743937
