 ,Area,Mean,Min,Max,Angle,Length
1,59.857595786,217.292909218,139.496185303,255.000000000,178.251053955,88.256424044
2,58.950662517,214.121088762,113.281654358,252.366928101,179.111764505,86.878951049
3,54.415996170,229.252777735,167.666671753,255.000000000,180.000000000,80.134518247
4,53.962529535,200.730759436,156.644058228,237.548019409,-175.155999625,79.745947143
5,67.113061942,198.942589837,146.564620972,254.000000000,175.333141629,99.318979584
6,74.821994733,200.794862736,113.943092346,250.656509399,177.555931942,110.538040842
7,77.542794542,233.684633757,161.564712524,255.000000000,177.642094029,114.574890832
8,80.263594350,243.400476919,152.666671753,255.000000000,177.072652008,118.673136283
9,91.600260219,233.160303097,163.475952148,255.000000000,176.299456945,135.636062209
10,95.227993297,230.361129179,152.909088135,255.000000000,-179.725859606,140.742067411
11,93.414126758,235.282595440,133.596740723,254.395126343,-179.161585026,138.061640309
12,102.483459453,230.338800346,132.622222900,255.000000000,179.490717595,151.520831078
13,93.414126758,227.535598681,134.000000000,255.000000000,180.000000000,138.046859165
14,86.158660602,224.258377396,129.253967285,254.322753906,-178.787571910,127.300970640
15,82.984394159,238.592605924,155.267410278,254.780212402,179.370401392,122.566074735
16,73.915061464,237.018404346,186.666671753,255.000000000,180.000000000,109.090688706
17,65.299195403,231.026223077,171.757568359,254.923080444,-176.797979417,96.446674793
18,61.671462325,223.454865063,179.837036133,254.000000000,-179.575594581,90.911401292
19,73.008128194,228.136580947,179.229171753,254.000000000,176.067103728,107.998219024
20,77.542794542,231.835797762,161.235290527,254.705886841,176.633539337,114.675770796
21,82.077460889,203.634786701,130.222213745,254.000000000,179.681693389,121.213746879
22,68.473461847,200.931567059,153.333328247,248.333328247,180.000000000,101.009896950
23,69.380395116,206.764619815,111.381576538,254.000000000,-177.739498089,102.436409191
24,66.659595308,206.238095446,158.333328247,252.666671753,180.000000000,98.316299698
25,66.206128673,192.891876012,136.439086914,250.004592896,-178.814739181,97.663796748
26,67.566528577,209.551786896,149.981979370,254.148651123,179.225779835,99.672197899
27,79.356661081,219.744761963,144.666671753,249.333328247,180.000000000,117.171480462
28,58.950662517,204.548041476,136.744186401,235.162796021,175.567331531,87.129127921
29,67.566528577,198.462633274,130.918914795,250.198196411,177.678469410,99.744964616
30,76.635861272,211.889545870,144.000000000,251.000000000,180.000000000,113.131084584
31,70.287328386,230.807917589,122.787879944,255.000000000,177.397437798,103.810570631
32,68.473461847,210.925798328,132.933334351,252.244445801,179.236101539,101.018875208
33,70.287328386,233.100543311,154.532470703,253.261901855,179.627954713,103.705680540
34,70.287328386,212.011758128,144.545455933,249.922073364,177.768825392,103.782173366
35,70.740795020,221.524994581,144.080551147,255.000000000,174.068473075,104.261700390
36,78.903194446,225.050417758,163.262039185,251.404617310,177.352370335,116.622574041
37,66.659595308,226.777902409,130.397262573,254.689498901,177.646703134,98.399286507
38,64.392262134,212.415493011,115.666664124,251.666671753,180.000000000,94.949303133
39,58.497195882,220.335997707,161.361984253,250.252593994,176.869755138,86.323908674
40,55.776396074,210.283640171,147.864013672,251.186965942,170.537677792,81.922562181
41,59.404129152,225.048345842,122.333335876,254.333328247,180.000000000,87.541910690
42,63.938795499,223.929760547,179.240509033,254.000000000,172.621464157,94.384066662
43,66.659595308,232.867329708,149.573532104,254.226806641,170.925241979,98.198615000
44,66.206128673,222.843095022,134.390380859,254.141098022,168.845340261,97.463937252
45,72.101194925,221.385153716,134.582489014,253.383956909,167.195733935,106.348066918
46,68.926928481,228.387825213,146.609985352,253.858444214,170.475332028,101.739025967
47,73.008128194,235.160582833,137.687500000,254.304687500,166.224981680,107.467863663
48,70.740795020,232.583597917,164.059020996,254.323669434,162.381839949,104.567877303
49,68.019995212,214.043693034,133.219619751,254.521255493,154.635582804,100.607299706
50,45.800130109,204.393661952,133.720001221,253.333328247,176.566369638,67.461034281
51,53.509062900,200.194553052,109.512825012,251.923065186,-179.510304407,78.790597343
52,67.566528577,224.324384446,132.000000000,252.666671753,180.000000000,99.663098324
53,81.170527620,223.616387564,151.000000000,255.000000000,180.000000000,119.865077714
54,98.402259740,203.103750800,123.416664124,255.000000000,177.614055970,145.580459225
55,109.285458974,209.063095599,157.745834351,254.360000610,173.290163192,161.374353291
56,118.808258304,244.422391295,168.333328247,254.000000000,180.000000000,175.757220692
57,122.889458016,245.814131283,165.390121460,255.000000000,178.302843810,181.897607289
58,121.075591477,248.332281848,151.486221313,255.000000000,177.631974899,179.277312203
59,102.483459453,234.333916588,150.634078979,255.000000000,178.981515652,151.538786620
60,96.134926566,215.017034567,160.388626099,254.303314209,177.015717856,142.280207718
