 ,Area,Mean,Min,Max,Angle,Length
1,0.454066965,213.862625122,213.862625122,213.862625122,0,0.021057653
2,0.454066965,246.333328247,246.333328247,246.333328247,0,0.021057653
3,0.454066965,236.333328247,236.333328247,236.333328247,0,0.021057653
4,0.454066965,230.666671753,230.666671753,230.666671753,0,0.021057653
5,0.454066965,202.333328247,202.333328247,202.333328247,0,0.021057653
6,0.454066965,212.666671753,212.666671753,212.666671753,0,0.021057653
7,0.454066965,180.666671753,180.666671753,180.666671753,0,0.021057653
8,0.454066965,175.333328247,175.333328247,175.333328247,0,0.021057653
9,0.454066965,193.000000000,193.000000000,193.000000000,0,0.021057653
10,0.454066965,254.000000000,254.000000000,254.000000000,0,0.021057653
11,0.454066965,253.000000000,253.000000000,253.000000000,0,0.021057653
12,0.454066965,230.666671753,230.666671753,230.666671753,0,0.021057653
13,0.454066965,251.333328247,251.333328247,251.333328247,0,0.021057653
14,0.454066965,251.333328247,251.333328247,251.333328247,0,0.021057653
15,0.454066965,214.000000000,214.000000000,214.000000000,0,0.021057653
16,0.454066965,244.333328247,244.333328247,244.333328247,0,0.021057653
17,0.454066965,254.000000000,254.000000000,254.000000000,0,0.021057653
18,0.454066965,248.333328247,248.333328247,248.333328247,0,0.021057653
19,0.454066965,215.000000000,215.000000000,215.000000000,0,0.021057653
20,0.454066965,251.333328247,251.333328247,251.333328247,0,0.021057653
21,0.454066965,250.333328247,250.333328247,250.333328247,0,0.021057653
22,0.454066965,249.333328247,249.333328247,249.333328247,0,0.021057653
23,0.454066965,149.666671753,149.666671753,149.666671753,0,0.021057653
24,0.454066965,185.666671753,185.666671753,185.666671753,0,0.021057653
25,0.454066965,188.333328247,188.333328247,188.333328247,0,0.021057653
26,0.454066965,237.666671753,237.666671753,237.666671753,0,0.021057653
27,0.454066965,192.000000000,192.000000000,192.000000000,0,0.021057653
28,0.454066965,230.666671753,230.666671753,230.666671753,0,0.021057653
29,0.454066965,228.000000000,228.000000000,228.000000000,0,0.021057653
30,0.454066965,211.333328247,211.333328247,211.333328247,0,0.021057653
31,0.454066965,195.333328247,195.333328247,195.333328247,0,0.021057653
32,0.454066965,232.333328247,232.333328247,232.333328247,0,0.021057653
33,0.454066965,236.333328247,236.333328247,236.333328247,0,0.021057653
34,0.454066965,202.333328247,202.333328247,202.333328247,0,0.021057653
35,0.454066965,212.333328247,212.333328247,212.333328247,0,0.021057653
36,0.454066965,72.333335876,72.333335876,72.333335876,0,0.021057653
37,0.454066965,169.333328247,169.333328247,169.333328247,0,0.021057653
38,0.454066965,216.333328247,216.333328247,216.333328247,0,0.021057653
39,0.454066965,191.666671753,191.666671753,191.666671753,0,0.021057653
40,0.454066965,174.666671753,174.666671753,174.666671753,0,0.021057653
41,0.454066965,204.333328247,204.333328247,204.333328247,0,0.021057653
42,0.454066965,184.666671753,184.666671753,184.666671753,0,0.021057653
43,0.454066965,183.333328247,183.333328247,183.333328247,0,0.021057653
44,0.454066965,226.666671753,226.666671753,226.666671753,0,0.021057653
45,0.454066965,95.666664124,95.666664124,95.666664124,0,0.021057653
46,0.454066965,206.333328247,206.333328247,206.333328247,0,0.021057653
47,0.454066965,213.333328247,213.333328247,213.333328247,0,0.021057653
48,0.454066965,213.333328247,213.333328247,213.333328247,0,0.021057653
49,0.454066965,213.666671753,213.666671753,213.666671753,0,0.021057653
50,0.454066965,211.000000000,211.000000000,211.000000000,0,0.021057653
51,0.454066965,233.000000000,233.000000000,233.000000000,0,0.021057653
52,0.454066965,249.666671753,249.666671753,249.666671753,0,0.021057653
53,0.454066965,223.666671753,223.666671753,223.666671753,0,0.021057653
54,0.454066965,207.666671753,207.666671753,207.666671753,0,0.021057653
55,0.454066965,212.333328247,212.333328247,212.333328247,0,0.021057653
56,0.454066965,197.000000000,197.000000000,197.000000000,0,0.021057653
57,0.454066965,204.666671753,204.666671753,204.666671753,0,0.021057653
58,0.454066965,245.333328247,245.333328247,245.333328247,0,0.021057653
59,0.454066965,253.000000000,253.000000000,253.000000000,0,0.021057653
60,0.454066965,247.000000000,247.000000000,247.000000000,0,0.021057653
