 ,Area,Mean,Min,Max,Angle,Length
1,29.514352744,222.888461304,183.458328247,250.291671753,178.210089392,43.147126876
2,41.320093841,236.475295517,203.503707886,254.822219849,-178.726969980,60.661014554
3,41.320093841,232.146520258,192.000000000,255.000000000,180.000000000,60.646042071
4,39.503825980,239.724138282,194.333328247,255.000000000,180.000000000,57.950662423
5,42.228227772,243.683262815,180.985504150,255.000000000,-178.754635733,62.008378967
6,44.044495633,244.615692768,201.055557251,255.000000000,-178.806510576,64.703148455
7,43.136361703,244.735573056,201.092193604,255.000000000,-178.781124765,63.355757222
8,52.217701008,234.507246598,165.333328247,255.000000000,180.000000000,76.818319956
9,52.217701008,233.849275407,170.666671753,255.000000000,180.000000000,76.818319956
10,49.493299217,242.152905525,193.666671753,255.000000000,180.000000000,72.775250485
11,50.401433147,230.039038993,162.333328247,253.666671753,180.000000000,74.122940309
12,60.390906384,236.298245882,161.000000000,254.000000000,180.000000000,88.947528371
13,70.380379620,236.773607316,163.952392578,254.000000000,177.768825392,103.850847659
14,69.472245690,235.146657807,184.000000000,254.947372437,-176.987212496,102.566190589
15,56.758370661,232.863999390,194.000000000,254.000000000,180.000000000,83.556769075
16,58.574638523,241.516633500,169.458328247,254.468750000,178.210089392,86.294253753
17,69.472245690,235.972996730,168.245620728,254.000000000,176.235965135,102.645846787
18,63.115308175,239.884892635,190.666671753,255.000000000,180.000000000,92.990597842
19,68.564111759,227.709639088,175.733337402,253.333328247,178.472474558,101.112668793
20,64.023442106,226.193313490,162.952377319,252.838104248,178.363422958,94.376785234
21,69.472245690,230.696651284,156.263153076,254.149124146,179.246151667,102.433292605
22,69.472245690,242.612200170,165.000000000,255.000000000,180.000000000,102.424426609
23,72.196647481,237.089218332,146.822784424,255.000000000,179.274775701,106.476025421
24,74.012915342,236.455553394,163.913589478,254.695480347,176.467705416,109.370654810
25,74.012915342,214.681689023,167.736633301,255.000000000,177.172875422,109.295899845
26,70.380379620,228.187264129,171.787872314,255.000000000,176.284710895,103.990667107
27,68.564111759,228.918763218,194.377777100,251.666671753,176.185925166,101.301102736
28,70.834446585,220.480251704,172.657135010,251.666671753,174.805571092,104.200044501
29,70.380379620,240.328417772,181.095245361,255.000000000,177.768825392,103.850847659
30,63.115308175,237.865707178,162.333328247,253.333328247,180.000000000,92.990597842
31,61.299040314,238.455868869,150.179107666,255.000000000,178.290185956,90.335438784
32,66.747843898,236.914142635,187.995422363,255.000000000,177.646703134,98.464398860
33,57.666504592,226.800525095,169.714279175,255.000000000,176.367049261,85.075421990
34,68.564111759,223.262100624,180.888061523,255.000000000,171.544972323,100.824854173
35,75.829183204,232.537335059,177.803222656,255.000000000,178.619645927,111.890725116
36,71.288513551,234.694267224,147.000000000,255.000000000,180.000000000,105.119806256
37,84.002388579,231.299098907,177.000000000,255.000000000,180.000000000,123.987463789
38,95.808129676,224.364086567,193.371429443,250.311111450,177.818358596,141.610075401
39,77.645451065,249.600527401,199.266662598,255.000000000,-177.305715710,114.680406272
40,74.921049273,252.141414111,209.666671753,255.000000000,180.000000000,110.510565551
41,83.094254648,249.814207650,188.666671753,255.000000000,180.000000000,122.639773965
42,85.818656440,250.437990138,203.503540039,254.000000000,178.172031756,126.747344083
43,83.094254648,252.975559839,232.633697510,254.000000000,179.370401392,122.647178631
44,84.002388579,252.953153126,227.000000000,254.000000000,180.000000000,123.987463789
45,81.277986787,252.741133621,246.333328247,253.000000000,178.712671058,119.974675660
46,84.002388579,250.685233039,210.666671753,253.000000000,-178.754635733,124.016757934
47,74.012915342,252.826074893,247.333328247,253.000000000,-178.585576789,109.196146949
48,75.375116238,248.702218849,190.000000000,253.391693115,-175.120726217,110.912498050
49,91.267460023,246.272797618,204.946395874,253.440002441,172.519113820,134.566677063
50,93.083727885,234.590578330,181.705886841,254.000000000,-178.315315682,137.523806078
51,93.083727885,244.169392581,194.294113159,254.000000000,179.438294667,137.470968191
52,97.624397538,244.234108716,166.333328247,255.000000000,180.000000000,144.202811146
53,92.175593954,242.586938717,201.755783081,254.000000000,179.432733590,136.123343772
54,93.991861815,240.168112934,179.155334473,254.747573853,179.443747773,138.818593880
55,86.726790371,251.439790656,226.000000000,254.000000000,180.000000000,128.030533261
56,79.461718926,254.172194911,235.666671753,255.000000000,-178.683087594,117.279991953
57,84.910522509,248.262032004,184.000000000,255.000000000,180.000000000,125.335153613
58,79.461718926,252.072380720,217.666671753,255.000000000,180.000000000,117.249014670
59,67.655977828,251.575004629,188.333328247,255.000000000,-176.134538830,99.956438033
60,58.574638523,237.854206529,147.395828247,254.000000000,-179.104826290,86.262676907
