 ,Area,Mean,Min,Max,Angle,Length
1,169.142791768,208.835832268,174.016403198,240.983596802,-179.373841546,248.485319380
2,287.127954418,233.338413490,156.899246216,253.993576050,-179.631543475,422.272772797
3,271.458050003,241.156829860,171.301589966,254.595245361,178.636072468,399.295214875
4,278.832122669,228.754935979,154.408386230,254.000000000,178.672189888,410.154316373
5,278.832122669,233.584819144,152.706405640,253.794708252,-179.810279569,410.046429526
6,277.910363586,236.573830802,169.337768555,254.000000000,179.428964627,408.706717657
7,283.440918085,231.731175989,172.208465576,253.625411987,-179.066926477,416.888272346
8,302.797858832,232.861998304,165.000000000,253.000000000,180.000000000,445.345998539
9,306.484895165,222.257760069,151.988967896,253.521087646,-179.137176983,450.828164968
10,336.902944911,213.072104719,103.145202637,252.036529541,178.116981382,495.850959801
11,332.294149495,230.527045600,119.333335876,253.000000000,180.000000000,488.794388640
12,325.841835912,233.997102967,136.394714355,254.648727417,-178.863971960,479.384279663
13,347.964053909,239.000064087,197.451812744,254.000000000,179.696046461,511.883548814
14,343.355258493,239.741523671,156.677413940,254.000000000,-178.614082149,505.235334188
15,273.762447711,232.506467749,167.218093872,253.282669067,177.292082514,402.346886689
16,256.709904672,237.143100910,101.000000000,253.741012573,179.175657179,377.496959277
17,280.675640835,226.161012446,172.789474487,253.000000000,177.739498089,413.081156049
18,283.440918085,219.176932048,64.212814331,253.947875977,179.066926477,416.888272346
19,277.910363586,240.776119074,187.333328247,254.000000000,180.000000000,408.686419391
20,276.988604503,241.581792974,177.506668091,254.000000000,-178.472474558,407.473459429
21,271.458050003,238.813876115,182.388885498,253.738098145,178.636072468,399.295214875
22,264.083977338,232.031290903,171.286712646,253.776229858,-178.798166936,388.405430695
23,284.362677168,233.533766884,181.172088623,253.224029541,179.813975395,418.192958879
24,244.727036591,231.569408711,89.373588562,253.000000000,-178.054853239,360.014427777
25,237.352963925,232.411698143,125.492866516,253.922180176,178.439800313,349.074295478
26,225.370095843,222.726284238,125.437156677,253.000000000,-177.653125708,331.572087745
27,235.509445759,206.581988101,133.196075439,252.066665649,178.203074727,346.399702559
28,251.179350173,212.850321596,108.333335876,255.000000000,-178.946887368,369.373707751
29,272.379809087,218.408136268,112.410171509,252.881362915,178.834822762,400.622684187
30,283.440918085,221.514894489,184.634094238,252.846908569,-179.253517425,416.868372459
31,267.771013671,238.171008453,205.097702026,253.534484863,179.012239600,393.809555177
32,268.692772754,242.877133849,197.733108521,254.000000000,-179.606220774,395.118129073
33,266.849254587,246.902797482,218.322952271,254.000000000,179.603495745,392.402669269
34,273.301568170,244.793504609,165.899780273,254.752258301,-179.806433914,401.899901948
35,253.483747881,216.630200112,176.662902832,253.342926025,176.033284797,372.920205834
36,243.805277507,241.891638109,201.454544067,254.272720337,178.264295411,358.613757807
37,240.118241175,247.829001809,218.338455200,254.265380859,178.457793873,353.146089373
38,243.805277507,237.832934316,136.984848022,253.503784180,179.782971570,358.451789846
39,236.431204842,234.590155499,129.820312500,253.226562500,-179.776189500,347.589772680
40,215.230745928,217.192119100,169.729614258,252.141632080,179.754096877,316.361504065
41,217.996023178,237.138564257,189.988708496,253.668075562,179.757222726,320.434753600
42,227.213614010,238.271606941,163.000000000,253.000000000,179.301305617,334.034335094
43,219.378661802,237.093694511,189.485702515,252.000000000,-176.137790946,322.522111706
44,246.570554757,236.453456444,163.123596191,253.000000000,177.640833867,362.830032196
45,247.492313840,244.171192333,191.507461548,253.000000000,178.717472917,363.971448658
46,188.038852974,213.504850126,181.364715576,248.299758911,-173.224343831,276.196998039
47,176.977743975,239.246516625,193.789825439,253.327346802,-177.002957420,259.687770304
48,154.394646437,246.540864130,203.013977051,253.401199341,-177.257388643,227.006306753
49,160.846960019,242.763132571,195.333328247,254.000000000,180.000000000,236.250621176
50,159.003441853,243.428052554,216.124023438,253.000000000,179.000756330,233.570616942
51,159.003441853,238.341781882,184.031005859,253.000000000,-177.336999234,233.787567244
52,181.125659849,218.597743998,160.020401001,249.666671753,-179.707677131,266.124853027
53,192.186768848,238.851064888,195.592941284,253.269226074,179.449096021,282.427590763
54,201.404359680,230.727191881,184.432723999,253.000000000,177.635920414,296.244294986
55,192.186768848,248.779684016,223.198715210,252.298080444,-179.449096021,282.427590763
56,183.890937099,246.001200129,186.609710693,252.984924316,-177.410498153,270.470863272
57,186.656214349,245.904770915,219.066009521,253.000000000,-177.165888984,274.603836606
58,155.316405520,241.949554489,199.333328247,252.000000000,180.000000000,228.104048032
59,150.707610104,242.568113461,220.950927734,252.815948486,179.648496560,221.319401954
60,182.969178016,239.587129915,185.000000000,252.878784180,178.264295411,268.960318355
