 ,Area,Mean,Min,Max,Angle,Length
1,446.675589460,242.043834430,190.971878052,254.614456177,179.654848877,666.677424426
2,457.428061022,243.751550688,182.000000000,255.000000000,180.000000000,682.729552752
3,425.170646337,243.895673038,187.852325439,255.000000000,178.187447314,634.854524898
4,422.482528446,240.424162314,197.244155884,255.000000000,-178.540550645,630.725428855
5,422.930548095,236.291153439,192.401504517,255.000000000,-177.447101853,631.147220502
6,438.611235789,232.921609413,180.229034424,255.000000000,178.243011690,654.925066759
7,411.730056884,237.357635116,174.666671753,254.333328247,180.000000000,614.456597477
8,417.554312314,233.512015969,178.529953003,255.000000000,177.414205658,623.123182497
9,409.041938994,234.242010929,183.789474487,255.000000000,178.492564241,610.651876081
10,411.730056884,213.591947869,174.333328247,249.333328247,180.000000000,614.456597477
11,433.235000008,243.255778142,200.180130005,254.873703003,179.644130169,646.597519122
12,427.858764227,232.269790442,178.062896729,255.000000000,-179.639653937,638.565563615
13,422.930548095,239.779335329,166.198486328,255.000000000,177.447101853,631.147220502
14,414.418174775,242.469989278,181.783538818,254.883117676,179.255940797,618.524808044
15,398.289467432,220.333867849,180.101348877,254.774780273,-179.612872246,594.389884116
16,433.235000008,225.121750604,183.318847656,254.000000000,179.288287794,646.634933990
17,422.930548095,226.636273869,189.211639404,253.916687012,177.811417440,630.981093815
18,417.554312314,237.967792151,195.285797119,254.000000000,177.045420176,623.317279702
19,406.353821104,226.095553061,179.000000000,254.000000000,180.000000000,606.424485091
20,409.489958642,216.989991603,174.000000000,254.000000000,177.363241574,611.087523275
21,401.425604971,239.539495792,194.765777588,254.000000000,178.078044041,598.729195377
22,406.353821104,235.421377802,177.684326172,254.000000000,179.620563299,606.437783145
23,409.489958642,232.713299090,190.468246460,254.661163330,177.739498089,610.915941769
24,403.665703213,223.996993477,176.322219849,249.362213135,179.618033795,602.421815604
25,409.041938994,223.639817504,189.094299316,253.078948975,178.869309049,610.559426108
26,396.049369190,240.874292607,186.783020020,254.476837158,178.051914993,590.701662982
27,393.809270948,241.278477987,194.846954346,254.094146729,176.472531950,587.457190789
28,396.497388839,243.417312553,186.664382935,255.000000000,176.108323706,591.724689108
29,390.225113761,229.864811316,183.163223267,255.000000000,178.419827527,582.549681311
30,382.160760090,223.261039421,183.666671753,255.000000000,180.000000000,570.279979357
31,392.017192355,221.272727086,182.186981201,252.673736572,174.485088409,585.036151462
32,392.913231651,239.413004859,187.036529541,254.121002197,179.607569291,586.357957584
33,396.049369190,232.198067816,176.807678223,253.000000000,177.662694141,590.851817658
34,387.985015519,228.296145820,182.634414673,253.410415649,178.011362144,578.660602719
35,384.848877980,232.039398975,182.118881226,253.783218384,178.798166936,574.422401038
36,392.913231651,237.777968873,197.913253784,254.547943115,179.215175397,586.399216016
37,387.536995871,242.098265772,188.666671753,254.000000000,180.000000000,578.312091743
38,382.160760090,242.668229724,191.666671753,254.000000000,180.000000000,570.279979357
39,384.848877980,229.541023192,182.648010254,253.734268188,-178.397738654,574.520666091
40,379.472642199,236.899737884,193.151306152,254.347518921,179.593653767,566.278164320
41,475.348846958,188.763556967,0.000000000,254.000000000,175.128608968,709.388326515
42,363.343934857,244.292980886,190.000000000,254.000000000,178.726969980,542.301438026
43,366.032052747,243.716928097,193.833328247,255.000000000,-178.736327448,546.316510253
44,366.032052747,243.313419543,193.504898071,255.000000000,179.157475739,546.242698659
45,387.536995871,232.065874662,184.907409668,255.000000000,179.204276447,578.367867611
46,382.608779738,222.678018521,183.490524292,253.000000000,176.775477393,571.184289110
47,404.113722862,233.377030451,202.285705566,253.605895996,177.328135407,603.064028000
48,411.730056884,230.219659384,193.490188599,253.000000000,178.502412261,614.666551473
49,398.289467432,234.193359306,197.918914795,254.000000000,179.612872246,594.389884116
50,402.321644268,232.885707575,196.014450073,253.727478027,175.395512843,600.329880624
51,403.665703213,239.352596033,194.706665039,254.000000000,178.472474558,602.622580498
52,404.561742510,241.502471011,199.317092896,254.434448242,176.566369638,603.491789922
53,396.049369190,228.359284276,171.148635864,254.189193726,177.273689006,591.029224003
54,401.873624620,236.117974714,200.988739014,253.000000000,175.777769794,600.020837389
55,398.737487081,231.196691363,189.999801636,253.295837402,177.678469410,594.864555253
56,400.977585323,237.733163520,188.015655518,254.000000000,179.230975317,598.446277073
57,406.353821104,238.220139526,182.183227539,255.000000000,-179.620563299,606.437783145
58,400.977585323,245.834451840,195.055923462,255.000000000,179.615470340,598.405849253
59,403.665703213,231.554564176,194.000000000,253.275558472,179.618033795,602.421815604
60,414.418174775,239.945999723,183.047622681,254.285720825,179.627954713,618.485692675
