ROI,Position_um,Intensity
0,0.00,223.0477

0,0.67,223.7135

0,1.34,223.7509

0,2.01,223.7228

0,2.67,223.8137

0,3.34,224.0753

0,4.01,224.0004

0,4.68,223.7883

0,5.35,223.6123

0,6.02,223.0646

0,6.68,222.9278

0,7.35,222.7821

0,8.02,222.705

0,8.69,223.0628

0,9.36,223.3717

0,10.03,223.4305

0,10.70,223.3293

0,11.36,223.3436

0,12.03,223.484

0,12.70,223.2545

0,13.37,222.7981

0,14.04,222.553

0,14.71,222.1114

0,15.37,221.693

0,16.04,221.3841

0,16.71,221.0971

0,17.38,220.4929

0,18.05,219.7567

0,18.72,218.9367

0,19.38,218.59

0,20.05,219.7121

0,20.72,220.5272

0,21.39,220.9037

0,22.06,221.1052

0,22.73,221.5517

0,23.40,222.1676

0,24.06,222.6471

0,24.73,223.0994

0,25.40,223.6881

0,26.07,224.2491

0,26.74,224.2999

0,27.41,224.5709

0,28.07,224.9554

0,28.74,225.3503

0,29.41,225.7745

0,30.08,226.0954

0,30.75,226.3708

0,31.42,226.389

0,32.09,226.5352

0,32.75,226.6123

0,33.42,226.5722

0,34.09,226.5673

0,34.76,226.4452

0,35.43,226.2117

0,36.10,225.9652

0,36.76,225.6858

0,37.43,225.7522

0,38.10,225.8654

0,38.77,226.3102

0,39.44,226.6087

0,40.11,227.0798

0,40.77,227.4452

0,41.44,227.8725

0,42.11,228.1716

0,42.78,228.3351

0,43.45,228.7567

0,44.12,229.1996

0,44.79,229.4844

0,45.45,229.455

0,46.12,229.5637

0,46.79,229.5325

0,47.46,229.0138

0,48.13,228.623

0,48.80,228.7442

0,49.46,228.7781

0,50.13,229.0887

0,50.80,229.3289

0,51.47,229.3213

0,52.14,229.1542

0,52.81,229.471

0,53.48,229.9269

0,54.14,230.25

0,54.81,230.4024

0,55.48,230.6711

0,56.15,230.9376

0,56.82,231.1667

0,57.49,231.3494

0,58.15,231.3962

0,58.82,231.3792

0,59.49,231.3316

0,60.16,231.2562

0,60.83,231.0784

0,61.50,230.9728

0,62.16,231.2723

0,62.83,231.4367

0,63.50,231.7545

0,64.17,231.9786

0,64.84,232.152

0,65.51,232.4791

0,66.18,232.6916

0,66.84,233.049

0,67.51,233.3507

0,68.18,233.5205

0,68.85,233.4675

0,69.52,233.4831

0,70.19,233.5526

0,70.85,233.4804

0,71.52,233.6092

0,72.19,233.5971

0,72.86,233.6328

0,73.53,233.668

0,74.20,233.8338

0,74.87,234.0209

0,75.53,234.1921

0,76.20,234.2291

0,76.87,234.1725

0,77.54,234.1239

0,78.21,234.0437

0,78.88,233.8815

0,79.54,233.8191

0,80.21,233.9612

0,80.88,234.1591

0,81.55,234.0557

0,82.22,234.0147

0,82.89,234.4635

0,83.55,235.0236

0,84.22,235.2317

0,84.89,235.3525

0,85.56,235.41

0,86.23,235.3984

0,86.90,235.4688

0,87.57,235.4211

0,88.23,235.4287

0,88.90,235.5561

0,89.57,235.7072

0,90.24,235.7977

0,90.91,235.8832

0,91.58,236.0758

0,92.24,236.1627

0,92.91,236.0406

0,93.58,235.8222

0,94.25,235.6466

0,94.92,235.5726

0,95.59,235.6239

