ROI,Position_um,Intensity
0,0.00,191.4088

0,0.67,191.4875

0,1.34,191.8503

0,2.01,192.4897

0,2.68,192.1559

0,3.35,192.3101

0,4.02,193.4669

0,4.69,194.1072

0,5.37,194.5304

0,6.04,195.1148

0,6.71,195.084

0,7.38,196.563

0,8.05,196.0179

0,8.72,194.9777

0,9.39,194.1265

0,10.06,194.1953

0,10.73,193.5451

0,11.40,193.155

0,12.07,192.2038

0,12.74,192.3691

0,13.41,192.4133

0,14.08,192.7395

0,14.76,192.2793

0,15.43,192.2685

0,16.10,191.8074

0,16.77,192.437

0,17.44,192.4491

0,18.11,192.34

0,18.78,192.1443

0,19.45,192.3204

0,20.12,192.0313

0,20.79,193.2404

0,21.46,193.8945

0,22.13,194.6126

0,22.80,194.8382

0,23.47,194.8329

0,24.14,193.4281

0,24.82,192.7761

0,25.49,192.3548

0,26.16,192.5389

0,26.83,193.0036

0,27.50,193.5773

0,28.17,193.529

0,28.84,193.3307

0,29.51,193.1492

0,30.18,193.4142

0,30.85,193.4182

0,31.52,193.5876

0,32.19,194.1443

0,32.86,194.4714

0,33.53,193.2895

0,34.21,192.4929

0,34.88,191.9021

0,35.55,191.542

0,36.22,191.7793

0,36.89,191.5987

0,37.56,189.7203

0,38.23,188.7136

0,38.90,189.9088

0,39.57,190.0299

0,40.24,190.2511

0,40.91,191.0393

0,41.58,191.1345

0,42.25,190.2556

0,42.92,189.5366

0,43.59,189.5237

0,44.27,189.87

0,44.94,190.6604

0,45.61,190.277

0,46.28,188.7377

0,46.95,188.2511

0,47.62,188.7962

0,48.29,189.092

0,48.96,188.5809

0,49.63,189.3226

0,50.30,189.8771

0,50.97,189.9214

0,51.64,189.8079

0,52.31,189.3615

0,52.98,189.1144

0,53.66,188.063

0,54.33,187.1068

0,55.00,187.5679

0,55.67,188.7274

0,56.34,255

0,57.01,187.8387

0,57.68,188.0228

0,58.35,188.9321

0,59.02,189.0518

0,59.69,188.8378

0,60.36,189.2538

0,61.03,189.0956

0,61.70,188.9705

0,62.37,189.0054

0,63.04,188.6814

0,63.72,188.1184

0,64.39,187.7627

0,65.06,186.9616

0,65.73,187.7484

0,66.40,187.1796

0,67.07,187.3785

0,67.74,187.7551

0,68.41,187.3472

0,69.08,187.3646

0,69.75,189.1113

0,70.42,189.8298

0,71.09,191.0286

0,71.76,191.6792

0,72.43,192.4808

0,73.11,192.2029

0,73.78,193.4129

0,74.45,194.5349

0,75.12,195.6716

0,75.79,196.0724

0,76.46,196.9549

0,77.13,196.7489

0,77.80,196.878

0,78.47,196.7618

0,79.14,196.2837

0,79.81,195.256

0,80.48,195.664

0,81.15,195.8123

0,81.82,196.4115

0,82.49,194.8861

0,83.17,194.9048

0,83.84,194.0121

0,84.51,194.2529

0,85.18,193.4942

0,85.85,194.4589

0,86.52,193.9821

0,87.19,192.945

0,87.86,191.1381

0,88.53,191.5947

0,89.20,190.2265

0,89.87,191.1197

0,90.54,192.1197

0,91.21,191.6023

0,91.88,190.2194

0,92.56,191.2587

0,93.23,191.5246

0,93.90,191.4526

0,94.57,190.1497

0,95.24,189.3003

0,95.91,187.6702

0,96.58,188.777

0,97.25,190.2699

0,97.92,191.9754

0,98.59,193.8601

0,99.26,193.7931

0,99.93,192.7413

0,100.60,192.7797

0,101.27,191.807

0,101.94,192.7802

0,102.62,193.5996

0,103.29,194.214

0,103.96,192.2256

0,104.63,191.4844

0,105.30,189.8664

0,105.97,189.571

0,106.64,189.1568

0,107.31,189.3735

0,107.98,189.6282

0,108.65,190.8668

0,109.32,189.7359

0,109.99,188.7024

0,110.66,188.0192

0,111.33,186.866

0,112.01,184.4428

0,112.68,185.2489

0,113.35,183.832

0,114.02,184.7118

0,114.69,184.5375

0,115.36,186.0858

0,116.03,185.9205

0,116.70,187.3047

0,117.37,187.4879

0,118.04,188.2806

0,118.71,187.8874

0,119.38,189.1113

0,120.05,188.2842

0,120.72,188.2172

0,121.39,188.4553

0,122.07,187.0956

0,122.74,188.4625

0,123.41,190.6653

0,124.08,190.0523

0,124.75,190.6032

0,125.42,190.3753

0,126.09,191.1399

0,126.76,191.0407

0,127.43,191.429

0,128.10,191.8289

0,128.77,192.4214

0,129.44,191.9307

0,130.11,192.3302

0,130.78,190.945

0,131.46,191.8508

0,132.13,192.2498

0,132.80,192.9786

0,133.47,191.9209

0,134.14,192.1658

0,134.81,191.5326

0,135.48,193.2283

0,136.15,194.2373

0,136.82,194.8302

0,137.49,192.647

0,138.16,191.9853

0,138.83,190.5626

0,139.50,190.3995

0,140.17,188.735

0,140.84,189.5876

0,141.52,189.2962

0,142.19,189.2565

0,142.86,187.4696

0,143.53,188.3534

0,144.20,189.1537

0,144.87,190.2046

0,145.54,189.6014

0,146.21,189.7744

0,146.88,190.2744

0,147.55,190.8566

0,148.22,190.3995

0,148.89,189.958

0,149.56,189.2341

0,150.23,189.9942

0,150.91,189.5036

0,151.58,190.9848

0,152.25,191.454

0,152.92,192.2252

0,153.59,190.0103

0,154.26,189.6591

0,154.93,189.5907

0,155.60,190.2913

0,156.27,188.8749

0,156.94,189.9513

0,157.61,191.1434

0,158.28,192.4844

0,158.95,190.7091

0,159.62,191.324

0,160.29,191.5813

0,160.97,192.5626

0,161.64,192.7194

0,162.31,193.4455

0,162.98,193.0907

0,163.65,193.8499

0,164.32,192.6278

0,164.99,192.3995

0,165.66,191.8374

0,166.33,192.7145

0,167.00,192.9763

0,167.67,192.9987

0,168.34,193.0183

0,169.01,195.3816

0,169.68,194.4571

0,170.36,194.2087

0,171.03,193.403

0,171.70,195.4861

0,172.37,196.1685

0,173.04,197.1001

0,173.71,195.9513

0,174.38,195.5058

0,175.05,192.87

0,175.72,192.5054

0,176.39,193.5912

0,177.06,195.5362

0,177.73,193.1618

0,178.40,192.139

0,179.07,190.6466

0,179.74,188.5724

0,180.42,185.2551

0,181.09,183.7989

0,181.76,182.1466

0,182.43,182.2413

0,183.10,181.0527

0,183.77,182.2761

0,184.44,182.4651

