ROI,Position_um,Intensity
0,0.00,236.055

0,0.67,236.4218

0,1.34,237.3954

0,2.01,238.1354

0,2.68,239.2735

0,3.35,239.7163

0,4.02,240.5147

0,4.69,241.055

0,5.37,241.7256

0,6.04,242.1595

0,6.71,242.6676

0,7.38,242.7087

0,8.05,243.2596

0,8.72,243.6564

0,9.39,243.6622

0,10.06,243.7368

0,10.73,244.1774

0,11.40,244.4334

0,12.07,244.5049

0,12.74,244.6546

0,13.41,244.8472

0,14.08,245.0822

0,14.76,245.42

0,15.43,245.7377

0,16.10,246.0313

0,16.77,246.3668

0,17.44,246.6765

0,18.11,246.9374

0,18.78,247.0031

0,19.45,247.1184

0,20.12,247.294

0,20.79,247.3289

0,21.46,247.4705

0,22.13,247.5219

0,22.80,247.4602

0,23.47,247.542

0,24.14,247.5

0,24.82,247.4021

0,25.49,247.3458

0,26.16,247.2288

0,26.83,247.2207

0,27.50,247.2033

0,28.17,247.1805

0,28.84,247.0563

0,29.51,247.0424

0,30.18,247.0643

0,30.85,246.8923

0,31.52,246.6743

0,32.19,246.3021

0,32.86,245.8713

0,33.53,245.4267

0,34.20,244.8172

0,34.88,244.2149

0,35.55,243.6215

0,36.22,242.8302

0,36.89,241.9567

0,37.56,241.2699

0,38.23,240.5214

0,38.90,240.004

0,39.57,239.8651

0,40.24,239.6358

0,40.91,239.4763

0,41.58,239.7163

0,42.25,239.8302

0,42.92,240.0474

0,43.59,240.3481

0,44.27,240.8995

0,44.94,241.2609

0,45.61,241.5871

0,46.28,241.9718

0,46.95,242.4379

0,47.62,242.8432

0,48.29,243.1921

0,48.96,243.6099

0,49.63,243.9164

0,50.30,244.2382

0,50.97,244.4638

0,51.64,244.8691

0,52.31,245.113

0,52.98,245.3816

0,53.65,245.6787

0,54.33,246.0273

0,55.00,246.2601

0,55.67,246.4276

0,56.34,246.5541

0,57.01,246.6626

0,57.68,246.6332

0,58.35,246.6801

0,59.02,246.8347

0,59.69,246.7113

0,60.36,246.4857

0,61.03,246.3485

0,61.70,246.1582

0,62.37,245.9553

0,63.04,245.6273

0,63.72,245.3762

0,64.39,245.0733

0,65.06,244.8329

0,65.73,244.613

0,66.40,244.403

0,67.07,244.1783

0,67.74,243.9777

0,68.41,243.6559

0,69.08,243.2846

0,69.75,243.0845

0,70.42,242.9182

0,71.09,242.618

0,71.76,242.2556

0,72.43,242.1063

0,73.10,241.9366

0,73.78,241.7605

0,74.45,241.5599

0,75.12,241.3561

0,75.79,241.2458

0,76.46,241.3423

0,77.13,241.6273

0,77.80,241.5728

0,78.47,241.5751

0,79.14,241.5536

0,79.81,241.7011

0,80.48,241.5742

0,81.15,241.6323

0,81.82,241.5603

0,82.49,241.4316

0,83.16,241.45

0,83.84,241.3244

0,84.51,241.1747

0,85.18,241.1716

0,85.85,241.1626

0,86.52,241.4303

0,87.19,241.3338

0,87.86,241.2176

0,88.53,241.3105

0,89.20,241.5179

0,89.87,241.5474

0,90.54,241.6247

0,91.21,241.6671

0,91.88,241.6626

0,92.55,241.5022

0,93.23,241.4531

0,93.90,241.3945

0,94.57,241.3172

0,95.24,241.1425

0,95.91,241.0706

0,96.58,241.0979

0,97.25,241.0219

0,97.92,240.8123

0,98.59,240.8811

0,99.26,240.6037

0,99.93,240.6059

0,100.60,240.6461

0,101.27,240.6792

0,101.94,240.8092

0,102.61,240.9996

0,103.29,241.0965

0,103.96,241.2507

0,104.63,241.2752

0,105.30,241.3852

0,105.97,241.5197

0,106.64,241.6685

0,107.31,241.6926

0,107.98,241.8186

0,108.65,241.7739

0,109.32,241.811

0,109.99,241.8865

0,110.66,241.9397

0,111.33,241.7694

0,112.00,241.6689

0,112.68,241.5416

0,113.35,241.597

0,114.02,241.5947

0,114.69,241.4897

0,115.36,241.3709

0,116.03,241.3356

0,116.70,241.1604

0,117.37,241.1072

0,118.04,241.1439

0,118.71,241.122

0,119.38,241.0416

0,120.05,240.9294

0,120.72,240.8566

0,121.39,240.7958

0,122.06,240.7578

0,122.74,240.7234

0,123.41,240.4366

0,124.08,240.3315

0,124.75,240.1653

0,125.42,239.9106

0,126.09,239.744

0,126.76,239.5634

0,127.43,239.2091

0,128.10,238.9584

0,128.77,238.5943

0,129.44,238.1854

0,130.11,237.7663

0,130.78,237.265

0,131.45,237.0474

0,132.13,236.9464

0,132.80,236.559

0,133.47,236.0742

0,134.14,235.7203

0,134.81,235.4544

0,135.48,235.2234

0,136.15,235.0809

0,136.82,234.9021

0,137.49,234.8181

0,138.16,234.5965

0,138.83,234.4334

0,139.50,234.4285

0,140.17,234.2507

0,140.84,233.8901

0,141.51,233.7627

0,142.19,233.7413

0,142.86,233.9388

0,143.53,234.1037

0,144.20,234.2453

0,144.87,234.2306

0,145.54,234.3767

0,146.21,234.6903

0,146.88,234.8624

0,147.55,234.4357

0,148.22,233.5853

0,148.89,233.3852

0,149.56,232.9857

0,150.23,232.8829

0,150.90,233.0912

0,151.57,233.6542

0,152.25,233.7672

0,152.92,234.1157

0,153.59,234.4446

0,154.26,234.4366

0,154.93,234.2399

0,155.60,234.3204

0,156.27,234.1412

0,156.94,234.3248

0,157.61,234.1403

0,158.28,233.4942

0,158.95,233.2507

0,159.62,232.9857

0,160.29,232.798

0,160.96,232.8266

0,161.64,232.5241

0,162.31,231.9656

0,162.98,231.5706

0,163.65,231.4106

0,164.32,231.3771

0,164.99,231.4321

0,165.66,231.2605

0,166.33,231.1041

0,167.00,231.0527

0,167.67,231.0634

0,168.34,231.1801

0,169.01,231.2355

0,169.68,230.8271

0,170.35,230.6609

0,171.02,230.5697

0,171.70,230.3816

0,172.37,229.8601

0,173.04,229.9066

0,173.71,230.4535

0,174.38,230.8029

0,175.05,231.0585

0,175.72,231.3923

0,176.39,231.9861

0,177.06,232.172

0,177.73,232.5929

0,178.40,233.2038

0,179.07,233.4138

0,179.74,233.7466

0,180.41,233.9937

0,181.09,234.5246

0,181.76,234.7265

0,182.43,234.9272

0,183.10,235.0353

0,183.77,235.3959

0,184.44,235.6671

0,185.11,236.0563

0,185.78,236.3007

0,186.45,236.5563

0,187.12,236.6591

0,187.79,236.6658

0,188.46,236.8584

0,189.13,236.9625

0,189.80,236.9517

0,190.47,236.8664

0,191.15,236.9634

0,191.82,237.0952

0,192.49,237.1189

0,193.16,237.2878

0,193.83,237.29

0,194.50,237.1707

0,195.17,236.9464

0,195.84,236.8052

0,196.51,236.6385

0,197.18,236.5018

0,197.85,236.5518

0,198.52,236.6926

0,199.19,236.7471

0,199.86,236.7449

0,200.53,236.7203

0,201.21,236.8012

0,201.88,236.7645

0,202.55,236.6202

0,203.22,236.5572

0,203.89,236.5174

0,204.56,236.3512

0,205.23,236.2824

0,205.90,236.0139

0,206.57,235.479

0,207.24,235.2391

0,207.91,235.4133

0,208.58,235.819

0,209.25,236.0559

0,209.92,235.9875

0,210.60,235.9929

0,211.27,236.1935

0,211.94,236.5232

0,212.61,236.7994

0,213.28,237.1206

0,213.95,237.3664

0,214.62,237.6559

0,215.29,237.7927

0,215.96,237.983

0,216.63,238.2024

0,217.30,238.4616

0,217.97,238.6077

0,218.64,238.7181

0,219.31,238.8128

0,219.98,238.6546

0,220.66,238.357

0,221.33,238.0617

0,222.00,237.7726

0,222.67,237.475

0,223.34,237.0996

0,224.01,236.8168

0,224.68,236.7672

0,225.35,236.6059

0,226.02,236.4553

0,226.69,236.2766

0,227.36,236.189

0,228.03,236.0746

0,228.70,236.076

0,229.37,236.1515

0,230.05,236.1868

0,230.72,236.2145

0,231.39,236.1144

0,232.06,236.0898

0,232.73,236.286

0,233.40,236.3825

0,234.07,236.4705

0,234.74,236.6202

0,235.41,236.8061

0,236.08,237.0652

0,236.75,237.3494

0,237.42,237.5706

0,238.09,237.6832

0,238.76,237.7181

0,239.43,237.6153

0,240.11,237.3883

0,240.78,237.1287

0,241.45,237.0112

0,242.12,236.874

0,242.79,236.7096

0,243.46,236.655

0,244.13,236.7172

0,244.80,236.8999

0,245.47,237.0103

0,246.14,236.954

0,246.81,236.9164

0,247.48,236.9115

0,248.15,236.8892

0,248.82,236.9902

0,249.49,237.0085

0,250.17,237.1457

0,250.84,237.2105

0,251.51,237.055

0,252.18,236.8508

0,252.85,236.5733

0,253.52,236.227

0,254.19,235.8561

0,254.86,235.2341

0,255.53,234.8928

0,256.20,234.8901

0,256.87,234.8972

0,257.54,234.8199

0,258.21,234.7994

0,258.88,234.7954

0,259.56,234.8834

0,260.23,234.7989

0,260.90,234.8342

0,261.57,234.5599

0,262.24,234.0894

0,262.91,233.7891

0,263.58,234.0746

0,264.25,233.9651

0,264.92,234.2002

0,265.59,234.479

0,266.26,234.6667

0,266.93,234.5317

0,267.60,234.5885

0,268.27,234.6658

0,268.94,234.5679

0,269.62,234.1707

0,270.29,233.7145

0,270.96,233.2359

0,271.63,232.9991

0,272.30,232.9357

0,272.97,232.7779

0,273.64,232.3588

0,274.31,231.9978

0,274.98,231.8012

0,275.65,231.8114

0,276.32,231.9634

0,276.99,231.8923

0,277.66,231.7605

0,278.33,231.5165

0,279.01,231.0277

0,279.68,230.0576

0,280.35,229.4004

0,281.02,229.3628

0,281.69,229.1783

0,282.36,229.517

0,283.03,229.7833

0,283.70,229.6479

0,284.37,229.2596

0,285.04,228.3159

0,285.71,227.5746

0,286.38,227.4267

0,287.05,227.4182

0,287.72,227.5442

0,288.39,227.6903

0,289.07,227.0004

0,289.74,225.9745

0,290.41,225.2873

0,291.08,224.4138

0,291.75,222.9044

0,292.42,221.4794

0,293.09,221.2583

0,293.76,221.3637

0,294.43,221.4491

0,295.10,221.412

0,295.77,222.0071

0,296.44,222.0804

0,297.11,222.0349

0,297.78,222.5889

0,298.46,222.7842

0,299.13,222.4915

0,299.80,222.4897

0,300.47,222.3374

0,301.14,222.2967

0,301.81,222.1068

0,302.48,221.3387

0,303.15,220.4861

0,303.82,219.9924

0,304.49,219.1247

0,305.16,218.3923

0,305.83,218.2377

0,306.50,217.9392

0,307.17,217.0107

0,307.84,215.5022

0,308.52,214.2681

0,309.19,213.6135

0,309.86,213.2623

0,310.53,213.3204

0,311.20,213.8485

0,311.87,214.613

0,312.54,215.4906

0,313.21,216.0755

0,313.88,216.4401

0,314.55,217.0197

0,315.22,217.172

0,315.89,217.3481

0,316.56,217.34

0,317.23,217.4017

0,317.90,217.1524

0,318.58,216.9374

0,319.25,217.0398

0,319.92,216.895

0,320.59,216.1689

0,321.26,215.3159

0,321.93,214.7181

0,322.60,214.1689

0,323.27,213.7757

0,323.94,214.3329

0,324.61,215.0938

0,325.28,215.6318

0,325.95,215.9339

0,326.62,216.5527

0,327.29,217.0585

0,327.97,217.2887

0,328.64,217.513

0,329.31,217.5496

0,329.98,217.1988

0,330.65,216.9978

0,331.32,216.9526

0,331.99,216.7802

0,332.66,217.0777

0,333.33,217.5688

0,334.00,217.9772

0,334.67,217.8293

0,335.34,217.8905

0,336.01,217.7976

0,336.68,217.3186

0,337.35,217.1238

0,338.03,217.7484

0,338.70,218.5724

0,339.37,219.6546

0,340.04,220.0237

0,340.71,220.038

0,341.38,220.7024

0,342.05,221.58

0,342.72,222.0013

0,343.39,222.4115

0,344.06,223.1077

0,344.73,223.8615

0,345.40,224.3682

0,346.07,224.9701

