 ,Area,Mean,Min,Max,Angle,Length
1,363.223418584,197.539880120,93.479469299,253.511611938,-177.531882086,542.917465131
2,378.394912726,218.201281395,103.275085449,253.342391968,-179.729419818,565.800037039
3,364.562079831,223.226570251,65.789215088,253.000000000,-179.157475739,545.144748689
4,300.306339935,230.965435328,129.809524536,253.797622681,-179.658957721,448.902149519
5,371.701606487,218.307567125,119.207626343,253.107055664,-177.863602968,555.491885160
6,357.422553176,215.917602996,107.333335876,253.000000000,180.000000000,534.397853858
7,338.235075290,187.077137497,80.188232422,234.484191895,-174.086070959,505.693382237
8,365.900741079,182.115342954,65.008544922,236.601547241,-178.671032262,547.237003494
9,388.657982293,204.373513573,80.020690918,243.194641113,-179.736572985,581.163808542
10,387.765541461,201.448162970,67.294273376,254.210113525,-175.904979678,579.966334836
11,365.900741079,198.046837365,113.135536194,254.000000000,-178.111811993,547.387017664
12,350.283026521,195.628176530,111.003402710,254.000000000,179.196157879,523.761442507
13,350.729246937,205.100557148,93.678558350,248.309555054,-179.124209164,524.439159063
14,361.438536920,208.688841766,95.729965210,249.783203125,-177.802848464,540.138929775
15,298.967678687,193.284811196,74.011955261,253.203781128,-179.058001814,446.950610530
16,277.995319137,192.865811172,96.955085754,252.117126465,-177.142196475,415.342876726
17,273.979335394,190.508210434,103.064170837,248.244155884,179.252299810,409.517225020
18,288.258388704,203.765039556,97.453742981,253.000000000,-178.312705277,431.045164821
19,294.951694943,215.252647227,131.000000000,253.000000000,180.000000000,440.878229433
20,275.764217057,210.870885176,114.343055725,253.000000000,-179.628557687,412.163005927
21,279.333980385,207.081652754,100.970130920,254.126403809,178.258744570,417.691196401
22,253.453196260,206.742957908,83.333335876,253.000000000,180.000000000,378.754478922
23,232.480836710,203.969555890,120.333335876,247.333328247,-179.559271927,347.368881738
24,236.050600038,208.286074063,54.000000000,249.000000000,180.000000000,352.702583546
25,246.313669605,196.449276392,47.431339264,247.767700195,-178.752376258,368.153799713
26,243.636347109,201.548194773,139.079650879,226.484512329,177.158607253,363.837848083
27,255.238077924,203.294505820,100.392295837,246.743133545,178.896364929,381.497238925
28,269.070910818,204.443728211,60.861572266,240.850494385,-178.477547001,402.276392607
29,270.855792482,222.529928669,197.666671753,250.000000000,180.000000000,404.806374298
30,244.528787941,200.174456478,78.421089172,236.773300171,179.162095870,365.433608940
31,249.883432932,238.779762009,123.333335876,254.000000000,180.000000000,373.410500383
32,213.293358824,239.328906359,108.882598877,253.000000000,-179.519543509,318.645923475
33,182.504150124,222.468934243,95.450981140,253.000000000,179.438294667,272.556003140
34,182.950370540,219.694115206,171.780029297,251.056442261,176.213887965,273.139030539
35,190.982338027,221.041802415,172.612014771,254.000000000,178.524322692,285.329484789
36,175.364623469,216.034774955,87.000000000,254.000000000,180.000000000,261.854948391
37,211.508477161,223.112631947,183.943618774,254.000000000,-178.546719026,316.064397204
38,218.648003816,228.210832837,183.391952515,252.529647827,179.062729347,326.694398772
39,224.002648807,204.974767662,86.333335876,244.333328247,180.000000000,334.666655979
40,203.030289257,215.426373761,146.666671753,236.333328247,180.000000000,303.270782065
41,201.245407594,238.513752533,179.666671753,254.722961426,-178.981515652,300.646291074
42,205.261391337,221.032608629,110.000000000,250.000000000,180.000000000,306.610768651
43,164.655333486,232.686716881,216.362319946,242.376800537,-178.754635733,245.881092637
44,228.911073383,226.053281342,88.333335876,242.666671753,180.000000000,342.014626469
45,178.934386796,204.398869388,114.893333435,233.000000000,-179.427061302,267.212286541
46,244.528787941,209.211843560,58.000000000,255.000000000,179.581025534,365.404302058
47,242.743906277,221.658664802,58.117862701,255.000000000,-179.577939277,362.732384754
48,255.238077924,237.128402150,179.161117554,255.000000000,-179.698974156,381.431732582
49,256.576739171,218.161739038,78.000000000,255.000000000,180.000000000,383.430460143
50,286.473507040,216.285157795,95.313049316,243.968276978,-179.284957193,428.219626865
51,298.521458271,221.654893433,61.333332062,250.333328247,-179.656915600,446.230207868
52,270.855792482,194.262721720,104.627059937,239.782180786,-178.865578369,404.885732537
53,307.445866590,229.682786706,77.000000000,253.000000000,-178.334893942,459.776298578
54,300.306339935,222.213159887,89.369049072,248.206344604,-179.317939607,448.926005510
55,293.166813279,232.470319449,171.113815308,249.333328247,179.650639820,438.214386397
56,336.450193627,220.183157347,87.938270569,247.586105347,-171.450431628,503.250310741
57,315.924054493,202.769383134,63.397926331,241.335220337,-179.675840633,472.281661955
58,263.716265827,212.423107554,146.605651855,237.215820312,179.611559989,394.127474707
59,221.325326311,216.571489919,150.365844727,252.298690796,-177.334307775,330.348143671
60,196.336983018,208.960837312,83.961280823,255.000000000,-179.086477288,293.288099968
61,215.524460904,216.379077366,101.946144104,239.664337158,-176.312440620,321.973321060
