 ,Area,Mean,Min,Max,Angle,Length
1,606.226411716,207.794265834,94.801612854,254.000000000,177.373594362,890.729762883
2,596.971046652,218.445840395,67.007987976,254.000000000,174.926295270,876.903525764
3,548.380380064,212.253745260,87.786216736,253.578170776,176.804061986,805.332509912
4,570.130487965,212.441252120,105.498809814,253.000000000,173.844831657,837.479292029
5,575.220938751,221.404806528,113.856681824,254.598831177,174.179275754,845.172241710
6,563.651732420,227.189076566,157.612030029,254.000000000,174.907884876,827.755022855
7,535.422868974,226.970625051,161.118621826,254.000000000,175.236358309,786.388245170
8,551.156989583,234.870551647,148.680435181,254.591690063,171.297776210,809.315191484
9,598.359351412,209.294916553,103.810531616,251.002059937,177.071141800,878.697028954
10,629.827592630,214.093117338,84.428817749,253.000000000,175.446232021,925.368237922
11,637.231884682,236.244136359,148.104156494,254.393859863,177.249914825,935.769681772
12,621.034995819,203.473831825,65.666664124,249.666671753,175.896124527,912.542032422
13,576.146475257,221.339864401,149.457748413,255.000000000,176.958157843,846.088332427
14,634.455275163,223.194316900,99.026962280,255.000000000,177.237871687,931.692778775
15,649.726627519,228.344665180,75.782112122,255.000000000,175.093933014,954.515577667
16,624.737141845,211.711185393,134.174438477,254.000000000,175.151695232,917.566941244
17,640.934030708,225.787902143,93.784912109,254.331832886,175.525103494,941.644088993
18,559.024049888,233.068794453,148.307479858,254.157409668,178.005430699,820.903849630
19,552.082526090,222.449135805,170.000000000,253.946304321,175.380076518,810.795948308
20,547.917611811,236.552170592,108.581459045,255.000000000,178.255490158,804.452845520
21,506.268469021,223.106814313,117.724983215,255.000000000,177.168998322,743.763345784
22,548.380380064,227.018530737,73.377105713,254.186676025,173.307124642,805.487645081
23,617.332849793,228.100634688,128.042587280,254.232467651,177.936180272,906.708751118
24,617.332849793,228.100634688,128.042587280,254.232467651,177.936180272,906.708751118
25,586.790145081,224.912586573,79.652198792,253.617202759,178.371175059,861.570857279
26,569.667719712,231.531004366,110.000000000,253.000000000,180.000000000,836.732986259
27,566.891110193,228.808514990,135.888885498,254.516799927,174.093858886,832.991427853
28,559.486818141,219.299326080,113.454681396,254.927154541,176.583411808,821.867262861
29,498.864176970,209.925811407,94.994155884,253.290573120,175.527869936,732.841979177
30,453.975656407,217.891694328,85.327468872,251.238098145,176.489321570,666.555620802
31,492.385421424,223.652564967,64.566123962,253.636947632,177.089162174,723.380833316
32,582.162462549,227.525965025,94.305931091,254.217697144,176.167730254,854.971213125
33,429.448938987,232.869357676,114.382530212,254.635787964,175.174783073,630.805762666
34,384.560418425,220.351045262,141.153060913,250.618484497,176.268603001,564.460753588
35,422.507415188,227.259836166,61.657894135,253.960525513,178.115949769,620.742466272
36,480.816215094,231.927864993,101.333335876,253.716094971,174.025676714,705.873235802
37,492.848189678,223.445884124,151.892959595,254.682006836,176.443818906,723.841292200
38,447.496900862,222.113036541,155.341613770,254.559005737,-179.644130169,657.154191767
39,491.459884918,234.896179142,156.646087646,255.000000000,174.482864021,721.709207179
40,516.449370592,231.261336063,130.111648560,255.000000000,174.749727270,758.281877468
41,475.725764309,225.969875699,72.622215271,254.000000000,177.655867526,698.542308614
42,467.395935751,232.191251834,107.838401794,254.779907227,177.954591511,686.150063830
43,492.385421424,225.736746451,129.543594360,253.646331787,178.058513609,722.862466476
44,537.273941987,223.675255045,67.862068176,253.573883057,176.737966523,789.031929912
45,395.666856502,227.114996820,145.900115967,253.320846558,169.479215686,581.198079557
46,384.560418425,220.844439051,88.995185852,251.394287109,172.104234906,564.534534485
47,398.906234274,216.018261965,124.827911377,255.000000000,175.203201033,585.723756550
48,397.055161261,220.594749344,109.447570801,253.000000000,170.735476015,583.115427454
49,398.443466021,227.405876275,105.388748169,255.000000000,171.982906926,585.311189822
50,448.422437369,227.449553593,97.405548096,254.575759888,170.362461887,658.268700140
51,487.294970639,214.697991917,80.540580750,254.000000000,170.483979795,715.973218392
52,553.470830849,208.573734341,102.439140320,253.876556396,178.273012250,812.612348603
53,465.082094485,212.543092005,89.279647827,252.305435181,176.573206843,682.852211694
54,425.284024708,230.436036999,104.057617188,254.653594971,173.618439467,624.275066707
55,347.538958167,223.538184149,55.706668854,255.000000000,178.625165219,510.349957725
56,386.874259691,202.325506785,122.624404907,240.895889282,172.568592029,568.035420568
57,399.369002528,220.019050908,105.153907776,254.667236328,167.124998440,586.164455044
58,407.236062832,218.253421584,77.187423706,253.000000000,169.380344724,597.996270885
59,391.039173970,227.299860775,128.333038330,253.538192749,168.929797422,573.943725597
60,518.763211858,228.521173047,209.406631470,254.000000000,175.083433994,761.985806825
