 ,Area,Mean,Min,Max,Angle,Length
1,327.917995671,222.657084534,109.239151001,253.918701172,-175.746163564,488.262666219
2,376.948258399,229.057127359,189.561920166,253.538818359,-175.475231527,561.100403499
3,381.896266564,212.721350105,55.010459900,253.964630127,-176.347777220,568.554547134
4,275.739000475,225.816652444,118.222221375,253.973861694,178.876697286,410.538369747
5,273.939724779,230.739546076,128.198150635,255.000000000,-174.907884876,408.045799384
6,308.575781935,230.709459377,202.757995605,252.625396729,-177.488636733,459.189851355
7,331.066728140,227.591815057,184.646255493,251.318176270,-174.847918298,492.933247430
8,356.706406814,196.934642556,78.838386536,254.797988892,-178.264295411,531.426677265
9,342.312201243,230.911600521,128.830444336,254.527084351,-174.109373584,509.729739117
10,336.914374153,231.002229800,185.097824097,254.160293579,-174.015047685,501.724691745
11,425.078883278,222.776605136,77.127861023,251.291320801,-176.355510487,633.065926974
12,413.383591251,213.207226451,67.132255554,252.613601685,-173.246425964,615.939022258
13,403.487574921,218.341930138,89.426445007,253.229431152,-175.777769794,601.224491233
14,389.543188274,195.187765289,55.248256683,253.121749878,-177.216979246,580.156451442
15,389.093369349,230.402568927,161.111114502,254.000000000,-178.806510576,579.597937280
16,397.639928907,234.192020934,183.826705933,253.874710083,-177.662694141,592.037078264
17,379.197353019,230.007877544,88.634048462,253.000000000,-176.321761278,564.538665487
18,403.037755997,230.581430052,113.082740784,252.350692749,176.926667489,600.456376788
19,402.138118148,227.341555380,114.474555969,252.046371460,-174.212757036,598.619701458
20,351.758398649,225.301960626,144.480392456,253.802810669,-177.357454706,523.691511054
21,354.007493269,234.878380064,132.239181519,255.000000000,-179.562636132,527.174094125
22,327.018357823,197.866662195,84.584022522,252.801651001,-178.579734454,487.067244405
23,350.858760801,231.589410753,190.884460449,253.751327515,-173.367485385,522.608127627
24,327.917995671,228.124540897,102.584831238,254.000000000,-176.217354553,487.980677939
25,318.921617189,214.009681723,104.050849915,253.305084229,-178.058513609,475.118015731
26,318.921617189,222.347891276,87.497177124,253.491531372,-179.028978069,474.913473274
27,332.416184912,234.458680108,172.850952148,254.000000000,-179.534190917,494.982193196
28,318.921617189,215.038551653,110.000000000,254.000000000,180.000000000,474.845272875
29,340.512925546,215.317617570,104.333328247,255.000000000,-178.636072468,507.181870671
30,354.007493269,232.798726393,125.419845581,253.923660278,-178.688112217,527.296949893
31,359.405320359,213.993723042,57.142860413,253.436096191,179.138474265,535.267469654
32,297.330308832,233.628340440,94.666664124,254.000000000,180.000000000,442.652373019
33,294.631395288,212.318145496,136.767578125,251.581039429,-179.474365394,438.646719380
34,262.244432752,222.481405922,65.993125916,247.463912964,178.818811087,390.421873328
35,359.855139283,231.365801744,85.933502197,253.915496826,-177.416979331,535.751300017
36,420.130875113,210.816587448,60.922607422,252.201080322,-172.234833982,625.448580608
37,438.123632077,229.320046787,179.034133911,252.810516357,-176.820169880,652.911475143
38,426.878158974,225.981552888,71.339660645,255.000000000,-179.637373326,635.822506560
39,365.252966372,218.056043371,118.806365967,253.446472168,177.455195620,543.791468699
40,375.598801626,228.022190555,166.206710815,252.943923950,-173.386539518,559.047572633
41,370.650793461,201.772251379,103.671867371,252.379806519,-177.075022051,552.022581509
42,380.996628716,231.434301419,177.385345459,254.000000000,179.187348406,567.456936700
43,463.313491827,225.286639975,119.574760437,255.000000000,-175.985824305,689.815516680
44,467.811681068,226.061728610,105.739402771,254.748931885,-178.013659304,696.590027338
45,438.123632077,225.440570173,95.685317993,253.329910278,-177.525795532,652.514523189
46,369.301336689,222.237355659,102.133918762,253.302246094,-174.539787408,549.773887941
47,364.803147448,210.524866492,66.000000000,252.333328247,180.000000000,543.255185069
48,409.335220934,199.914312769,72.402832031,254.528137207,-175.456242349,609.556746897
49,406.186488465,212.928875726,109.123054504,253.280120850,-176.185925166,604.956756017
50,475.908421701,215.600108350,87.297538757,252.401473999,-178.047490951,708.655234282
51,480.856429867,232.049586154,85.333335876,254.191009521,-179.356254286,716.337235115
52,452.068018724,216.798182450,72.833969116,253.890823364,-176.573206843,673.230530504
53,426.878158974,225.116080538,82.426155090,253.835449219,-178.912236160,635.924372625
54,356.706406814,228.167736587,101.666664124,255.000000000,-179.131948550,531.243815525
55,286.534654654,215.329942089,79.421379089,255.000000000,-179.459489813,426.574904331
56,335.115098457,230.689687240,99.365592957,255.000000000,-179.075954647,499.054848586
57,443.071640242,215.896446305,64.333335876,254.000000000,180.000000000,659.954447047
58,424.179245430,221.383425222,64.340484619,251.704879761,-173.418055345,631.926616042
59,313.523790100,210.197739720,134.000000000,244.094818115,-178.518542829,466.953129629
60,380.996628716,207.658421689,62.401889801,253.950347900,-178.375023642,567.628132481
