 ,Area,Mean,Min,Max,Angle,Length
1,286.189404896,224.004923613,184.559616089,254.000000000,169.599447975,428.347035059
2,286.633798382,219.952042963,123.003807068,250.191406250,173.581213270,429.333562211
3,251.526712999,212.863822290,79.663047791,254.000000000,175.943262139,376.922830108
4,219.974775503,224.086448870,180.912612915,253.000000000,174.889582439,329.290161637
5,167.980737657,213.705487448,178.599777222,247.135284424,176.955221556,251.006635075
6,178.201787831,216.491770300,166.316665649,249.300003052,177.137594774,266.984484816
7,251.526712999,213.773722376,167.505081177,236.576446533,175.943262139,376.922830108
8,251.526712999,213.876485953,156.028503418,240.577728271,176.347777220,376.743578893
9,240.861269338,213.145152581,134.106643677,244.930999756,177.455195620,360.334720955
10,231.973399621,212.637404592,110.444244385,252.000000000,176.917819175,347.148963804
11,213.753266701,213.552436749,160.333328247,248.000000000,177.614055970,320.259295786
12,165.314376741,218.706939943,175.465179443,253.372985840,168.811200072,247.354189643
13,170.202705086,206.554146470,177.827529907,231.417465210,173.990994043,254.718371807
14,194.644346808,215.270104535,190.469421387,237.555297852,175.802331643,291.431781071
15,214.642053672,204.670103369,149.920837402,247.716278076,168.037948602,321.632854686
16,222.641136418,218.038638543,180.050018311,254.455993652,173.102572442,333.058139620
17,235.528547508,212.773722767,79.409782410,254.000000000,177.397437798,352.343247716
18,255.970647858,211.856933143,83.179100037,254.000000000,171.193207306,383.162350888
19,244.860810711,212.419022714,179.606063843,250.318588257,175.409456814,366.488045054
20,245.305204197,206.179108081,184.346511841,234.559387207,173.751628335,367.495520963
21,237.306121451,198.003704000,163.290115356,231.446502686,177.416979331,355.007031749
22,233.306580079,210.528510568,129.748092651,254.470733643,179.125323229,349.354013799
23,243.972023739,228.154219942,135.333328247,255.000000000,180.000000000,365.312388756
24,250.637926027,235.154412560,171.995285034,255.000000000,173.884496434,375.448550025
25,249.304745570,217.394823901,108.666664124,252.000000000,173.027230714,373.407150607
26,251.082319513,195.594727771,61.503543854,233.929077148,178.781124765,376.063535777
27,263.080943631,214.561651565,139.504623413,249.205062866,174.173657970,394.012941317
28,259.525795745,209.605468828,142.551712036,249.503738403,171.313645419,388.433361493
29,260.414582716,207.021344728,156.739547729,252.982910156,172.146686698,390.305120328
30,269.302452434,202.392467889,126.000000000,248.650802612,176.589055045,403.358138503
31,301.298783416,201.658184187,105.892799377,242.036117554,172.874983651,451.460550167
32,282.634257009,203.481119360,161.389083862,235.886749268,171.665635483,423.111128421
33,233.750973564,207.600054085,106.412704468,254.000000000,172.116860683,349.953903262
34,199.532675153,222.946947535,183.815475464,255.000000000,172.811462857,298.327960810
35,227.529464762,224.339180201,185.995346069,254.000000000,165.963756532,340.823857817
36,230.195825678,208.712161650,137.346862793,235.933746338,176.893972904,344.486337124
37,263.080943631,212.239731814,177.414443970,252.000000000,174.173657970,394.012941317
38,282.634257009,218.503699944,144.333328247,253.000000000,171.665635483,423.111128421
39,267.080485004,217.500898593,142.813323975,254.146667480,177.709389957,400.296921745
40,260.414582716,214.318209990,172.184387207,253.000000000,169.765197237,390.186690072
41,265.747304547,203.814224702,171.613601685,245.666671753,169.969786680,398.061479322
42,284.411830953,205.231381512,66.818756104,247.000000000,169.182166415,426.217018343
43,280.412289580,214.633935121,163.342910767,250.481964111,171.972762490,420.092300699
44,289.300159297,206.974187379,164.279739380,247.333328247,172.218953777,433.298234370
45,282.634257009,220.541720432,158.710067749,249.108932495,174.217607678,423.463882068
46,290.188946269,223.113440124,135.876403809,252.944778442,173.310684602,434.936109173
47,298.632422501,214.964341300,91.172584534,253.000000000,174.527288329,447.346928630
48,316.408161935,205.819110420,143.145996094,235.070205688,172.234833982,473.649714721
49,383.955971786,203.335675867,98.933578491,244.013900757,174.949771575,575.534741714
50,366.180232352,227.668175364,123.183639526,254.000000000,174.982020361,548.738476622
51,364.847051894,216.621138160,114.285148621,254.000000000,174.400660663,546.576789878
52,347.515705946,221.702603352,140.689834595,254.000000000,176.478546623,520.953816946
53,339.516623200,216.110950750,84.164962769,254.000000000,174.588130848,508.906094742
54,337.294655771,221.363437296,149.870697021,253.000000000,172.724995042,505.372955544
55,398.176563334,214.491901534,142.001464844,251.922637939,175.130058284,596.786993249
56,374.623708583,213.429874705,98.659675598,252.012832642,175.914383220,561.394567283
57,267.080485004,221.507754499,99.909393311,255.000000000,173.491043559,399.888174310
58,277.745928665,221.040533472,165.000000000,254.000000000,180.000000000,415.976150701
59,298.188029015,223.752204224,166.000000000,254.000000000,172.450578232,446.511694693
60,320.852096794,214.385468523,114.426818848,254.223083496,176.502940261,480.867891276
