"","Position_um","Intensity_mean"
"1",0,223.90715
"2",0.67,223.96636
"3",1.33,224.15341
"4",2,224.59262
"5",2.67,224.72153
"6",3.33,224.69793
"7",4,224.26667
"8",4.67,224.05426
"9",5.33,223.64707
"10",6,223.75053
"11",6.67,223.87474
"12",7.33,224.08023
"13",8,223.97543
"14",8.67,224.01076
"15",9.33,223.77746
"16",10,223.7476
"17",10.67,223.89263
"18",11.33,224.06862
"19",12,224.19935
"20",12.67,224.39307
"21",13.33,224.36644
"22",14,224.53365
"23",14.67,224.49336
"24",15.33,224.65564
"25",16,224.77871
"26",16.67,224.98312
"27",17.33,225.01311
"28",18,225.31952
"29",18.67,225.26392
"30",19.33,225.23165
"31",20,225.08223
"32",20.67,225.23983
"33",21.33,225.169
"34",22,225.37408
"35",22.67,225.77863
"36",23.33,226.25396
"37",24,226.39918
"38",24.67,226.57211
"39",25.33,226.2796
"40",26,226.242
"41",26.67,225.99346
"42",27.33,225.98814
"43",28,225.91332
"44",28.67,225.81773
"45",29.33,225.83048
"46",30,225.84623
"47",30.67,226.03138
"48",31.33,226.18844
"49",32,226.2389
"50",32.67,226.32476
"51",33.33,226.09713
"52",34,226.22046
"53",34.67,226.24658
"54",35.33,226.32525
"55",36,226.2807
"56",36.67,226.38671
"57",37.33,226.50032
"58",38,226.51658
"59",38.67,226.6056
"60",39.33,226.85977
"61",40,226.86476
"62",40.67,227.03156
"63",41.33,226.94675
"64",42,227.15169
"65",42.67,227.03217
"66",43.33,226.99484
"67",44,226.83334
"68",44.67,226.80921
"69",45.33,226.54253
"70",46,226.47028
"71",46.67,226.43386
"72",47.33,226.69332
"73",48,226.83782
"74",48.67,226.87088
"75",49.33,226.63154
"76",50,226.51543
"77",50.67,226.33555
"78",51.33,226.26218
"79",52,226.0661
"80",52.67,226.13837
"81",53.33,226.30551
"82",54,226.60965
"83",54.67,226.48712
"84",55.33,226.62779
"85",56,226.49344
"86",56.67,226.54769
"87",57.33,226.44952
"88",58,226.57085
"89",58.67,226.1837
"90",59.33,225.92943
"91",60,225.74187
"92",60.67,225.92387
"93",61.33,226.03577
"94",62,226.1443
"95",62.67,225.97915
"96",63.33,225.89182
"97",64,225.81791
"98",64.67,226.16008
"99",65.33,226.18378
"100",66,226.24565
"101",66.67,226.18328
"102",67.33,226.30049
"103",68,226.30745
"104",68.67,226.53761
"105",69.33,226.80133
"106",70,227.0396
"107",70.67,227.03448
"108",71.33,227.2485
"109",72,227.31017
"110",72.67,227.57123
"111",73.33,227.59409
"112",74,227.89404
"113",74.67,227.66626
"114",75.33,227.54148
"115",76,227.09431
"116",76.67,227.01062
"117",77.33,226.5849
"118",78,226.49929
"119",78.67,226.1363
"120",79.33,226.08296
"121",80,225.89471
"122",80.67,225.97539
"123",81.33,225.97183
"124",82,226.12833
"125",82.67,226.13063
"126",83.33,226.32556
"127",84,226.09586
"128",84.67,226.05283
"129",85.33,225.79444
"130",86,225.6744
"131",86.67,225.69706
"132",87.33,225.93536
"133",88,226.07031
"134",88.67,226.21232
"135",89.33,226.31582
"136",90,226.31821
"137",90.67,226.29396
"138",91.33,226.33196
"139",92,226.31871
"140",92.67,226.42338
"141",93.33,226.35996
"142",94,226.32996
"143",94.67,226.18088
"144",95.33,226.3101
"145",96,226.25405
"146",96.67,226.33779
"147",97.33,226.31991
"148",98,226.58863
"149",98.67,226.73187
"150",99.33,226.95361
"151",100,227.08956
"152",100.67,227.33031
"153",101.33,227.45224
"154",102,227.5332
"155",102.67,227.62172
"156",103.33,227.79463
"157",104,227.66849
"158",104.67,227.72142
"159",105.33,227.68231
"160",106,227.83556
"161",106.67,227.85778
"162",107.33,228.12327
"163",108,228.13521
"164",108.67,228.36087
"165",109.33,228.19129
"166",110,228.26222
"167",110.67,227.99138
"168",111.33,228.07137
"169",112,227.85675
"170",112.67,227.63937
"171",113.33,227.18546
"172",114,227.22625
"173",114.67,227.02924
"174",115.33,227.20507
"175",116,226.87906
"176",116.67,226.90054
"177",117.33,226.76369
"178",118,226.83715
"179",118.67,226.93079
"180",119.33,227.08498
"181",120,227.19822
"182",120.67,227.45543
"183",121.33,227.6578
"184",122,227.78249
"185",122.67,227.83732
"186",123.33,227.76241
"187",124,227.4648
"188",124.67,227.32992
"189",125.33,226.86476
"190",126,226.60396
"191",126.67,226.06943
"192",127.33,225.62431
"193",128,225.0424
"194",128.67,224.94481
"195",129.33,224.82018
"196",130,225.12563
"197",130.67,225.00955
"198",131.33,225.12328
"199",132,224.85684
"200",132.67,224.97485
"201",133.33,224.60717
"202",134,224.7479
"203",134.67,224.41674
"204",135.33,224.28284
"205",136,223.76226
"206",136.67,223.61227
"207",137.33,223.54214
"208",138,223.86568
"209",138.67,223.84503
"210",139.33,223.93272
"211",140,223.83746
"212",140.67,223.74662
"213",141.33,223.39058
"214",142,222.90302
"215",142.67,222.11414
"216",143.33,221.44677
"217",144,220.6268
"218",144.67,220.52627
"219",145.33,220.41088
"220",146,220.74327
"221",146.67,220.90336
"222",147.33,221.36008
"223",148,221.56456
"224",148.67,221.75462
"225",149.33,221.44459
"226",150,221.33791
"227",150.67,220.95121
"228",151.33,220.9399
"229",152,220.56757
"230",152.67,220.88321
"231",153.33,220.52804
"232",154,220.99159
"233",154.67,221.14227
"234",155.33,221.64714
"235",156,221.96183
"236",156.67,222.57991
"237",157.33,222.97116
"238",158,223.28067
"239",158.67,223.24062
"240",159.33,223.30186
"241",160,223.18725
"242",160.67,223.0264
"243",161.33,222.92253
"244",162,222.95026
"245",162.67,223.01884
