"","Position_um","Intensity_mean"
"1",0,220.3995
"2",0.67,220.35134
"3",1.33,220.40372
"4",2,220.68739
"5",2.67,220.79938
"6",3.33,221.14396
"7",4,221.50235
"8",4.67,221.97271
"9",5.33,222.308
"10",6,222.57476
"11",6.67,222.72782
"12",7.33,222.65185
"13",8,222.59622
"14",8.67,222.43688
"15",9.33,222.41831
"16",10,222.22919
"17",10.67,222.06898
"18",11.33,221.99103
"19",12,222.13681
"20",12.67,222.54891
"21",13.33,222.83768
"22",14,222.9059
"23",14.67,222.5616
"24",15.33,222.06675
"25",16,221.66036
"26",16.67,221.49263
"27",17.33,221.44595
"28",18,221.46165
"29",18.67,221.40799
"30",19.33,221.42755
"31",20,221.26916
"32",20.67,221.02416
"33",21.33,220.66284
"34",22,220.2192
"35",22.67,219.79116
"36",23.33,219.49693
"37",24,219.22996
"38",24.67,219.01729
"39",25.33,218.7673
"40",26,218.63516
"41",26.67,218.43213
"42",27.33,218.27333
"43",28,218.0088
"44",28.67,217.73905
"45",29.33,217.60655
"46",30,217.55795
"47",30.67,217.55027
"48",31.33,217.39241
"49",32,216.96893
"50",32.67,216.4217
"51",33.33,215.90663
"52",34,215.43004
"53",34.67,215.22129
"54",35.33,215.32162
"55",36,215.51091
"56",36.67,215.57141
"57",37.33,215.55361
"58",38,215.43147
"59",38.67,215.18514
"60",39.33,215.03138
"61",40,214.78324
"62",40.67,214.53002
"63",41.33,214.13139
"64",42,213.72504
"65",42.67,213.25348
"66",43.33,212.86585
"67",44,212.58231
"68",44.67,212.13848
"69",45.33,211.74751
"70",46,211.29729
"71",46.67,210.8496
"72",47.33,210.33902
"73",48,209.94577
"74",48.67,209.59543
"75",49.33,209.42511
"76",50,209.5303
"77",50.67,209.84666
"78",51.33,210.05725
"79",52,209.96527
"80",52.67,209.77769
"81",53.33,209.69321
"82",54,209.946
"83",54.67,210.44662
"84",55.33,211.03955
"85",56,211.41409
"86",56.67,211.64885
"87",57.33,211.93351
"88",58,212.32658
"89",58.67,212.47582
"90",59.33,212.53049
"91",60,212.55973
"92",60.67,212.66531
"93",61.33,212.79209
"94",62,212.82573
"95",62.67,212.81804
"96",63.33,212.77641
"97",64,212.73986
"98",64.67,212.82141
"99",65.33,212.92568
"100",66,213.06431
"101",66.67,213.25929
"102",67.33,213.24405
"103",68,212.95938
"104",68.67,212.66209
"105",69.33,212.49164
"106",70,212.44168
"107",70.67,212.46938
"108",71.33,212.62711
"109",72,212.90736
"110",72.67,213.30684
"111",73.33,213.64661
"112",74,213.96098
"113",74.67,214.10821
"114",75.33,214.23146
"115",76,214.30943
"116",76.67,214.35147
"117",77.33,214.32124
"118",78,214.2864
"119",78.67,214.34088
"120",79.33,214.39835
"121",80,214.4347
"122",80.67,214.46406
"123",81.33,214.58119
"124",82,214.59953
"125",82.67,214.64787
"126",83.33,214.62627
"127",84,214.69449
"128",84.67,214.69586
"129",85.33,214.67925
"130",86,214.59986
"131",86.67,214.45617
"132",87.33,214.35675
"133",88,214.35351
"134",88.67,214.53174
"135",89.33,214.53516
"136",90,214.5012
"137",90.67,214.6296
"138",91.33,214.90352
"139",92,215.27479
"140",92.67,215.59591
"141",93.33,215.98267
"142",94,216.30427
"143",94.67,216.48243
"144",95.33,216.53686
"145",96,216.69527
"146",96.67,216.94703
"147",97.33,217.13933
"148",98,217.05261
"149",98.67,216.95102
"150",99.33,216.72155
"151",100,216.43182
"152",100.67,216.20681
"153",101.33,216.04396
"154",102,215.87379
"155",102.67,215.7067
"156",103.33,215.66296
"157",104,215.66969
"158",104.67,215.61836
"159",105.33,215.38622
"160",106,215.274
"161",106.67,215.12516
"162",107.33,214.89396
"163",108,214.58356
"164",108.67,214.2945
"165",109.33,214.11405
"166",110,214.22578
"167",110.67,214.52427
"168",111.33,214.90014
"169",112,215.33497
"170",112.67,215.65392
"171",113.33,215.90956
"172",114,215.93863
"173",114.67,215.9932
"174",115.33,216.13263
"175",116,216.24946
"176",116.67,216.42334
"177",117.33,216.37085
"178",118,216.49221
"179",118.67,216.3972
"180",119.33,216.18497
"181",120,215.85964
"182",120.67,215.4116
"183",121.33,215.01862
"184",122,214.68259
"185",122.67,214.39181
"186",123.33,214.14326
"187",124,214.07743
"188",124.67,214.13352
"189",125.33,214.25919
"190",126,214.25378
"191",126.67,214.16986
"192",127.33,213.91587
"193",128,213.4896
"194",128.67,213.06478
"195",129.33,212.70165
"196",130,212.58772
"197",130.67,212.54537
"198",131.33,212.47191
"199",132,212.30635
"200",132.67,212.15449
"201",133.33,212.00022
"202",134,211.85586
"203",134.67,211.83432
"204",135.33,211.86223
"205",136,212.09279
"206",136.67,212.33444
"207",137.33,212.56815
"208",138,212.67493
"209",138.67,212.68845
"210",139.33,212.72961
"211",140,212.8448
"212",140.67,212.9279
"213",141.33,213.0628
"214",142,213.06577
"215",142.67,213.09364
"216",143.33,213.04853
"217",144,213.14685
"218",144.67,213.30985
"219",145.33,213.53218
"220",146,213.74916
"221",146.67,214.04769
"222",147.33,214.33898
"223",148,214.54755
"224",148.67,214.67547
"225",149.33,214.63877
"226",150,214.53888
"227",150.67,214.35619
"228",151.33,214.24569
"229",152,214.30076
"230",152.67,214.49222
"231",153.33,214.65102
"232",154,214.6808
"233",154.67,214.68662
"234",155.33,214.60287
"235",156,214.45614
"236",156.67,214.33119
"237",157.33,214.39841
"238",158,214.61605
"239",158.67,214.9072
"240",159.33,215.22974
"241",160,215.60613
"242",160.67,216.02724
"243",161.33,216.48121
"244",162,216.75844
"245",162.67,217.1044
"246",163.33,217.51633
"247",164,218.00671
"248",164.67,218.34253
"249",165.33,218.61786
"250",166,218.92604
"251",166.67,219.21368
"252",167.33,219.47067
"253",168,219.45903
"254",168.67,219.37845
"255",169.33,219.23351
"256",170,219.15431
"257",170.67,219.13802
"258",171.33,219.20263
"259",172,219.28431
"260",172.67,219.38493
"261",173.33,219.41254
"262",174,219.44404
"263",174.67,219.34227
"264",175.33,219.30653
"265",176,219.34875
"266",176.67,219.35116
"267",177.33,219.26986
"268",178,219.10191
"269",178.67,218.78285
"270",179.33,218.49172
"271",180,218.21796
"272",180.67,218.00733
"273",181.33,217.93565
"274",182,217.93894
"275",182.67,218.01627
"276",183.33,218.24217
"277",184,218.44813
"278",184.67,218.72982
"279",185.33,218.9701
"280",186,219.28703
"281",186.67,219.58164
"282",187.33,219.77938
"283",188,219.71867
"284",188.67,219.54019
"285",189.33,219.33526
"286",190,219.17112
"287",190.67,219.26293
"288",191.33,219.28101
"289",192,219.36868
"290",192.67,219.42649
"291",193.33,219.58189
"292",194,219.70524
"293",194.67,219.80244
"294",195.33,219.80001
"295",196,219.7748
"296",196.67,219.69546
"297",197.33,219.73826
"298",198,219.59974
"299",198.67,219.38631
"300",199.33,219.07001
"301",200,218.71452
"302",200.67,218.4973
"303",201.33,218.45169
"304",202,218.50031
"305",202.67,218.74799
"306",203.33,219.07569
"307",204,219.49969
"308",204.67,219.84433
"309",205.33,220.13982
"310",206,220.3912
"311",206.67,220.42587
"312",207.33,220.29028
"313",208,220.16182
"314",208.67,220.06016
"315",209.33,219.98788
"316",210,219.87355
"317",210.67,219.71689
"318",211.33,219.54556
"319",212,219.24013
"320",212.67,218.92991
"321",213.33,218.75872
"322",214,218.84305
"323",214.67,218.97359
"324",215.33,219.23284
"325",216,219.50413
"326",216.67,219.71657
"327",217.33,219.94361
"328",218,220.14165
"329",218.67,220.34595
"330",219.33,220.45467
"331",220,220.64864
"332",220.67,220.81321
"333",221.33,220.99969
"334",222,221.14836
"335",222.67,221.31302
"336",223.33,221.56386
"337",224,221.78377
"338",224.67,222.04502
"339",225.33,222.29666
"340",226,222.49027
"341",226.67,222.69618
"342",227.33,222.81499
"343",228,222.94759
"344",228.67,222.9445
"345",229.33,222.77177
"346",230,222.62982
"347",230.67,222.46246
"348",231.33,222.42871
"349",232,222.31959
"350",232.67,222.2415
"351",233.33,222.1903
"352",234,222.15386
"353",234.67,222.28805
"354",235.33,222.35524
"355",236,222.45041
"356",236.67,222.38103
"357",237.33,222.12888
"358",238,221.85774
"359",238.67,221.27124
"360",239.33,220.70102
"361",240,220.05641
"362",240.67,219.51507
"363",241.33,219.186
"364",242,218.9787
"365",242.67,219.09377
"366",243.33,219.37496
"367",244,219.66817
"368",244.67,219.90685
"369",245.33,220.02795
"370",246,219.92227
"371",246.67,219.75542
"372",247.33,219.51292
"373",248,219.34715
"374",248.67,219.05399
"375",249.33,218.69374
"376",250,218.16538
"377",250.67,217.74083
"378",251.33,217.48264
"379",252,217.26675
"380",252.67,217.07601
"381",253.33,216.846
"382",254,216.58013
"383",254.67,216.36328
"384",255.33,216.22138
"385",256,216.21239
"386",256.67,216.20898
"387",257.33,216.11498
"388",258,216.14184
"389",258.67,216.25676
"390",259.33,216.62546
"391",260,217.08378
"392",260.67,217.47706
"393",261.33,217.61995
"394",262,217.64857
"395",262.67,217.49876
"396",263.33,217.2396
"397",264,216.77404
"398",264.67,216.44075
"399",265.33,216.18563
"400",266,216.11916
"401",266.67,216.1844
"402",267.33,216.49343
"403",268,216.87804
"404",268.67,217.286
"405",269.33,217.57525
"406",270,217.85458
"407",270.67,218.13821
"408",271.33,218.44226
"409",272,218.66217
"410",272.67,218.7084
"411",273.33,218.57196
"412",274,218.29488
"413",274.67,218.08956
"414",275.33,217.95934
"415",276,218.08333
"416",276.67,218.19862
"417",277.33,218.28122
"418",278,218.28413
"419",278.67,218.40049
"420",279.33,218.47561
"421",280,218.62983
"422",280.67,218.90609
"423",281.33,219.00333
"424",282,219.13098
"425",282.67,219.12431
"426",283.33,219.20023
"427",284,219.20387
"428",284.67,219.10746
"429",285.33,219.00849
"430",286,218.8592
"431",286.67,218.6936
"432",287.33,218.58845
"433",288,218.56755
"434",288.67,218.59369
"435",289.33,218.73991
"436",290,219.00103
"437",290.67,219.35761
"438",291.33,219.70675
"439",292,220.03776
"440",292.67,220.31433
"441",293.33,220.48912
"442",294,220.53721
"443",294.67,220.31841
"444",295.33,219.93843
"445",296,219.51334
"446",296.67,219.13406
"447",297.33,218.90072
"448",298,218.68702
"449",298.67,218.42249
"450",299.33,217.88089
"451",300,217.38227
"452",300.67,216.90876
"453",301.33,216.50862
"454",302,216.13911
"455",302.67,215.76573
"456",303.33,215.5292
"457",304,215.18369
"458",304.67,214.88485
"459",305.33,214.83381
"460",306,214.91657
"461",306.67,215.0356
"462",307.33,214.99383
"463",308,215.03999
"464",308.67,215.12533
"465",309.33,215.30138
"466",310,215.5455
"467",310.67,215.76921
"468",311.33,215.97569
"469",312,216.09602
"470",312.67,216.12315
"471",313.33,216.02885
"472",314,216.0537
"473",314.67,215.9384
"474",315.33,215.96899
"475",316,216.16765
"476",316.67,216.23966
"477",317.33,216.43302
"478",318,216.58191
"479",318.67,216.81477
"480",319.33,216.90324
"481",320,217.03583
"482",320.67,217.09026
"483",321.33,217.24933
"484",322,217.47546
"485",322.67,217.59666
"486",323.33,217.41721
"487",324,217.00018
"488",324.67,216.50025
"489",325.33,216.04916
"490",326,215.78502
"491",326.67,215.52587
"492",327.33,215.35941
"493",328,215.01489
"494",328.67,214.54427
"495",329.33,213.96663
"496",330,213.56217
"497",330.67,213.17715
"498",331.33,213.06249
"499",332,213.06489
"500",332.67,213.08793
"501",333.33,213.09944
"502",334,213.24863
"503",334.67,213.60071
"504",335.33,213.76107
"505",336,213.89479
"506",336.67,214.22484
"507",337.33,214.45466
"508",338,214.64853
"509",338.67,214.71933
"510",339.33,214.77844
"511",340,214.80378
"512",340.67,214.79125
"513",341.33,214.51067
"514",342,213.98988
"515",342.67,213.42071
"516",343.33,212.92027
"517",344,212.27948
"518",344.67,211.73498
"519",345.33,211.10675
"520",346,210.4707
"521",346.67,209.81627
"522",347.33,209.21546
"523",348,208.80138
"524",348.67,208.3184
"525",349.33,208.01352
"526",350,207.80315
"527",350.67,207.96969
"528",351.33,208.14626
"529",352,208.34862
"530",352.67,208.55467
"531",353.33,208.8548
"532",354,209.18135
"533",354.67,209.42408
"534",355.33,209.67707
"535",356,210.14315
"536",356.67,210.88836
"537",357.33,211.71831
"538",358,212.55036
"539",358.67,213.05395
"540",359.33,213.18609
"541",360,213.09735
"542",360.67,212.91626
"543",361.33,212.60475
"544",362,212.35138
"545",362.67,211.94038
"546",363.33,211.50769
"547",364,210.95674
"548",364.67,210.28613
"549",365.33,209.59415
"550",366,209.30086
"551",366.67,209.46159
"552",367.33,209.81889
"553",368,210.32992
"554",368.67,210.59569
"555",369.33,210.76778
"556",370,210.718
"557",370.67,210.51398
"558",371.33,210.34881
"559",372,210.23657
"560",372.67,210.38756
"561",373.33,210.58925
"562",374,210.93222
"563",374.67,211.22387
"564",375.33,211.28679
"565",376,211.11529
"566",376.67,210.81196
"567",377.33,210.59033
"568",378,210.46267
"569",378.67,210.39048
"570",379.33,210.35217
