ROI,Position_um,Intensity
0,0.00,222.0804

0,0.67,221.5916

0,1.33,221.62

0,2.00,221.9449

0,2.67,221.6111

0,3.33,221.3151

0,4.00,220.9791

0,4.67,220.7493

0,5.33,221.352

0,6.00,221.5467

0,6.67,221.3067

0,7.33,220.9551

0,8.00,220.8796

0,8.67,220.996

0,9.33,221.3844

0,10.00,221.5653

0,10.67,221.7867

0,11.33,221.2662

0,12.00,220.2293

0,12.67,219.3058

0,13.33,219.2747

0,14.00,219.08

0,14.67,218.26

0,15.33,218.3147

0,16.00,218.5462

0,16.67,218.3667

0,17.33,218.6876

0,18.00,218.7462

0,18.67,217.9498

0,19.33,217.3018

0,20.00,217.18

0,20.67,216.5351

0,21.33,216.4133

0,22.00,216.3236

0,22.67,216.4422

0,23.33,216.7907

0,24.00,216.7822

0,24.67,216.948

0,25.33,216.9693

0,26.00,216.2076

0,26.67,215.4244

0,27.33,215.5422

0,28.00,216.428

0,28.67,216.7973

0,29.33,216.5098

0,30.00,216.0773

0,30.67,215.7693

0,31.33,216.0258

0,32.00,216.544

0,32.67,216.0351

0,33.33,215.2356

0,34.00,214.6862

0,34.67,214.9333

0,35.33,214.5462

0,36.00,214.2618

0,36.67,214.2658

0,37.33,214.1324

0,38.00,215.3867

0,38.67,216.092

0,39.33,216.4787

0,40.00,216.0164

0,40.67,215.1538

0,41.33,213.1529

0,42.00,212.896

0,42.67,212.4569

0,43.33,212.5067

0,44.00,212.1578

0,44.67,212.5067

0,45.33,212.428

0,46.00,211.816

0,46.67,211.3249

0,47.33,211.4173

0,48.00,210.8853

0,48.67,210.4658

0,49.33,209.8782

0,50.00,208.5622

0,50.67,207.7436

0,51.33,207.1764

0,52.00,206.6222

0,52.67,206.2951

0,53.33,206.1338

0,54.00,206.0449

0,54.67,206.2711

0,55.33,205.772

0,56.00,205.2782

0,56.67,205.36

0,57.33,205.5644

0,58.00,206.2231

0,58.67,206.5987

0,59.33,207.1764

0,60.00,207.6636

0,60.67,207.6093

0,61.33,207.3969

0,62.00,207.2924

0,62.67,207.2978

0,63.33,207.4418

0,64.00,206.8849

0,64.67,207.2529

0,65.33,207.4244

0,66.00,207.612

0,66.67,207.7876

0,67.33,208.5969

0,68.00,208.296

0,68.67,208.0147

0,69.33,207.6142

0,70.00,206.7649

0,70.67,206.6124

0,71.33,207.0729

0,72.00,206.5791

0,72.67,205.3671

0,73.33,204.2044

0,74.00,204.5338

0,74.67,204.2698

0,75.33,204.3444

0,76.00,204.6067

0,76.67,204.7644

0,77.33,204.9951

0,78.00,203.9973

0,78.67,202.5

0,79.33,202.1551

0,80.00,202.7458

0,80.67,202.7907

0,81.33,201.7631

0,82.00,202.1644

0,82.67,203.1898

0,83.33,203.2022

0,84.00,202.4044

0,84.67,201.6942

0,85.33,201.5973

0,86.00,202.156

0,86.67,202.7733

0,87.33,202.7844

0,88.00,202.8738

0,88.67,203.056

0,89.33,202.8164

0,90.00,202.5662

0,90.67,202.4338

0,91.33,202.168

0,92.00,201.136

0,92.67,200.7987

0,93.33,201.3262

0,94.00,201.684

0,94.67,201.376

0,95.33,201.6471

0,96.00,202.4391

0,96.67,203.8111

0,97.33,204.54

0,98.00,204.3387

0,98.67,204.3542

0,99.33,204.8951

0,100.00,206.1227

0,100.67,207.1458

0,101.33,206.852

0,102.00,206.4898

0,102.67,207.1191

0,103.33,206.9791

0,104.00,206.5476

0,104.67,204.52

0,105.33,203.0027

0,106.00,203.0524

0,106.67,202.608

0,107.33,202.6351

0,108.00,203.1431

0,108.67,203.9742

0,109.33,204.7596

0,110.00,205.1711

0,110.67,204.9733

0,111.33,205.1964

0,112.00,205.5387

0,112.67,205.9973

0,113.33,205.5178

0,114.00,205.7627

0,114.67,206.4133

0,115.33,207.6369

0,116.00,209.0089

0,116.67,210.3378

0,117.33,210.4751

0,118.00,210.2791

0,118.67,210.5827

0,119.33,211.1116

0,120.00,211.0133

0,120.67,210.0333

0,121.33,209.5111

0,122.00,209.1138

0,122.67,208.9213

0,123.33,208.9724

0,124.00,208.2676

0,124.67,207.3773

0,125.33,207.5369

0,126.00,208.1769

0,126.67,208.7729

0,127.33,208.5453

0,128.00,208.4569

0,128.67,209.0938

0,129.33,209.2467

0,130.00,209.5444

0,130.67,209.5724

0,131.33,209.9089

0,132.00,210.3596

0,132.67,210.5924

0,133.33,210.9333

0,134.00,211.7204

0,134.67,212.0551

0,135.33,211.9778

0,136.00,212.3098

0,136.67,212.1729

0,137.33,211.5262

0,138.00,210.7271

0,138.67,210.2547

0,139.33,210.4009

0,140.00,210.5044

0,140.67,210.9129

0,141.33,210.4031

0,142.00,210.2298

0,142.67,210.5711

0,143.33,211.5289

0,144.00,212.296

0,144.67,212.0338

0,145.33,212.1324

0,146.00,212.3427

0,146.67,211.9893

0,147.33,211.8578

0,148.00,212.8596

0,148.67,212.8924

0,149.33,212.4209

0,150.00,212.4058

0,150.67,211.8049

0,151.33,211.268

0,152.00,210.8711

0,152.67,210.8876

0,153.33,210.9093

0,154.00,210.7116

0,154.67,211.1111

0,155.33,212.0653

0,156.00,213.4636

0,156.67,213.0342

0,157.33,213.0636

0,158.00,212.7742

0,158.67,212.6102

0,159.33,212.388

0,160.00,212.8102

0,160.67,212.8382

0,161.33,212.7071

0,162.00,211.6836

0,162.67,211.5227

0,163.33,211.8147

0,164.00,211.9676

0,164.67,212.1329

0,165.33,212.9587

0,166.00,212.9191

0,166.67,213.1449

0,167.33,213.672

0,168.00,213.8844

0,168.67,214.2724

0,169.33,214.0369

0,170.00,214.4218

0,170.67,215.0511

0,171.33,215.5164

0,172.00,215.6982

0,172.67,215.6458

0,173.33,214.9978

0,174.00,214.2973

0,174.67,214.2751

0,175.33,213.6884

0,176.00,213.8204

0,176.67,214.1164

0,177.33,214.5373

0,178.00,214.684

0,178.67,214.32

0,179.33,214.4262

0,180.00,214.7124

0,180.67,214.952

0,181.33,215.0484

0,182.00,215.3413

0,182.67,215.6351

0,183.33,216.8569

0,184.00,217.6658

0,184.67,218.2444

0,185.33,219.2053

0,186.00,219.9707

0,186.67,220.5667

0,187.33,220.7013

0,188.00,221.1209

0,188.67,221.6

0,189.33,221.7102

0,190.00,221.4364

0,190.67,220.9782

0,191.33,221.2062

0,192.00,221.54

0,192.67,221.7

0,193.33,221.9693

0,194.00,222.8364

0,194.67,222.7933

0,195.33,222.5316

0,196.00,222.6049

0,196.67,223.216

0,197.33,223.0582

0,198.00,223.1818

0,198.67,223.2484

0,199.33,223.2604

0,200.00,222.8982

0,200.67,222.7729

0,201.33,222.5404

0,202.00,222.4498

0,202.67,222.7791

0,203.33,223.3093

0,204.00,223.4333

0,204.67,223.248

0,205.33,223.3667

0,206.00,223.284

0,206.67,223.0889

0,207.33,223.1204

0,208.00,223.0729

0,208.67,223.1382

0,209.33,223.7244

0,210.00,224.7062

0,210.67,224.9667

0,211.33,225.484

0,212.00,225.9631

0,212.67,226.0333

0,213.33,226.1307

0,214.00,226.1742

0,214.67,226.0227

0,215.33,226.0578

0,216.00,225.832

0,216.67,225.8107

0,217.33,226.0982

0,218.00,225.3991

0,218.67,225.1373

0,219.33,225.104

0,220.00,225.5093

0,220.67,225.6293

0,221.33,226.2507

0,222.00,226.628

0,222.67,226.4769

0,223.33,226.764

0,224.00,226.956

0,224.67,227.1747

0,225.33,226.4769

0,226.00,226.1809

0,226.67,226.0653

0,227.33,226.0742

0,228.00,225.4458

0,228.67,225.1182

0,229.33,225.5187

0,230.00,225.5733

0,230.67,225.3053

0,231.33,225.1702

0,232.00,225.2547

0,232.67,224.9809

0,233.33,224.2484

0,234.00,224.2716

0,234.67,224.5947

0,235.33,224.2227

0,236.00,224.2249

0,236.67,224.3453

0,237.33,224.6009

0,238.00,224.3324

0,238.67,224.6564

0,239.33,225.3907

0,240.00,225.7151

0,240.67,226.3302

0,241.33,226.2084

0,242.00,226.5098

0,242.67,226.3293

0,243.33,226.5858

0,244.00,226.6858

0,244.67,226.2773

0,245.33,225.9302

0,246.00,225.6973

0,246.67,225.4027

0,247.33,224.6942

0,248.00,224.0236

0,248.67,224.3169

0,249.33,224.2884

0,250.00,224.9622

0,250.67,225.4884

0,251.33,225.8951

0,252.00,226.024

0,252.67,226.0427

0,253.33,225.7982

0,254.00,225.8578

0,254.67,225.7902

0,255.33,226.136

0,256.00,225.9027

