ROI,Position_um,Intensity
0,0.00,179.0089

0,0.67,177.656

0,1.33,177.0938

0,2.00,177.1938

0,2.67,177.0262

0,3.33,176.9693

0,4.00,176.7044

0,4.67,176.9222

0,5.33,177.3871

0,6.00,178.196

0,6.67,178.8427

0,7.33,180.0538

0,8.00,181.5542

0,8.67,181.6853

0,9.33,181.7827

0,10.00,182.4569

0,10.67,182.9476

0,11.33,182.0933

0,12.00,181.5916

0,12.67,181.376

0,13.33,180.7413

0,14.00,180.8338

0,14.67,181.0084

0,15.33,180.3782

0,16.00,179.4787

0,16.67,178.4298

0,17.33,178.0093

0,18.00,177.8311

0,18.67,177.9756

0,19.33,177.7027

0,20.00,178.9533

0,20.67,180.1329

0,21.33,181.3987

0,22.00,181.9724

0,22.67,182.128

0,23.33,181.9124

0,24.00,182.484

0,24.67,182.7298

0,25.33,182.1502

0,26.00,181.2862

0,26.67,180.5093

0,27.33,179.9084

0,28.00,179.3702

0,28.67,179.672

0,29.33,179.9733

0,30.00,179.7524

0,30.67,179.5809

0,31.33,179.5231

0,32.00,179.608

0,32.67,180.2253

0,33.33,180.3978

0,34.00,180.4213

0,34.67,180.7413

0,35.33,180.7729

0,36.00,180.2889

0,36.67,178.6551

0,37.33,177.4844

0,38.00,177.5822

0,38.67,177.2333

0,39.33,177.676

0,40.00,179.0458

0,40.67,179.3649

0,41.33,179.4538

0,42.00,179.5858

0,42.67,179.6493

0,43.33,179.1458

0,44.00,178.8573

0,44.67,179.0578

0,45.33,179.5124

0,46.00,179.8244

0,46.67,179.5324

0,47.33,178.8209

0,48.00,178.3818

0,48.67,178.0298

0,49.33,178.0271

0,50.00,177.8476

0,50.67,177.4564

0,51.33,177.4173

0,52.00,177.6649

0,52.67,176.0342

0,53.33,174.876

0,54.00,174.8582

0,54.67,174.8187

0,55.33,175.6071

0,56.00,175.9151

0,56.67,175.52

0,57.33,174.9804

0,58.00,175.5747

0,58.67,176.5702

0,59.33,177.368

0,60.00,177.9684

0,60.67,177.2787

0,61.33,177.2018

0,62.00,177.4649

0,62.67,177.7249

0,63.33,177.4289

0,64.00,176.7311

0,64.67,176.6191

0,65.33,176.4578

0,66.00,176.2271

0,66.67,176.2933

0,67.33,176.3133

0,68.00,175.8347

0,68.67,175.8453

0,69.33,175.7356

0,70.00,176.0138

0,70.67,175.5209

0,71.33,174.3729

0,72.00,172.4822

0,72.67,171.8076

0,73.33,172.3276

0,74.00,172.4644

0,74.67,172.4938

0,75.33,172.004

0,76.00,172.3013

0,76.67,172.6902

0,77.33,172.924

0,78.00,173.5591

0,78.67,172.7658

0,79.33,172.0467

0,80.00,172.4502

0,80.67,173.2413

0,81.33,173.2084

0,82.00,172.7707

0,82.67,172.7044

0,83.33,173.0298

0,84.00,172.8573

0,84.67,172.16

0,85.33,172.0356

0,86.00,173.0111

0,86.67,173.7693

0,87.33,174.5338

0,88.00,175.4351

0,88.67,176.456

0,89.33,176.6196

0,90.00,176.8636

0,90.67,176.9609

0,91.33,175.7804

