ROI,Position_um,Intensity
0,0.00,214.4373

0,0.67,213.6618

0,1.33,213.7787

0,2.00,213.5151

0,2.67,212.7484

0,3.33,212.36

0,4.00,212.7489

0,4.67,212.3804

0,5.33,212.7893

0,6.00,214.6764

0,6.67,215.0307

0,7.33,214.5213

0,8.00,214.9787

0,8.67,215.2244

0,9.33,215.8249

0,10.00,216.3911

0,10.67,216.6151

0,11.33,216.8631

0,12.00,217.1107

0,12.67,216.7382

0,13.33,216.0871

0,14.00,215.4916

0,14.67,214.6422

0,15.33,214.8818

0,16.00,215.3627

0,16.67,215.8458

0,17.33,216.6004

0,18.00,216.6898

0,18.67,216.964

0,19.33,217.2196

0,20.00,217.5609

0,20.67,217.8151

0,21.33,218.6222

0,22.00,218.7373

0,22.67,218.5849

0,23.33,219.0044

0,24.00,219.0116

0,24.67,219.2489

0,25.33,219.7987

0,26.00,220.0244

0,26.67,219.8044

0,27.33,219.7222

0,28.00,220.0933

0,28.67,219.8787

0,29.33,220.1853

0,30.00,221.1964

0,30.67,221.9924

0,31.33,221.7324

0,32.00,221.5462

0,32.67,222.1849

0,33.33,222.4373

0,34.00,222.1249

0,34.67,221.6098

0,35.33,221.7711

0,36.00,221.892

0,36.67,221.7338

0,37.33,222.4391

0,38.00,222.8631

0,38.67,223.0644

0,39.33,223.6218

0,40.00,224.332

0,40.67,224.4609

0,41.33,224.5884

0,42.00,225.0067

0,42.67,225.3796

0,43.33,225.1218

0,44.00,224.6502

0,44.67,224.9573

0,45.33,224.9698

0,46.00,225.1316

0,46.67,225.2364

0,47.33,225.0596

0,48.00,224.5996

0,48.67,224.1742

0,49.33,223.8356

0,50.00,223.4644

0,50.67,222.9956

0,51.33,222.7738

0,52.00,223.1916

0,52.67,223.5609

0,53.33,223.48

0,54.00,223.5396

0,54.67,223.6618

0,55.33,223.4484

0,56.00,223.2529

0,56.67,223.128

0,57.33,223.1084

0,58.00,222.7693

0,58.67,222.328

0,59.33,222.4436

0,60.00,222.6111

0,60.67,222.7547

0,61.33,222.6929

0,62.00,222.6364

0,62.67,222.2338

0,63.33,222.1236

0,64.00,222.8413

0,64.67,223.1809

0,65.33,223.7253

0,66.00,223.9556

0,66.67,224.0644

0,67.33,224.2667

0,68.00,224.2916

0,68.67,224.1302

0,69.33,224.1533

0,70.00,224.1311

0,70.67,223.4724

0,71.33,223.0649

0,72.00,223.3524

0,72.67,223.6347

0,73.33,223.5871

0,74.00,223.5716

0,74.67,222.7764

0,75.33,221.6076

0,76.00,221.0298

0,76.67,220.496

0,77.33,220.5351

0,78.00,220.5987

0,78.67,220.4693

0,79.33,220.588

0,80.00,219.4649

0,80.67,218.3933

0,81.33,217.7538

0,82.00,217.6582

0,82.67,218.4636

0,83.33,218.9289

0,84.00,219.2538

0,84.67,219.4596

0,85.33,219.9

0,86.00,220.6733

0,86.67,220.6316

0,87.33,221.176

0,88.00,221.8467

0,88.67,221.9756

0,89.33,222.1747

0,90.00,221.7613

0,90.67,221.3707

0,91.33,221.7693

0,92.00,222.2449

0,92.67,222.9738

0,93.33,223.6733

0,94.00,224.0218

0,94.67,223.9258

0,95.33,223.7836

0,96.00,223.2609

0,96.67,223.1351

0,97.33,222.6436

0,98.00,222.4467

0,98.67,222.3787

0,99.33,222.0298

0,100.00,221.708

0,100.67,222.1413

0,101.33,223.4649

0,102.00,224.5667

0,102.67,225.2338

0,103.33,225.6262

0,104.00,226.2182

0,104.67,227.1822

0,105.33,228.4418

0,106.00,228.4751

0,106.67,228.4476

0,107.33,228.3507

0,108.00,228.3542

0,108.67,228.46

0,109.33,228.0596

0,110.00,227.7716

0,110.67,227.6756

0,111.33,227.3542

0,112.00,227.396

0,112.67,227.7871

0,113.33,227.9133

0,114.00,227.9969

0,114.67,229.2169

0,115.33,229.928

0,116.00,230.2427

0,116.67,230.4089

0,117.33,230.2316

0,118.00,229.4342

0,118.67,228.9591

0,119.33,228.8222

0,120.00,228.5267

0,120.67,228.1787

0,121.33,227.9818

0,122.00,228.1409

0,122.67,228.3964

0,123.33,228.7738

0,124.00,228.8542

0,124.67,229.2196

0,125.33,229.9849

0,126.00,230.1396

0,126.67,230.1756

0,127.33,230.2084

0,128.00,230.5631

0,128.67,230.8009

0,129.33,230.6302

0,130.00,230.872

0,130.67,230.972

0,131.33,230.5231

0,132.00,229.7084

0,132.67,229.4547

0,133.33,229.7747

0,134.00,229.984

0,134.67,229.9369

0,135.33,229.6631

0,136.00,229.0129

0,136.67,228.336

0,137.33,227.8458

0,138.00,228.1213

0,138.67,227.7387

0,139.33,227.6902

0,140.00,227.6787

0,140.67,227.8582

0,141.33,228.7524

0,142.00,230.0022

0,142.67,230.872

0,143.33,231.1587

0,144.00,231.3396

0,144.67,231.5902

0,145.33,231.8884

0,146.00,232.028

0,146.67,232.3809

0,147.33,232.7929

0,148.00,233.0476

0,148.67,233.0618

0,149.33,232.8907

0,150.00,232.7916

0,150.67,232.4996

0,151.33,232.2138

0,152.00,232.1631

0,152.67,232.1284

0,153.33,232.1382

0,154.00,232.2142

0,154.67,232.5147

0,155.33,232.3067

0,156.00,231.884

0,156.67,231.8716

0,157.33,231.7791

0,158.00,231.5791

0,158.67,231.0769

0,159.33,230.7476

0,160.00,231.1622

0,160.67,231.2982

0,161.33,231.0369

0,162.00,231.1231

0,162.67,231.9133

0,163.33,232.144

0,164.00,231.9796

0,164.67,232.4049

0,165.33,233.4769

0,166.00,234.068

0,166.67,234.5578

0,167.33,234.9627

0,168.00,235.4351

0,168.67,236.0413

0,169.33,236.2764

0,170.00,236.428

0,170.67,236.7431

0,171.33,237.1844

0,172.00,237.3493

0,172.67,236.9542

0,173.33,236.2338

0,174.00,235.5471

0,174.67,234.7129

0,175.33,234.1569

0,176.00,233.3449

0,176.67,232.2924

0,177.33,231.1049

0,178.00,230.46

0,178.67,230.1053

0,179.33,230.1333

0,180.00,230.3316

0,180.67,230.1764

0,181.33,229.8191

0,182.00,230.5644

0,182.67,231.96

0,183.33,232.9756

0,184.00,233.7987

0,184.67,234.2022

0,185.33,234.4764

0,186.00,234.1849

0,186.67,234.0333

0,187.33,233.8076

0,188.00,233.2284

0,188.67,233.0182

0,189.33,232.8938

0,190.00,232.5427

0,190.67,232.0511

0,191.33,231.5822

0,192.00,231.0507

0,192.67,230.7898

0,193.33,230.4284

0,194.00,229.7871

0,194.67,228.8893

0,195.33,228.0796

0,196.00,227.64

0,196.67,227.5169

0,197.33,227.844

0,198.00,227.6973

0,198.67,227.7142

0,199.33,227.4316

0,200.00,227.3262

0,200.67,227.0258

0,201.33,226.6458

0,202.00,226.1453

0,202.67,225.7409

0,203.33,225.6089

0,204.00,224.6156

0,204.67,223.9569

0,205.33,223.4333

0,206.00,222.7871

0,206.67,222.6427

0,207.33,222.5867

0,208.00,222.5444

0,208.67,222.2147

0,209.33,221.5782

0,210.00,221.3284

0,210.67,220.9413

0,211.33,220.5684

0,212.00,220.1404

0,212.67,220.8156

0,213.33,221.6644

0,214.00,221.8276

0,214.67,222.4893

0,215.33,223.4658

0,216.00,224.8191

0,216.67,226.2702

0,217.33,227.4724

0,218.00,228.4018

0,218.67,229.2947

0,219.33,229.8347

0,220.00,229.5964

0,220.67,229.3289

0,221.33,228.4569

0,222.00,227.8276

0,222.67,227.4187

0,223.33,227.0756

0,224.00,226.8058

0,224.67,226.6213

0,225.33,226.2458

0,226.00,226.1018

0,226.67,226.2569

0,227.33,226.4031

0,228.00,226.8258

0,228.67,226.996

0,229.33,226.5818

0,230.00,226.5044

0,230.67,226.1733

0,231.33,225.9849

0,232.00,225.7827

0,232.67,225.692

0,233.33,225.5142

0,234.00,225.6236

0,234.67,225.5071

0,235.33,225.5502

0,236.00,225.9204

0,236.67,225.9556

0,237.33,226.3764

0,238.00,226.8569

0,238.67,227.7391

0,239.33,228.4324

0,240.00,228.9209

0,240.67,229.2

0,241.33,229.004

0,242.00,228.7187

0,242.67,228.4418

0,243.33,228.4458

0,244.00,228.6876

0,244.67,228.8644

0,245.33,229.1369

0,246.00,229.3564

0,246.67,229.0742

0,247.33,228.5129

0,248.00,227.9844

0,248.67,227.4662

0,249.33,226.6009

0,250.00,226.0591

0,250.67,225.508

0,251.33,225.0418

0,252.00,225.1529

0,252.67,224.464

0,253.33,223.4333

0,254.00,222.2636

0,254.67,221.0013

0,255.33,220.6831

0,256.00,221.0529

0,256.67,220.5507

0,257.33,219.772

0,258.00,218.9124

0,258.67,218.128

0,259.33,218.0524

0,260.00,217.7889

0,260.67,218.0707

0,261.33,218.9267

0,262.00,220.272

0,262.67,221.5204

0,263.33,222.268

0,264.00,222.6556

0,264.67,224.1142

0,265.33,225.4311

0,266.00,226.3738

0,266.67,226.9778

0,267.33,227.3991

0,268.00,227.5756

0,268.67,228.0418

0,269.33,228.1164

0,270.00,228.5551

0,270.67,228.8231

0,271.33,228.7093

0,272.00,228.7582

0,272.67,228.5284

0,273.33,228.5858

0,274.00,227.9867

0,274.67,227.7649

0,275.33,227.3427

0,276.00,227.0382

0,276.67,227.1471

0,277.33,226.7471

0,278.00,226.3991

0,278.67,226.3173

0,279.33,226.3107

0,280.00,226.5369

0,280.67,227.0129

0,281.33,227.9222

0,282.00,229.5307

0,282.67,230.7791

0,283.33,231.3756

0,284.00,232.4444

0,284.67,232.968

0,285.33,233.1022

0,286.00,232.6067

0,286.67,232.3449

