ROI,Position_um,Intensity
0,0.00,234.4693

0,0.67,235.2871

0,1.33,235.5311

0,2.00,235.564

0,2.67,236.0071

0,3.33,235.2782

0,4.00,235.896

0,4.67,236.3324

0,5.33,237.0702

0,6.00,238.0684

0,6.67,238.6529

0,7.33,239.3036

0,8.00,239.5618

0,8.67,239.5911

0,9.33,239.7858

0,10.00,239.5307

0,10.67,239.528

0,11.33,239.3191

0,12.00,239.9098

0,12.67,240.0067

0,13.33,240.3413

0,14.00,240.4031

0,14.67,240.6449

0,15.33,240.5151

0,16.00,240.6778

0,16.67,240.464

0,17.33,240.3916

0,18.00,239.9818

0,18.67,239.3244

0,19.33,239.0951

0,20.00,238.4564

0,20.67,238.18

0,21.33,237.9031

0,22.00,237.9453

0,22.67,237.7849

0,23.33,237.584

0,24.00,237.68

0,24.67,237.64

0,25.33,237.7964

0,26.00,238.0604

0,26.67,238.5529

0,27.33,238.792

0,28.00,239.1511

0,28.67,239.2031

0,29.33,239.3316

0,30.00,239.3382

0,30.67,239.0244

0,31.33,238.7391

0,32.00,238.6124

0,32.67,238.3956

0,33.33,238.2773

0,34.00,237.9418

0,34.67,238.08

0,35.33,237.9196

0,36.00,238.3613

0,36.67,238.0009

0,37.33,238.0662

0,38.00,237.6676

0,38.67,237.8107

0,39.33,237.7813

0,40.00,237.3067

0,40.67,237.1498

0,41.33,237.2227

0,42.00,237.0471

0,42.67,237.0476

0,43.33,237.0071

0,44.00,237.1267

0,44.67,236.9716

0,45.33,236.6876

0,46.00,236.5444

0,46.67,235.8787

0,47.33,235.2987

0,48.00,234.6609

0,48.67,234.676

0,49.33,234.2324

0,50.00,233.8573

0,50.67,233.6222

0,51.33,233.5764

0,52.00,233.8338

0,52.67,233.6556

0,53.33,234.5773

0,54.00,235.0778

0,54.67,235.7196

0,55.33,235.8364

0,56.00,236.7222

0,56.67,236.4533

0,57.33,236.8356

0,58.00,236.9018

0,58.67,237.1916

0,59.33,237.1622

0,60.00,237.1698

0,60.67,237.1773

0,61.33,237.4351

0,62.00,237.1644

0,62.67,236.8982

0,63.33,236.4836

0,64.00,235.8707

0,64.67,235.8973

0,65.33,235.7324

0,66.00,235.7271

0,66.67,235.6244

0,67.33,235.3587

0,68.00,235.2236

0,68.67,234.9369

0,69.33,235.1547

0,70.00,235.3289

0,70.67,235.7996

0,71.33,235.6533

0,72.00,235.9476

0,72.67,236.0756

0,73.33,236.1622

0,74.00,236.2218

0,74.67,236.3347

0,75.33,236.1644

0,76.00,235.9222

0,76.67,235.7427

0,77.33,235.4822

0,78.00,235.2671

0,78.67,235.5422

0,79.33,235.3453

0,80.00,235.2804

0,80.67,235.4516

0,81.33,235.3662

0,82.00,235.2627

0,82.67,234.724

0,83.33,234.4284

0,84.00,234.8156

0,84.67,235.068

0,85.33,236.1467

0,86.00,236.2418

0,86.67,237.0636

0,87.33,237.38

0,88.00,238.0618

0,88.67,238.1853

0,89.33,238.4742

0,90.00,238.3507

0,90.67,238.1942

0,91.33,237.896

0,92.00,237.6778

0,92.67,237.6844

0,93.33,237.3418

0,94.00,237.088

0,94.67,236.5884

0,95.33,236.4813

0,96.00,236.5662

0,96.67,236.3009

0,97.33,236.4698

0,98.00,236.8138

0,98.67,237.1227

0,99.33,237.1907

0,100.00,237.472

0,100.67,237.436

0,101.33,237.8036

0,102.00,238.0773

0,102.67,238.3173

0,103.33,238.4009

0,104.00,238.616

0,104.67,238.452

0,105.33,238.4733

0,106.00,238.2351

