ROI,Position_um,Intensity
0,0.00,227.4458

0,0.67,227.6302

0,1.33,228.0009

0,2.00,228.0942

0,2.67,228.2222

0,3.33,228.5022

0,4.00,228.6511

0,4.67,228.7524

0,5.33,228.4151

0,6.00,227.6324

0,6.67,227.1289

0,7.33,227.064

0,8.00,227.2418

0,8.67,227.5022

0,9.33,227.792

0,10.00,228.3027

0,10.67,228.3618

0,11.33,228.4422

0,12.00,228.3053

0,12.67,228.4818

0,13.33,228.9582

0,14.00,230.0622

0,14.67,230.8413

0,15.33,231.6222

0,16.00,232.0853

0,16.67,232.7422

0,17.33,233.0378

0,18.00,233.1116

0,18.67,233.4324

0,19.33,233.3542

0,20.00,233.4373

0,20.67,233.364

0,21.33,233.5938

0,22.00,233.6342

0,22.67,233.7271

0,23.33,233.7533

0,24.00,233.9307

0,24.67,233.7209

0,25.33,233.6316

0,26.00,233.7716

0,26.67,233.6569

0,27.33,233.6782

0,28.00,233.6498

0,28.67,233.3831

0,29.33,233.376

0,30.00,233.1204

0,30.67,232.6316

0,31.33,232.4898

0,32.00,232.4587

0,32.67,232.5302

0,33.33,232.5902

0,34.00,232.4764

0,34.67,232.4031

0,35.33,232.5276

0,36.00,232.8893

0,36.67,233.0693

0,37.33,233.6493

0,38.00,234.1182

0,38.67,234.2267

0,39.33,234.8622

0,40.00,235.2658

0,40.67,235.7836

0,41.33,235.8658

0,42.00,236.0369

0,42.67,236.0569

0,43.33,236.0511

0,44.00,236.0978

0,44.67,236.1973

0,45.33,236.124

0,46.00,236.1236

0,46.67,236.1764

0,47.33,236.0027

0,48.00,235.9347

0,48.67,235.6889

0,49.33,235.6582

0,50.00,235.7662

0,50.67,235.9009

0,51.33,235.7116

0,52.00,235.2769

0,52.67,235.0804

0,53.33,234.6476

0,54.00,233.8462

0,54.67,232.8764

0,55.33,232.284

0,56.00,232.2342

0,56.67,232.2671

0,57.33,232.2711

0,58.00,232.2693

0,58.67,232.0493

0,59.33,231.7387

0,60.00,231.4973

0,60.67,231.5516

0,61.33,231.5182

