 ,Area,Mean,Min,Max,Angle,Length
1,0.446811786,218.536453247,218.536453247,218.536453247,0,0.062666233
2,0.446811786,213.083328247,213.083328247,213.083328247,0,0.020888744
3,0.446811786,196.333328247,196.333328247,196.333328247,0,0.020888744
4,0.446811786,219.333328247,219.333328247,219.333328247,0,0.020888744
5,0.446811786,224.666671753,224.666671753,224.666671753,0,0.020888744
6,0.446811786,230.333328247,230.333328247,230.333328247,0,0.020888744
7,0.446811786,224.000000000,224.000000000,224.000000000,0,0.020888744
8,0.446811786,83.000000000,83.000000000,83.000000000,0,0.020888744
9,0.446811786,103.666664124,103.666664124,103.666664124,0,0.020888744
10,0.446811786,244.666671753,244.666671753,244.666671753,0,0.020888744
11,0.446811786,246.333328247,246.333328247,246.333328247,0,0.020888744
12,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
13,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
14,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
15,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
16,0.446811786,248.666671753,248.666671753,248.666671753,0,0.020888744
17,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
18,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
19,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
20,0.446811786,250.666671753,250.666671753,250.666671753,0,0.020888744
21,0.446811786,184.333328247,184.333328247,184.333328247,0,0.020888744
22,0.446811786,215.666671753,215.666671753,215.666671753,0,0.020888744
23,0.446811786,211.333328247,211.333328247,211.333328247,0,0.020888744
24,0.446811786,231.333328247,231.333328247,231.333328247,0,0.020888744
25,0.446811786,215.333328247,215.333328247,215.333328247,0,0.020888744
26,0.446811786,215.000000000,215.000000000,215.000000000,0,0.020888744
27,0.446811786,210.666671753,210.666671753,210.666671753,0,0.020888744
28,0.446811786,227.000000000,227.000000000,227.000000000,0,0.020888744
29,0.446811786,245.000000000,245.000000000,245.000000000,0,0.020888744
30,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
31,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
32,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
33,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
34,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
35,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
36,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
37,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
38,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
39,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
40,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
41,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
42,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
43,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
44,0.446811786,211.333328247,211.333328247,211.333328247,0,0.020888744
45,0.446811786,214.000000000,214.000000000,214.000000000,0,0.020888744
46,0.446811786,184.333328247,184.333328247,184.333328247,0,0.020888744
47,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
48,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
49,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
50,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
51,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
52,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
53,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
54,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
55,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
56,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
57,0.446811786,242.333328247,242.333328247,242.333328247,0,0.020888744
58,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
59,0.446811786,250.000000000,250.000000000,250.000000000,0,0.020888744
60,0.446811786,254.000000000,254.000000000,254.000000000,0,0.020888744
