 ,Area,Mean,Min,Max,Angle,Length
1,0.451639987,229.854171753,229.854171753,229.854171753,180,0.021001302
2,0.451639987,218.968750000,218.968750000,218.968750000,180,0.021001302
3,0.451639987,220.427078247,220.427078247,220.427078247,180,0.021001302
4,0.451639987,221.270828247,221.270828247,221.270828247,180,0.021001302
5,0.451639987,234.000000000,234.000000000,234.000000000,180,0.021001302
6,0.451639987,228.302078247,228.302078247,228.302078247,180,0.021001302
7,0.451639987,235.031250000,235.031250000,235.031250000,180,0.021001302
8,0.451639987,244.968750000,244.968750000,244.968750000,180,0.021001302
9,0.451639987,222.000000000,222.000000000,222.000000000,180,0.021001302
10,0.451639987,228.333328247,228.333328247,228.333328247,180,0.021001302
11,0.451639987,244.302078247,244.302078247,244.302078247,180,0.021001302
12,0.451639987,243.697921753,243.697921753,243.697921753,180,0.021001302
13,0.451639987,237.031250000,237.031250000,237.031250000,180,0.021001302
14,0.451639987,225.635421753,225.635421753,225.635421753,180,0.021001302
15,0.451639987,254.000000000,254.000000000,254.000000000,180,0.021001302
16,0.451639987,250.333328247,250.333328247,250.333328247,180,0.021001302
17,0.451639987,243.968750000,243.968750000,243.968750000,180,0.021001302
18,0.451639987,240.000000000,240.000000000,240.000000000,180,0.021001302
19,0.451639987,245.666671753,245.666671753,245.666671753,180,0.021001302
20,0.451639987,226.302078247,226.302078247,226.302078247,180,0.021001302
21,0.451639987,244.635421753,244.635421753,244.635421753,180,0.021001302
22,0.451639987,254.000000000,254.000000000,254.000000000,180,0.021001302
23,0.451639987,244.666671753,244.666671753,244.666671753,180,0.021001302
24,0.451639987,250.666671753,250.666671753,250.666671753,180,0.021001302
25,0.451639987,253.000000000,253.000000000,253.000000000,180,0.021001302
26,0.451639987,233.635421753,233.635421753,233.635421753,180,0.021001302
27,0.451639987,249.031250000,249.031250000,249.031250000,180,0.021001302
28,0.451639987,217.302078247,217.302078247,217.302078247,180,0.021001302
29,0.451639987,249.333328247,249.333328247,249.333328247,180,0.021001302
30,0.451639987,232.364578247,232.364578247,232.364578247,180,0.021001302
31,0.451639987,254.000000000,254.000000000,254.000000000,180,0.021001302
32,0.451639987,240.333328247,240.333328247,240.333328247,180,0.021001302
33,0.451639987,231.302078247,231.302078247,231.302078247,180,0.021001302
34,0.451639987,228.270828247,228.270828247,228.270828247,180,0.021001302
35,0.451639987,233.062500000,233.062500000,233.062500000,180,0.021001302
36,0.451639987,234.062500000,234.062500000,234.062500000,180,0.021001302
37,0.451639987,237.364578247,237.364578247,237.364578247,180,0.021001302
38,0.451639987,217.968750000,217.968750000,217.968750000,180,0.021001302
39,0.451639987,226.885421753,226.885421753,226.885421753,180,0.021001302
40,0.451639987,220.333328247,220.333328247,220.333328247,180,0.021001302
41,0.451639987,248.270828247,248.270828247,248.270828247,180,0.021001302
42,0.451639987,224.270828247,224.270828247,224.270828247,180,0.021001302
43,0.451639987,226.302078247,226.302078247,226.302078247,180,0.021001302
44,0.451639987,228.031250000,228.031250000,228.031250000,180,0.021001302
45,0.451639987,244.000000000,244.000000000,244.000000000,180,0.021001302
46,0.451639987,221.937500000,221.937500000,221.937500000,180,0.021001302
47,0.451639987,216.968750000,216.968750000,216.968750000,180,0.021001302
48,0.451639987,218.968750000,218.968750000,218.968750000,180,0.021001302
49,0.451639987,217.937500000,217.937500000,217.937500000,180,0.021001302
50,0.451639987,215.302078247,215.302078247,215.302078247,180,0.021001302
51,0.451639987,219.604171753,219.604171753,219.604171753,180,0.021001302
52,0.451639987,214.364578247,214.364578247,214.364578247,180,0.021001302
53,0.451639987,221.333328247,221.333328247,221.333328247,180,0.021001302
54,0.451639987,215.666671753,215.666671753,215.666671753,180,0.021001302
55,0.451639987,234.666671753,234.666671753,234.666671753,180,0.021001302
56,0.451639987,240.666671753,240.666671753,240.666671753,180,0.021001302
57,0.451639987,234.604171753,234.604171753,234.604171753,180,0.021001302
58,0.451639987,221.697921753,221.697921753,221.697921753,180,0.021001302
59,0.451639987,239.666671753,239.666671753,239.666671753,180,0.021001302
60,0.451639987,227.364578247,227.364578247,227.364578247,180,0.021001302
