 ,Area,Mean,Min,Max,Angle,Length
1,114.294842135,234.868290668,212.935485840,248.548385620,1.847610266,168.109077716
2,105.573548960,224.264920243,137.000000000,243.000000000,2.250640897,155.268826325
3,79.868684866,220.129795381,203.666671753,235.322799683,-169.014502221,117.326099987
4,42.688435014,232.527076967,216.648544312,247.253631592,176.889159347,62.422607984
5,42.688435014,233.089722992,219.119567871,246.362319946,176.889159347,62.422607984
6,42.688435014,222.837189869,109.025360107,250.000000000,176.889159347,62.422607984
7,42.688435014,228.591085783,218.536224365,247.018112183,176.889159347,62.422607984
8,42.688435014,228.335865964,170.833328247,250.000000000,176.889159347,62.422607984
9,42.688435014,230.549205165,137.753616333,250.134048462,176.889159347,62.422607984
10,42.688435014,218.077451152,146.891311646,229.862319946,176.889159347,62.422607984
11,42.688435014,239.674379903,223.333328247,250.000000000,176.889159347,62.422607984
12,42.688435014,230.284167218,217.177536011,240.996368408,176.889159347,62.422607984
13,42.688435014,233.912691998,226.224639893,241.130432129,176.889159347,62.422607984
14,42.688435014,230.376032019,216.384048462,237.644927979,176.889159347,62.422607984
15,42.688435014,217.633045320,209.333328247,234.224639893,176.889159347,62.422607984
16,42.688435014,229.639667962,190.630432129,248.666671753,176.889159347,62.422607984
17,42.688435014,243.528829431,223.721023560,251.869567871,176.889159347,62.422607984
18,61.967083085,248.448037381,185.000000000,251.000000000,-178.717472917,90.808657102
19,75.737545993,243.540601141,214.195114136,251.000000000,177.904747435,111.185446745
20,83.540808308,239.256258451,213.025787354,250.000000000,-179.050433144,122.645569222
21,60.590036795,211.641761549,123.872772217,237.017807007,-175.200163886,89.065732276
22,33.508126409,236.716895117,168.666671753,246.000000000,180.000000000,48.780487805
23,57.835944213,232.093545217,217.354660034,246.242660522,174.970926418,85.015627769
24,55.540867062,234.500332162,223.209167480,249.066665649,167.471192291,81.201949827
25,57.835944213,221.158729795,162.893325806,248.333328247,-177.709389957,84.756070482
26,73.442468842,219.519968891,201.748428345,238.025161743,178.919075813,107.742750250
27,53.245789910,226.597551806,210.664749146,232.013183594,171.518394206,78.089820022
28,78.491638575,214.508771930,201.000000000,223.333328247,180.000000000,115.176151762
29,69.770345400,233.564959175,214.278671265,247.675735474,173.911471846,102.202520180
30,78.950654005,220.366279425,188.339187622,240.818710327,178.994913995,115.871486291
31,88.589978041,221.649161858,199.477432251,251.000000000,178.508259565,130.125401851
32,92.721116913,227.085808480,204.666671753,251.333328247,180.000000000,136.178861789
33,105.114533530,230.484533118,125.933517456,251.000000000,172.937397330,154.287200420
34,97.770286646,224.530250872,161.968551636,252.962265015,-176.221802293,143.944282700
35,107.868626112,222.105292332,126.179489136,252.756408691,-179.265478966,158.549613807
36,110.163703263,218.949257278,179.530258179,252.000000000,173.262111405,161.685824362
37,101.442410088,224.757438694,199.666671753,252.000000000,176.358814742,149.352984065
38,95.475209495,224.249742435,192.150726318,252.000000000,175.558758811,139.986737760
39,71.606407121,229.738774422,214.363632202,251.000000000,171.817477002,104.724666031
40,74.360499703,221.259623398,118.747322083,250.333328247,165.618605409,109.110147096
41,72.065422551,228.440715037,205.307693481,244.705139160,-177.797401838,105.769201880
42,79.868684866,226.208247305,215.628128052,239.988433838,-177.021979348,117.367171995
43,82.622777447,223.970033518,211.333328247,236.213150024,-174.863621508,121.082421691
44,75.737545993,223.014030503,212.666671753,238.902435303,-176.162737883,111.360764542
45,75.737545993,214.269364513,197.922760010,227.573165894,178.952023354,111.129699681
46,143.671829672,229.906651896,217.923080444,239.000000000,177.797401838,211.538403760
47,139.999706230,220.599999900,178.666671753,233.333328247,180.000000000,205.962059621
48,139.081675370,219.305598948,190.007873535,244.176254272,176.198559295,204.379214132
49,133.573490206,224.552924769,138.970123291,243.613800049,177.236142629,196.705782095
50,136.327582788,220.215488164,199.666671753,232.333328247,180.000000000,200.542005420
51,132.196443916,223.524051560,185.955871582,244.829269409,179.600732738,194.449165689
52,130.819397625,233.040935369,209.666671753,251.000000000,180.000000000,192.411924119
53,72.983453412,228.302079015,215.343566895,241.508132935,165.699722551,106.973149325
54,60.590036795,222.331328074,212.361328125,234.974548340,176.069824454,88.962599156
55,53.245789910,217.181434500,193.753631592,236.008697510,178.505666409,77.939785759
56,47.737604747,221.555825747,167.087371826,236.919097900,-178.887600384,69.796352064
57,47.737604747,220.879262631,214.142395020,228.453079224,-175.558758811,69.993368880
58,56.917913353,213.362283645,172.047271729,219.857299805,174.382419410,83.054704177
59,69.770345400,222.757538545,205.180206299,247.766799927,173.534067901,102.276598693
60,83.999823738,223.512091631,204.276321411,250.593872070,173.694554023,123.375081288
