"","Position_um","Intensity_mean"
"1",0,214.17245
"2",0.67,214.05199
"3",1.33,214.65276
"4",2,214.82591
"5",2.67,215.08068
"6",3.33,215.16951
"7",4,215.2832
"8",4.67,215.09507
"9",5.33,214.82271
"10",6,214.622
"11",6.67,214.10814
"12",7.33,213.71937
"13",8,213.72373
"14",8.67,213.64355
"15",9.33,213.83231
"16",10,213.28703
"17",10.67,212.92884
"18",11.33,212.60373
"19",12,212.30509
"20",12.67,211.54268
"21",13.33,210.93294
"22",14,210.33963
"23",14.67,210.25804
"24",15.33,210.03408
"25",16,209.37755
"26",16.67,208.85459
"27",17.33,208.27814
"28",18,207.84392
"29",18.67,207.89396
"30",19.33,207.53601
"31",20,207.56112
"32",20.67,207.72005
"33",21.33,208.12725
"34",22,207.84434
"35",22.67,208.46688
"36",23.33,208.31298
"37",24,208.59607
"38",24.67,208.30939
"39",25.33,208.87858
"40",26,208.64577
"41",26.67,209.27734
"42",27.33,209.13201
"43",28,209.27374
"44",28.67,209.068
"45",29.33,209.28453
"46",30,209.32133
"47",30.67,209.07607
"48",31.33,208.32228
"49",32,207.56307
"50",32.67,206.83507
"51",33.33,207.09823
"52",34,207.35657
"53",34.67,207.5605
"54",35.33,207.19311
"55",36,206.94538
"56",36.67,206.15968
"57",37.33,206.71756
"58",38,207.14361
"59",38.67,207.94249
"60",39.33,207.93739
"61",40,208.19465
"62",40.67,208.08222
"63",41.33,208.32675
"64",42,207.90769
"65",42.67,207.30939
"66",43.33,207.04151
"67",44,207.21124
"68",44.67,207.10894
"69",45.33,206.63867
"70",46,206.45209
"71",46.67,206.13226
"72",47.33,205.49956
"73",48,205.72228
"74",48.67,205.42071
"75",49.33,205.53509
"76",50,205.37311
"77",50.67,205.066
"78",51.33,204.55289
"79",52,204.9289
"80",52.67,204.60812
"81",53.33,204.37743
"82",54,203.66556
"83",54.67,203.90062
"84",55.33,203.94405
"85",56,204.21876
"86",56.67,204.36484
"87",57.33,204.17568
"88",58,203.90288
"89",58.67,204.01146
"90",59.33,203.38127
"91",60,203.29432
"92",60.67,202.91443
"93",61.33,203.55538
"94",62,202.98311
"95",62.67,202.94623
"96",63.33,202.89898
"97",64,202.93543
"98",64.67,202.7407
"99",65.33,202.41857
"100",66,202.25067
"101",66.67,202.26383
"102",67.33,202.06893
"103",68,202.04716
"104",68.67,202.06289
"105",69.33,202.24244
"106",70,201.90994
"107",70.67,202.27792
"108",71.33,201.85911
"109",72,201.86239
"110",72.67,201.97975
"111",73.33,202.53428
"112",74,202.60289
"113",74.67,203.12769
"114",75.33,202.87422
"115",76,203.36724
"116",76.67,203.39702
"117",77.33,203.17582
"118",78,202.83173
"119",78.67,202.67934
"120",79.33,202.44636
"121",80,202.47
"122",80.67,201.96605
"123",81.33,202.06502
"124",82,201.98115
"125",82.67,201.98387
"126",83.33,201.88243
"127",84,202.13729
"128",84.67,201.83911
"129",85.33,201.75187
"130",86,201.69014
"131",86.67,202.08
"132",87.33,202.01423
"133",88,202.33715
"134",88.67,202.37449
"135",89.33,202.68948
"136",90,202.39416
"137",90.67,202.62382
"138",91.33,202.4699
"139",92,203.32843
"140",92.67,203.36479
"141",93.33,203.61006
"142",94,203.12901
"143",94.67,203.3935
"144",95.33,203.33732
"145",96,203.57054
"146",96.67,203.00706
"147",97.33,203.48335
"148",98,203.5616
"149",98.67,203.60372
"150",99.33,203.11288
"151",100,202.94497
"152",100.67,202.68133
"153",101.33,202.62059
"154",102,202.44062
"155",102.67,202.83701
"156",103.33,202.72311
"157",104,202.84671
"158",104.67,202.84604
"159",105.33,203.44799
"160",106,203.67693
"161",106.67,204.17592
"162",107.33,203.99394
"163",108,204.68009
"164",108.67,204.66222
"165",109.33,205.00177
"166",110,204.32018
"167",110.67,204.54644
"168",111.33,204.55659
"169",112,204.99409
"170",112.67,204.56748
"171",113.33,205.02377
"172",114,204.85853
"173",114.67,204.91753
"174",115.33,204.56497
"175",116,204.72894
"176",116.67,204.45546
"177",117.33,204.30657
"178",118,204.17631
"179",118.67,204.09199
"180",119.33,203.49751
"181",120,204.1677
"182",120.67,204.28414
"183",121.33,204.95597
"184",122,204.67964
"185",122.67,204.89965
"186",123.33,204.76213
"187",124,205.05885
"188",124.67,205.12275
"189",125.33,205.57677
"190",126,205.49174
"191",126.67,205.86991
"192",127.33,205.35401
"193",128,205.10485
"194",128.67,204.5085
"195",129.33,204.5128
"196",130,204.10551
"197",130.67,204.40355
"198",131.33,204.11551
"199",132,204.43169
"200",132.67,204.1958
"201",133.33,204.54361
"202",134,204.26965
"203",134.67,204.24875
"204",135.33,203.79128
"205",136,203.79533
"206",136.67,203.38283
"207",137.33,202.9992
"208",138,202.34952
"209",138.67,202.71023
"210",139.33,202.41006
"211",140,202.77265
"212",140.67,202.47058
"213",141.33,202.51065
"214",142,202.03599
"215",142.67,202.33399
