"","Position_um","Intensity_mean"
"1",0,240.78571
"2",0.67,240.88374
"3",1.35,240.90202
"4",2.02,240.96218
"5",2.7,240.91434
"6",3.37,240.77807
"7",4.04,240.63073
"8",4.72,240.54245
"9",5.39,240.49089
"10",6.06,240.30678
"11",6.74,240.18113
"12",7.41,239.96127
"13",8.09,239.66271
"14",8.76,239.3558
"15",9.43,239.27503
"16",10.11,239.07817
"17",10.78,239.24771
"18",11.46,239.24639
"19",12.13,238.60046
"20",12.8,238.34763
"21",13.48,238.3911
"22",14.15,238.37151
"23",14.82,238.19393
"24",15.5,238.05552
"25",16.17,238.12574
"26",16.85,238.38054
"27",17.52,238.5691
"28",18.19,238.30741
"29",18.87,237.81978
"30",19.54,237.73464
"31",20.22,237.5372
"32",20.89,236.86734
"33",21.56,236.12641
"34",22.24,235.5491
"35",22.91,235.00922
"36",23.58,234.46541
"37",24.26,233.86697
"38",24.93,233.504
"39",25.61,233.18469
"40",26.28,232.59549
"41",26.95,232.68902
"42",27.63,232.71769
"43",28.3,232.64792
"44",28.98,232.34713
"45",29.65,231.98505
"46",30.32,231.75557
"47",31,231.46312
"48",31.67,231.37269
"49",32.34,231.21464
"50",33.02,231.02228
"51",33.69,230.67627
"52",34.37,230.40539
"53",35.04,230.33603
"54",35.71,230.07192
"55",36.39,230.00701
"56",37.06,230.41201
"57",37.74,230.44438
"58",38.41,230.52849
"59",39.08,230.57088
"60",39.76,230.69408
"61",40.43,230.97981
"62",41.1,231.22241
"63",41.78,231.25697
"64",42.45,231.16604
"65",43.13,230.70978
"66",43.8,230.3483
"67",44.47,230.47184
"68",45.15,230.35621
"69",45.82,230.29214
"70",46.5,230.21622
"71",47.17,230.26329
"72",47.84,229.92965
"73",48.52,229.97512
"74",49.19,230.29676
"75",49.86,230.35458
"76",50.54,230.23249
"77",51.21,230.5213
"78",51.89,230.84542
"79",52.56,230.85002
"80",53.23,230.84094
"81",53.91,231.02745
"82",54.58,231.32597
"83",55.26,231.45199
"84",55.93,231.44464
"85",56.6,231.45429
"86",57.28,231.20621
"87",57.95,231.11163
"88",58.62,231.40125
"89",59.3,231.76106
"90",59.97,231.94173
"91",60.65,231.8627
"92",61.32,231.79982
"93",61.99,232.25352
"94",62.67,232.3713
"95",63.34,232.62458
"96",64.02,233.0826
"97",64.69,233.21073
"98",65.36,233.11376
"99",66.04,233.23347
"100",66.71,233.53759
"101",67.38,233.52754
"102",68.06,233.45398
"103",68.73,233.45382
"104",69.41,233.29362
"105",70.08,233.123
"106",70.75,232.94478
"107",71.43,233.08212
"108",72.1,232.91912
"109",72.78,232.81986
"110",73.45,233.02228
"111",74.12,232.90971
"112",74.8,232.60398
"113",75.47,232.22659
"114",76.14,232.09016
"115",76.82,232.16213
"116",77.49,232.26771
"117",78.17,232.45356
"118",78.84,232.95252
"119",79.51,233.35615
"120",80.19,233.55064
"121",80.86,233.46227
"122",81.54,233.38121
"123",82.21,233.47388
"124",82.88,233.397
"125",83.56,232.80342
"126",84.23,232.22428
"127",84.9,231.91286
"128",85.58,231.64753
"129",86.25,231.40309
"130",86.93,231.35399
"131",87.6,231.02745
"132",88.27,230.88904
"133",88.95,230.70946
"134",89.62,230.73086
"135",90.3,230.56042
"136",90.97,230.23126
"137",91.64,229.68255
"138",92.32,229.11873
"139",92.99,229.2155
"140",93.66,229.27138
"141",94.34,229.06064
"142",95.01,228.7739
"143",95.69,228.64898
"144",96.36,228.62942
"145",97.03,228.65993
"146",97.71,228.96555
"147",98.38,229.38347
"148",99.06,229.91374
"149",99.73,229.92605
"150",100.4,229.79745
"151",101.08,229.92093
"152",101.75,229.94539
"153",102.42,230.16869
"154",103.1,230.26607
"155",103.77,229.93316
"156",104.45,230.10355
"157",105.12,230.73275
"158",105.79,230.97318
"159",106.47,231.0879
"160",107.14,231.2778
"161",107.82,231.64987
"162",108.49,231.52619
"163",109.16,231.53899
"164",109.84,231.31943
"165",110.51,230.99839
"166",111.18,231.11631
"167",111.86,231.36084
"168",112.53,231.57748
"169",113.21,231.59403
"170",113.88,231.59359
"171",114.55,231.84371
"172",115.23,231.84142
"173",115.9,231.64367
"174",116.58,231.43526
"175",117.25,231.16547
"176",117.92,231.08885
"177",118.6,230.66052
"178",119.27,230.44111
"179",119.94,230.24766
"180",120.62,230.1885
"181",121.29,230.26527
"182",121.97,230.29561
"183",122.64,230.11686
"184",123.31,229.81819
"185",123.99,229.83746
"186",124.66,229.80189
"187",125.34,230.10507
"188",126.01,230.19029
"189",126.68,229.96738
"190",127.36,229.78177
"191",128.03,229.60819
"192",128.7,229.80989
"193",129.38,229.65283
"194",130.05,229.3934
"195",130.73,229.08208
"196",131.4,228.89829
"197",132.07,228.89861
"198",132.75,228.83589
"199",133.42,228.66105
"200",134.1,228.50861
"201",134.77,228.35166
"202",135.44,228.33988
"203",136.12,228.33108
"204",136.79,228.34039
"205",137.46,228.25452
"206",138.14,228.25592
"207",138.81,228.07682
"208",139.49,228.03392
"209",140.16,227.88953
"210",140.83,227.83042
"211",141.51,227.75899
"212",142.18,227.49241
"213",142.86,227.51147
"214",143.53,227.38656
"215",144.2,227.14865
"216",144.88,227.15051
"217",145.55,227.33626
"218",146.22,227.58455
"219",146.9,228.00759
"220",147.57,228.65539
"221",148.25,228.92098
"222",148.92,229.00365
"223",149.59,228.86123
"224",150.27,228.7398
"225",150.94,228.67301
"226",151.62,228.5372
"227",152.29,228.26891
"228",152.96,227.96146
"229",153.64,227.65876
"230",154.31,227.12459
"231",154.98,226.89671
"232",155.66,226.65897
"233",156.33,226.36904
"234",157.01,226.20099
"235",157.68,226.23099
"236",158.35,226.43118
"237",159.03,226.72547
"238",159.7,227.19743
"239",160.38,227.7512
"240",161.05,228.26775
"241",161.72,228.60054
"242",162.4,228.88886
"243",163.07,229.02526
"244",163.74,229.08544
"245",164.42,229.29084
"246",165.09,229.23072
"247",165.77,229.0337
"248",166.44,228.86796
"249",167.11,228.72016
"250",167.79,228.53569
"251",168.46,228.40434
"252",169.14,228.28153
"253",169.81,228.18244
"254",170.48,228.11311
"255",171.16,228.22197
"256",171.83,228.34712
"257",172.5,228.17435
"258",173.18,228.31124
"259",173.85,228.51766
"260",174.53,228.99497
"261",175.2,229.22309
"262",175.87,229.63858
"263",176.55,229.78495
"264",177.22,229.86583
"265",177.9,229.8775
"266",178.57,229.87511
"267",179.24,229.62664
"268",179.92,229.34619
"269",180.59,229.15157
"270",181.26,228.83454
"271",181.94,228.52898
"272",182.61,228.24657
"273",183.29,228.20567
"274",183.96,227.87009
"275",184.63,227.64569
"276",185.31,227.6549
"277",185.98,227.78343
"278",186.66,227.84586
"279",187.33,227.89254
"280",188,227.99352
"281",188.68,228.02381
"282",189.35,228.22658
"283",190.02,228.09745
"284",190.7,227.997
"285",191.37,228.12389
"286",192.05,228.69177
"287",192.72,229.20361
"288",193.39,229.22839
"289",194.07,229.32871
"290",194.74,229.0554
"291",195.42,229.28388
"292",196.09,229.50988
"293",196.76,229.37165
"294",197.44,229.05795
"295",198.11,229.06788
"296",198.78,229.18819
"297",199.46,229.36105
"298",200.13,229.48664
"299",200.81,229.64904
"300",201.48,229.77893
"301",202.15,229.81721
"302",202.83,229.87665
"303",203.5,229.84875
"304",204.18,229.65745
"305",204.85,229.4155
"306",205.52,229.18638
"307",206.2,228.95147
"308",206.87,228.8521
