"","Position_um","Intensity_mean"
"1",0,193.39165
"2",1.04,194.69132
"3",2.09,195.29255
"4",3.13,195.68065
"5",4.18,194.93381
"6",5.22,194.89694
"7",6.27,195.33452
"8",7.31,195.85547
"9",8.36,196.28121
"10",9.4,196.79478
"11",10.45,197.14698
"12",11.49,197.74649
"13",12.54,198.03069
"14",13.58,197.78226
"15",14.63,197.14538
"16",15.67,197.27947
"17",16.72,197.40689
"18",17.76,197.2046
"19",18.81,196.94968
"20",19.85,196.85135
"21",20.9,196.88343
"22",21.94,196.72101
"23",22.99,197.03104
"24",24.03,197.89347
"25",25.08,198.6476
"26",26.12,198.76716
"27",27.17,199.20814
"28",28.21,199.6148
"29",29.26,199.93181
"30",30.3,199.89103
"31",31.35,199.70431
"32",32.39,199.89756
"33",33.44,200.20383
"34",34.48,201.24615
"35",35.53,201.20932
"36",36.57,200.74528
"37",37.62,199.24176
"38",38.66,199.67892
"39",39.71,200.29716
"40",40.75,200.29604
"41",41.8,200.1206
"42",42.84,199.67016
"43",43.89,200.49116
"44",44.93,201.97983
"45",45.98,203.28304
"46",47.02,203.48259
"47",48.07,203.71392
"48",49.11,203.87183
"49",50.16,203.6993
"50",51.2,202.90799
"51",52.25,202.9048
"52",53.29,203.28518
"53",54.34,203.60493
"54",55.38,203.941
"55",56.43,204.25303
"56",57.47,203.78427
"57",58.52,203.94419
"58",59.56,204.16604
"59",60.61,203.88686
"60",61.65,203.83111
"61",62.7,204.00787
"62",63.74,205.34835
"63",64.79,205.96681
"64",65.83,205.46321
"65",66.88,205.30118
"66",67.92,205.3634
"67",68.96,204.8943
"68",70.01,204.27585
"69",71.05,204.51473
"70",72.1,204.96896
"71",73.14,205.47058
"72",74.19,205.61864
"73",75.23,205.50202
"74",76.28,205.44733
"75",77.32,205.7842
"76",78.37,206.22666
"77",79.41,206.45921
"78",80.46,206.4833
"79",81.5,206.85059
"80",82.55,207.41685
"81",83.59,206.77599
"82",84.64,206.04517
"83",85.68,206.31892
"84",86.73,206.56055
"85",87.77,206.47537
"86",88.82,206.76945
"87",89.86,206.89784
"88",90.91,206.48874
"89",91.95,206.44975
"90",93,206.08748
"91",94.04,205.59728
"92",95.09,205.80271
"93",96.13,205.78455
"94",97.18,205.75824
"95",98.22,206.27642
"96",99.27,206.76068
"97",100.31,206.77802
"98",101.36,206.56103
"99",102.4,205.80549
