"","Position_um","Intensity_mean"
"1",0,244.24093
"2",0.67,244.17124
"3",1.33,244.08399
"4",2,243.88374
"5",2.67,243.79281
"6",3.33,243.71337
"7",4,243.50654
"8",4.67,243.42582
"9",5.33,243.10433
"10",6,242.84142
"11",6.67,242.63657
"12",7.33,242.63127
"13",8,242.63547
"14",8.67,242.57378
"15",9.33,242.61823
"16",10,242.7089
"17",10.67,242.44187
"18",11.33,242.32174
"19",12,242.34054
"20",12.67,242.17938
"21",13.33,241.79481
"22",14,241.5692
"23",14.67,241.28657
"24",15.33,241.07779
"25",16,240.91346
"26",16.67,240.7363
"27",17.33,240.50215
"28",18,240.02658
"29",18.67,239.44165
"30",19.33,239.16333
"31",20,238.76928
"32",20.67,238.24443
"33",21.33,237.64443
"34",22,237.14733
"35",22.67,237.06824
"36",23.33,236.96051
"37",24,236.7548
"38",24.67,236.33737
"39",25.33,236.106
"40",26,235.96323
"41",26.67,235.88291
"42",27.33,235.86831
"43",28,235.76414
"44",28.67,235.68375
"45",29.33,235.66339
"46",30,235.63441
"47",30.67,235.60293
"48",31.33,235.51907
"49",32,235.52877
"50",32.67,235.39125
"51",33.33,235.09708
"52",34,234.73169
"53",34.67,234.21896
"54",35.33,233.73268
"55",36,233.31126
"56",36.67,233.16981
"57",37.33,232.91143
"58",38,232.60275
"59",38.67,232.67187
"60",39.33,232.90196
"61",40,233.06648
"62",40.67,233.0233
"63",41.33,233.00276
"64",42,232.82474
"65",42.67,232.53063
"66",43.33,232.01101
"67",44,231.65428
"68",44.67,231.44943
"69",45.33,231.40683
"70",46,231.28755
"71",46.67,231.41089
"72",47.33,231.52684
"73",48,231.79618
"74",48.67,232.00987
"75",49.33,232.0524
"76",50,232.28734
"77",50.67,232.53693
"78",51.33,232.71151
"79",52,232.59058
"80",52.67,232.21868
"81",53.33,232.00027
"82",54,231.71054
"83",54.67,231.49692
"84",55.33,231.19787
"85",56,231.15014
"86",56.67,231.35485
"87",57.33,231.328
"88",58,231.27795
"89",58.67,231.15346
"90",59.33,230.96942
"91",60,230.70141
"92",60.67,230.67426
"93",61.33,230.66036
"94",62,230.84673
"95",62.67,230.89041
"96",63.33,230.91489
"97",64,231.2249
"98",64.67,231.40293
"99",65.33,231.32892
"100",66,231.49613
"101",66.67,231.75297
"102",67.33,231.85467
"103",68,231.91404
"104",68.67,231.99635
"105",69.33,232.01711
"106",70,232.32844
"107",70.67,232.49209
"108",71.33,232.42632
"109",72,232.4385
"110",72.67,232.62254
"111",73.33,232.70569
"112",74,232.65871
"113",74.67,232.69365
"114",75.33,232.70401
"115",76,232.63644
"116",76.67,232.52677
"117",77.33,232.53798
"118",78,232.28418
"119",78.67,232.2653
"120",79.33,232.31156
"121",80,232.46263
"122",80.67,232.5864
"123",81.33,232.74245
"124",82,232.91614
"125",82.67,233.00906
"126",83.33,233.21003
"127",84,233.35552
"128",84.67,233.41387
"129",85.33,233.41484
"130",86,233.42628
"131",86.67,233.33645
"132",87.33,233.12752
"133",88,232.88977
"134",88.67,232.6708
"135",89.33,232.60741
"136",90,232.29182
"137",90.67,231.80533
"138",91.33,231.40725
"139",92,231.06818
"140",92.67,230.63579
"141",93.33,230.28691
"142",94,229.78609
"143",94.67,229.2459
"144",95.33,228.79333
"145",96,228.67253
"146",96.67,228.27481
"147",97.33,227.31555
"148",98,227.12606
"149",98.67,227.21939
"150",99.33,227.06643
"151",100,227.1285
"152",100.67,226.92216
"153",101.33,227.07401
"154",102,227.18415
"155",102.67,227.1212
"156",103.33,226.81137
"157",104,226.14662
"158",104.67,225.14227
"159",105.33,224.81323
"160",106,225.05623
"161",106.67,225.30152
"162",107.33,225.73577
"163",108,226.22998
"164",108.67,226.68988
"165",109.33,226.78743
"166",110,227.19582
"167",110.67,227.14116
"168",111.33,226.64182
"169",112,227.058
"170",112.67,227.81924
"171",113.33,228.51419
"172",114,229.0832
"173",114.67,228.97311
"174",115.33,229.0176
"175",116,229.00848
"176",116.67,228.783
"177",117.33,228.56
"178",118,228.07218
"179",118.67,227.79102
"180",119.33,228.04867
"181",120,228.38757
"182",120.67,228.4092
"183",121.33,228.66573
"184",122,228.7424
"185",122.67,229.4229
"186",123.33,229.75986
"187",124,230.04097
"188",124.67,230.49048
"189",125.33,230.77934
"190",126,230.96546
"191",126.67,231.12573
"192",127.33,231.69127
"193",128,231.96524
"194",128.67,232.10475
"195",129.33,232.09382
"196",130,232.0665
"197",130.67,231.71777
"198",131.33,231.68692
"199",132,231.96302
"200",132.67,232.48396
"201",133.33,232.50582
"202",134,232.23596
"203",134.67,231.92856
"204",135.33,231.77897
"205",136,231.73009
"206",136.67,231.83843
"207",137.33,231.96071
"208",138,232.17521
"209",138.67,232.47827
"210",139.33,232.74871
"211",140,232.56885
"212",140.67,232.41934
"213",141.33,233.04195
"214",142,233.65873
"215",142.67,233.89315
"216",143.33,234.20419
"217",144,234.66742
"218",144.67,234.8993
"219",145.33,234.91142
"220",146,234.96399
"221",146.67,234.78377
"222",147.33,234.64908
"223",148,234.70578
"224",148.67,234.6405
"225",149.33,234.54543
"226",150,234.51333
"227",150.67,234.56511
"228",151.33,234.58342
"229",152,234.43081
"230",152.67,234.40871
"231",153.33,234.35289
"232",154,234.34491
"233",154.67,234.58608
"234",155.33,234.40792
"235",156,234.05285
"236",156.67,234.24093
"237",157.33,234.61338
"238",158,234.53636
"239",158.67,234.54564
"240",159.33,234.94675
"241",160,235.27087
"242",160.67,235.27961
"243",161.33,235.43608
"244",162,235.57828
"245",162.67,235.61663
"246",163.33,235.67664
"247",164,235.79155
"248",164.67,235.89302
"249",165.33,236.10049
"250",166,236.28711
"251",166.67,236.45829
"252",167.33,236.51369
"253",168,236.60964
"254",168.67,236.73915
"255",169.33,237.04413
"256",170,237.20489
"257",170.67,237.46107
"258",171.33,237.55312
"259",172,237.3508
"260",172.67,237.29023
"261",173.33,237.17484
"262",174,237.27795
"263",174.67,237.20338
"264",175.33,237.08275
"265",176,236.78621
"266",176.67,236.11545
"267",177.33,235.80627
"268",178,235.86027
"269",178.67,235.73107
"270",179.33,235.37631
"271",180,235.4242
"272",180.67,235.78794
"273",181.33,235.66702
"274",182,235.79724
"275",182.67,235.78414
"276",183.33,235.8709
"277",184,236.02769
"278",184.67,236.2225
"279",185.33,236.4868
"280",186,236.52019
"281",186.67,236.6556
"282",187.33,236.69268
"283",188,236.64877
"284",188.67,236.70889
"285",189.33,236.73769
"286",190,236.75488
"287",190.67,236.6676
"288",191.33,236.56818
"289",192,236.66761
"290",192.67,236.77939
"291",193.33,236.83315
"292",194,236.84151
"293",194.67,236.93762
"294",195.33,236.92646
"295",196,236.97294
"296",196.67,237.05881
"297",197.33,237.02057
"298",198,236.80978
"299",198.67,236.79591
"300",199.33,236.78581
"301",200,236.93959
"302",200.67,236.99946
"303",201.33,237.10938
"304",202,236.97945
"305",202.67,236.97323
"306",203.33,237.08178
"307",204,237.32362
"308",204.67,237.42097
"309",205.33,237.54748
"310",206,237.55008
"311",206.67,237.56302
"312",207.33,237.59966
"313",208,237.67488
"314",208.67,237.65285
"315",209.33,237.82007
"316",210,238.09143
"317",210.67,238.16262
"318",211.33,238.23512
"319",212,238.38534
"320",212.67,238.50956
"321",213.33,238.5637
"322",214,238.46453
"323",214.67,238.60556
"324",215.33,238.58781
"325",216,238.40871
"326",216.67,238.21243
"327",217.33,238.05934
"328",218,238.02493
"329",218.67,237.90888
"330",219.33,237.71138
"331",220,237.91632
"332",220.67,237.95246
"333",221.33,237.77132
"334",222,237.44352
"335",222.67,237.48258
"336",223.33,237.51631
"337",224,237.4739
"338",224.67,237.83284
"339",225.33,237.75449
"340",226,237.74515
"341",226.67,237.94859
"342",227.33,238.26617
"343",228,238.44186
"344",228.67,238.57272
"345",229.33,238.61111
"346",230,238.84573
"347",230.67,238.98128
"348",231.33,239.11604
"349",232,239.29844
"350",232.67,239.21662
"351",233.33,239.19147
"352",234,239.16898
"353",234.67,239.07044
"354",235.33,238.8151
"355",236,238.55103
"356",236.67,238.36563
"357",237.33,238.35772
"358",238,238.21862
"359",238.67,238.02074
"360",239.33,237.99729
"361",240,237.95853
"362",240.67,237.99659
"363",241.33,238.03383
"364",242,238.08441
"365",242.67,238.02999
"366",243.33,237.974
"367",244,237.882
"368",244.67,237.85226
"369",245.33,237.68831
"370",246,237.59374
"371",246.67,237.59684
"372",247.33,237.55036
"373",248,237.4854
"374",248.67,237.31355
"375",249.33,237.15248
"376",250,237.18721
"377",250.67,237.22471
"378",251.33,237.15365
"379",252,237.11573
"380",252.67,237.26279
"381",253.33,237.28048
"382",254,237.27235
"383",254.67,237.41084
"384",255.33,237.63529
"385",256,237.54299
"386",256.67,237.59169
"387",257.33,237.64983
"388",258,237.60374
"389",258.67,237.61382
"390",259.33,237.50187
"391",260,237.32347
"392",260.67,237.22362
"393",261.33,237.13484
"394",262,237.23586
"395",262.67,237.28485
"396",263.33,237.40066
"397",264,237.48337
"398",264.67,237.5356
"399",265.33,237.46111
"400",266,237.43235
"401",266.67,237.33857
"402",267.33,237.16008
"403",268,236.98128
"404",268.67,236.77457
"405",269.33,236.48966
"406",270,236.47929
"407",270.67,236.47214
"408",271.33,236.39005
"409",272,236.34635
"410",272.67,236.48057
"411",273.33,236.52889
"412",274,236.6908
"413",274.67,236.69093
"414",275.33,236.83392
"415",276,236.95195
"416",276.67,237.00751
"417",277.33,237.10338
"418",278,237.20552
"419",278.67,237.31587
"420",279.33,237.29959
"421",280,237.30315
"422",280.67,237.26885
"423",281.33,237.15152
"424",282,237.0937
"425",282.67,237.02895
"426",283.33,236.94041
"427",284,236.82303
"428",284.67,236.75947
"429",285.33,236.84124
"430",286,236.81667
"431",286.67,236.76497
"432",287.33,236.63156
"433",288,236.53957
"434",288.67,236.60307
"435",289.33,236.55357
"436",290,236.42564
"437",290.67,236.41325
"438",291.33,236.43212
"439",292,236.45495
"440",292.67,236.43288
"441",293.33,236.36143
"442",294,236.31401
"443",294.67,236.2562
"444",295.33,236.1855
"445",296,236.15023
"446",296.67,236.24583
"447",297.33,236.38152
"448",298,236.64238
"449",298.67,236.92176
"450",299.33,237.24317
"451",300,237.48569
"452",300.67,237.71123
"453",301.33,237.81361
"454",302,237.88631
"455",302.67,237.90062
"456",303.33,237.82928
"457",304,237.76445
"458",304.67,237.64649
"459",305.33,237.53655
"460",306,237.40654
"461",306.67,237.23459
"462",307.33,237.04721
"463",308,236.87399
"464",308.67,236.80697
"465",309.33,236.86419
"466",310,236.92151
"467",310.67,236.92439
"468",311.33,236.86728
"469",312,236.96969
"470",312.67,237.05209
"471",313.33,237.02267
"472",314,237.06
"473",314.67,237.18658
"474",315.33,237.33395
"475",316,237.43618
"476",316.67,237.48683
"477",317.33,237.59799
"478",318,237.7161
"479",318.67,237.74235
"480",319.33,237.74106
"481",320,237.64618
"482",320.67,237.45831
"483",321.33,237.24943
"484",322,237.05986
"485",322.67,236.9576
"486",323.33,236.91272
"487",324,236.80097
"488",324.67,236.68559
"489",325.33,236.62761
"490",326,236.61613
"491",326.67,236.57824
"492",327.33,236.58517
"493",328,236.57903
"494",328.67,236.46219
"495",329.33,236.37421
"496",330,236.30765
"497",330.67,236.26773
"498",331.33,236.19571
"499",332,236.13711
"500",332.67,236.14397
"501",333.33,236.08043
"502",334,236.10377
"503",334.67,236.15659
"504",335.33,236.10401
"505",336,235.95456
"506",336.67,235.91356
"507",337.33,235.86955
"508",338,235.91828
"509",338.67,235.92352
"510",339.33,235.85721
"511",340,235.72719
"512",340.67,235.63681
"513",341.33,235.52778
"514",342,235.38897
"515",342.67,235.19088
"516",343.33,235.0141
"517",344,234.87848
"518",344.67,234.85987
"519",345.33,234.96346
"520",346,235.05927
"521",346.67,235.10782
"522",347.33,235.2792
"523",348,235.42877
"524",348.67,235.59668
"525",349.33,235.68289
"526",350,235.74287
"527",350.67,235.7425
"528",351.33,235.6875
"529",352,235.59008
"530",352.67,235.5543
"531",353.33,235.54596
"532",354,235.30977
"533",354.67,235.17039
"534",355.33,234.73626
"535",356,234.29552
"536",356.67,234.15312
"537",357.33,233.91836
"538",358,233.77782
"539",358.67,233.54728
"540",359.33,233.39677
"541",360,233.34363
"542",360.67,233.17346
"543",361.33,233.00627
"544",362,232.82445
"545",362.67,233.11257
"546",363.33,233.2913
"547",364,233.15206
"548",364.67,233.12218
"549",365.33,233.42741
"550",366,233.68822
"551",366.67,233.68876
"552",367.33,233.81271
"553",368,234.07598
"554",368.67,234.32102
"555",369.33,234.40973
"556",370,234.15454
"557",370.67,233.73302
"558",371.33,233.6256
"559",372,233.73253
"560",372.67,233.86983
"561",373.33,233.75333
"562",374,233.58067
"563",374.67,233.52799
"564",375.33,233.68155
"565",376,233.82826
"566",376.67,233.95781
"567",377.33,233.9996
"568",378,234.03059
"569",378.67,234.07747
"570",379.33,233.88363
"571",380,233.85841
"572",380.67,233.86937
"573",381.33,233.8853
"574",382,234.04833
"575",382.67,234.20084
"576",383.33,234.27093
"577",384,234.42218
"578",384.67,234.6692
"579",385.33,234.91587
"580",386,235.17912
"581",386.67,235.26915
"582",387.33,235.24361
"583",388,235.26728
"584",388.67,235.25498
"585",389.33,235.31524
"586",390,235.24547
"587",390.67,235.08098
"588",391.33,234.89658
"589",392,234.67049
"590",392.67,234.47671
"591",393.33,234.3435
"592",394,234.26067
"593",394.67,234.12254
"594",395.33,234.05217
"595",396,233.879
"596",396.67,233.95605
"597",397.33,234.2804
"598",398,234.42725
"599",398.67,234.20534
"600",399.33,233.94752
"601",400,233.78955
"602",400.67,233.82893
"603",401.33,233.72627
"604",402,233.60113
"605",402.67,233.64852
"606",403.33,233.61591
"607",404,233.73337
"608",404.67,233.8284
"609",405.33,233.89
"610",406,233.9576
"611",406.67,234.1249
"612",407.33,234.21541
"613",408,234.24182
"614",408.67,234.35273
"615",409.33,234.33906
"616",410,234.34508
"617",410.67,234.38076
"618",411.33,234.42591
"619",412,234.55559
"620",412.67,234.55226
"621",413.33,234.50612
"622",414,234.60159
"623",414.67,234.67546
"624",415.33,234.78133
"625",416,234.83265
"626",416.67,234.90139
"627",417.33,234.8888
"628",418,234.92435
"629",418.67,234.76416
"630",419.33,234.52008
"631",420,234.45792
"632",420.67,234.43644
"633",421.33,234.57462
"634",422,234.61341
"635",422.67,234.55614
"636",423.33,234.35479
"637",424,234.39403
"638",424.67,234.50101
"639",425.33,234.51951
"640",426,234.54841
"641",426.67,234.51615
"642",427.33,234.49729
"643",428,234.52511
"644",428.67,234.49861
"645",429.33,234.40829
"646",430,234.39591
"647",430.67,234.37107
"648",431.33,234.33081
"649",432,234.32201
"650",432.67,234.10941
"651",433.33,233.92071
"652",434,233.85018
"653",434.67,233.68557
"654",435.33,233.55591
"655",436,233.66419
"656",436.67,233.81853
"657",437.33,233.65929
"658",438,233.48676
"659",438.67,233.55402
"660",439.33,233.63098
"661",440,233.53681
"662",440.67,233.37764
"663",441.33,233.07861
"664",442,232.66204
"665",442.67,232.32646
"666",443.33,231.92946
"667",444,231.75341
"668",444.67,231.38116
"669",445.33,231.07173
"670",446,231.02969
"671",446.67,231.05385
"672",447.33,230.90723
"673",448,230.83552
"674",448.67,230.72773
"675",449.33,230.84057
"676",450,230.97577
"677",450.67,231.12263
"678",451.33,231.13938
"679",452,231.09938
"680",452.67,230.99906
"681",453.33,230.9415
"682",454,230.6596
"683",454.67,230.27676
"684",455.33,230.01304
"685",456,229.95151
"686",456.67,229.81573
"687",457.33,229.60815
"688",458,229.55602
"689",458.67,229.73795
"690",459.33,229.83361
"691",460,229.69603
"692",460.67,229.43724
"693",461.33,229.21147
"694",462,229.0495
"695",462.67,229.04888
"696",463.33,229.02023
"697",464,228.98671
"698",464.67,228.92955
"699",465.33,228.62635
"700",466,228.45347
"701",466.67,228.77077
"702",467.33,228.99898
"703",468,229.06778
"704",468.67,229.01121
"705",469.33,229.19697
"706",470,229.44205
"707",470.67,229.66391
"708",471.33,229.88289
"709",472,230.08026
"710",472.67,230.19595
"711",473.33,230.32
"712",474,230.21903
"713",474.67,230.00783
"714",475.33,229.94027
"715",476,230.10912
"716",476.67,230.00156
"717",477.33,229.78072
"718",478,229.99249
"719",478.67,230.06627
"720",479.33,230.18271
"721",480,230.2329
"722",480.67,230.15062
"723",481.33,230.21308
"724",482,230.28142
"725",482.67,230.26102
"726",483.33,230.36879
"727",484,230.53473
"728",484.67,230.84892
"729",485.33,231.1261
"730",486,231.33472
"731",486.67,231.44836
"732",487.33,231.66542
"733",488,231.83822
"734",488.67,231.98677
"735",489.33,231.90923
"736",490,231.7888
"737",490.67,231.61773
"738",491.33,231.38422
"739",492,231.13572
"740",492.67,231.0987
"741",493.33,230.83139
"742",494,230.49475
"743",494.67,230.2996
"744",495.33,230.40422
"745",496,230.41807
"746",496.67,230.32716
"747",497.33,230.10325
"748",498,230.06636
"749",498.67,230.19158
"750",499.33,230.54738
"751",500,230.81133
"752",500.67,231.0097
"753",501.33,231.26124
"754",502,231.29022
"755",502.67,231.05117
"756",503.33,230.93289
"757",504,230.8625
"758",504.67,230.97503
"759",505.33,231.05072
"760",506,231.24524
"761",506.67,231.36547
"762",507.33,231.20983
"763",508,231.13182
"764",508.67,231.10693
"765",509.33,230.93394
"766",510,230.91467
"767",510.67,231.00418
"768",511.33,230.99359
"769",512,230.88595
"770",512.67,230.59661
"771",513.33,230.41836
"772",514,230.12666
"773",514.67,229.8379
"774",515.33,229.56849
"775",516,229.40128
"776",516.67,229.5009
"777",517.33,229.62603
"778",518,229.73506
"779",518.67,229.78764
"780",519.33,230.03338
"781",520,230.25265
"782",520.67,230.29409
"783",521.33,230.1405
"784",522,229.8576
"785",522.67,229.67463
"786",523.33,229.31052
"787",524,229.0944
"788",524.67,228.89164
"789",525.33,228.69786
"790",526,228.28579
"791",526.67,228.12334
"792",527.33,228.13324
"793",528,228.29755
"794",528.67,228.34613
"795",529.33,228.42836
"796",530,228.43992
"797",530.67,228.23632
"798",531.33,227.78596
"799",532,227.42084
"800",532.67,227.10627
"801",533.33,226.7064
"802",534,226.35652
"803",534.67,226.06906
"804",535.33,225.83218
"805",536,225.45951
"806",536.67,225.22644
"807",537.33,225.09204
"808",538,224.90719
"809",538.67,224.82112
"810",539.33,225.14188
"811",540,225.01428
"812",540.67,225.03808
"813",541.33,224.99806
"814",542,225.32448
"815",542.67,225.44014
"816",543.33,225.4072
"817",544,225.42316
"818",544.67,225.35934
"819",545.33,225.21844
"820",546,225.03669
"821",546.67,225.04715
"822",547.33,224.83146
"823",548,224.45288
"824",548.67,224.19541
"825",549.33,224.12298
"826",550,223.63485
"827",550.67,223.34413
"828",551.33,223.11884
"829",552,222.73018
"830",552.67,222.56575
"831",553.33,222.45559
"832",554,222.45177
"833",554.67,223.04569
"834",555.33,223.44573
"835",556,223.65013
"836",556.67,223.67111
"837",557.33,223.65706
"838",558,223.86461
"839",558.67,224.31093
"840",559.33,224.65457
"841",560,224.82074
"842",560.67,224.69512
"843",561.33,224.19947
"844",562,223.76964
"845",562.67,223.68228
"846",563.33,223.78855
"847",564,223.96803
"848",564.67,224.06813
"849",565.33,224.09839
"850",566,224.09337
"851",566.67,223.76939
"852",567.33,223.45852
"853",568,223.16626
"854",568.67,223.19712
"855",569.33,223.41155
"856",570,223.34497
"857",570.67,222.90323
"858",571.33,222.28023
"859",572,221.95709
"860",572.67,221.97856
"861",573.33,222.15353
"862",574,222.53183
"863",574.67,222.77352
"864",575.33,223.03823
"865",576,223.22208
"866",576.67,223.30737
"867",577.33,223.42302
"868",578,223.43698
"869",578.67,223.48206
"870",579.33,223.44071
"871",580,223.57604
"872",580.67,223.47862
"873",581.33,223.04901
"874",582,222.76031
"875",582.67,222.70196
"876",583.33,222.96573
"877",584,223.0594
"878",584.67,222.91026
"879",585.33,222.80482
"880",586,222.50055
"881",586.67,221.56297
"882",587.33,220.62959
"883",588,220.1821
"884",588.67,219.90231
"885",589.33,219.98512
"886",590,220.01853
"887",590.67,219.75952
"888",591.33,219.84534
"889",592,219.98708
"890",592.67,220.09392
"891",593.33,219.74783
"892",594,219.37861
"893",594.67,219.3329
"894",595.33,219.52947
"895",596,219.90934
"896",596.67,220.14192
"897",597.33,220.15707
"898",598,220.15142
"899",598.67,220.36568
"900",599.33,220.5307
"901",600,220.58526
