"","Position_um","Intensity_mean"
"1",0,175.84523
"2",0.67,176.25532
"3",1.33,175.98178
"4",2,175.39107
"5",2.67,175.28734
"6",3.33,175.13026
"7",4,174.85542
"8",4.67,175.0508
"9",5.33,174.34789
"10",6,174.41017
"11",6.67,174.39663
"12",7.33,174.94525
"13",8,175.20555
"14",8.67,175.32021
"15",9.33,174.14202
"16",10,174.21578
"17",10.67,173.36781
"18",11.33,172.79781
"19",12,173.30676
"20",12.67,173.87417
"21",13.33,173.57062
"22",14,172.55596
"23",14.67,171.25232
"24",15.33,170.48254
"25",16,170.32346
"26",16.67,170.25711
"27",17.33,169.00517
"28",18,168.60508
"29",18.67,168.94235
"30",19.33,169.27556
"31",20,168.86143
"32",20.67,170.05352
"33",21.33,170.04085
"34",22,170.05723
"35",22.67,169.16607
"36",23.33,169.05386
"37",24,169.08333
"38",24.67,169.8365
"39",25.33,169.82075
"40",26,169.89906
"41",26.67,169.40089
"42",27.33,169.84132
"43",28,169.02578
"44",28.67,168.572
"45",29.33,168.56356
"46",30,169.08373
"47",30.67,169.25014
"48",31.33,169.26992
"49",32,169.33121
"50",32.67,169.89827
"51",33.33,169.44774
"52",34,168.52183
"53",34.67,168.10164
"54",35.33,168.38031
"55",36,169.09291
"56",36.67,169.58622
"57",37.33,169.484
"58",38,169.84644
"59",38.67,169.78595
"60",39.33,171.81858
"61",40,172.47937
"62",40.67,173.14587
"63",41.33,172.11957
"64",42,172.56679
"65",42.67,171.90295
"66",43.33,172.23453
"67",44,171.1132
"68",44.67,171.40905
"69",45.33,172.13067
"70",46,172.87441
"71",46.67,172.22018
"72",47.33,171.27173
"73",48,171.0565
"74",48.67,172.06996
"75",49.33,172.15655
"76",50,172.71906
"77",50.67,173.69895
"78",51.33,175.24627
"79",52,174.11016
"80",52.67,173.7922
"81",53.33,174.03636
"82",54,174.50946
"83",54.67,174.21888
"84",55.33,174.32106
"85",56,174.38005
"86",56.67,175.38179
"87",57.33,176.36694
"88",58,177.43578
"89",58.67,177.21751
