"","Position_um","Intensity_mean"
"1",0,223.97701
"2",0.67,223.71693
"3",1.34,223.76907
"4",2,223.59026
"5",2.67,223.32496
"6",3.34,223.22924
"7",4.01,223.28242
"8",4.68,223.12654
"9",5.34,222.87467
"10",6.01,222.94459
"11",6.68,223.04866
"12",7.35,223.06057
"13",8.02,223.1426
"14",8.68,223.3159
"15",9.35,223.56587
"16",10.02,223.8493
"17",10.69,224.17455
"18",11.36,224.09471
"19",12.02,223.85598
"20",12.69,223.55924
"21",13.36,223.23836
"22",14.03,222.95515
"23",14.7,222.73347
"24",15.36,222.09253
"25",16.03,221.43597
"26",16.7,220.86826
"27",17.37,220.67214
"28",18.04,221.01376
"29",18.7,221.00065
"30",19.37,220.60788
"31",20.04,219.96721
"32",20.71,219.47784
"33",21.38,219.65212
"34",22.04,219.42967
"35",22.71,219.46055
"36",23.38,219.25814
"37",24.05,219.62333
"38",24.72,220.15764
"39",25.38,220.40112
"40",26.05,220.45394
"41",26.72,220.68246
"42",27.39,220.76453
"43",28.06,220.54571
"44",28.72,220.62163
"45",29.39,220.4826
"46",30.06,220.10606
"47",30.73,219.36297
"48",31.4,218.80704
"49",32.06,218.08719
"50",32.73,217.70767
"51",33.4,217.362
"52",34.07,216.99734
"53",34.74,216.96363
"54",35.4,217.04556
"55",36.07,216.64949
"56",36.74,216.39141
"57",37.41,216.64894
"58",38.08,216.78332
"59",38.74,216.87597
"60",39.41,216.77816
"61",40.08,216.84535
"62",40.75,217.05374
"63",41.42,217.46114
"64",42.08,217.65633
"65",42.75,217.77111
"66",43.42,217.92452
"67",44.09,218.28811
"68",44.76,218.63459
"69",45.42,218.6165
"70",46.09,218.95496
"71",46.76,219.54646
"72",47.43,220.19367
"73",48.1,220.61015
"74",48.76,220.7758
"75",49.43,221.08001
"76",50.1,221.35923
"77",50.77,221.60582
"78",51.44,221.7361
"79",52.1,221.92484
"80",52.77,221.89635
"81",53.44,221.8293
"82",54.11,221.6885
"83",54.78,221.59938
"84",55.44,221.41255
"85",56.11,221.33357
"86",56.78,220.86855
"87",57.45,220.49505
"88",58.12,220.31179
"89",58.78,220.23067
"90",59.45,220.08087
"91",60.12,219.84365
"92",60.79,219.81036
"93",61.46,219.89932
"94",62.12,220.11228
"95",62.79,220.8418
"96",63.46,221.47672
"97",64.13,221.48718
"98",64.8,221.89456
"99",65.46,222.23111
"100",66.13,222.46404
"101",66.8,222.48375
"102",67.47,222.53196
"103",68.14,222.65429
"104",68.8,222.8402
"105",69.47,222.86708
"106",70.14,222.51416
"107",70.81,222.42291
"108",71.48,222.43671
"109",72.14,222.41806
"110",72.81,222.55919
"111",73.48,222.63859
"112",74.15,222.87248
"113",74.82,223.37956
"114",75.48,223.60876
"115",76.15,223.51415
"116",76.82,223.70869
"117",77.49,223.83323
"118",78.16,223.84429
"119",78.82,223.77893
"120",79.49,223.60707
"121",80.16,223.35568
"122",80.83,223.45065
"123",81.5,223.532
"124",82.16,223.89489
"125",82.83,224.05492
"126",83.5,224.12282
"127",84.17,224.02159
"128",84.84,224.08089
"129",85.5,224.06702
"130",86.17,224.16569
"131",86.84,224.49893
"132",87.51,224.68732
"133",88.18,224.97985
"134",88.84,225.23308
"135",89.51,225.55786
