"","Position_um","Intensity_mean"
"1",0,250.68479
"2",0.67,250.59386
"3",1.33,250.48165
"4",2,250.37235
"5",2.67,250.27463
"6",3.33,250.1648
"7",4,250.00735
"8",4.67,249.85343
"9",5.33,249.73575
"10",6,249.72307
"11",6.67,249.78173
"12",7.33,249.75782
"13",8,249.68608
"14",8.67,249.69631
"15",9.33,249.76448
"16",10,249.80357
"17",10.67,249.89022
"18",11.33,249.95511
"19",12,249.99425
"20",12.67,250.01075
"21",13.33,250.05098
"22",14,250.06689
"23",14.67,250.0844
"24",15.33,250.12014
"25",16,250.126
"26",16.67,250.14306
"27",17.33,250.2236
"28",18,250.21998
"29",18.67,250.20591
"30",19.33,250.21532
"31",20,250.21757
"32",20.67,250.24067
"33",21.33,250.23848
"34",22,250.23232
"35",22.67,250.19706
"36",23.33,250.17062
"37",24,250.13316
"38",24.67,250.11462
"39",25.33,250.06311
"40",26,250.03338
"41",26.67,250.05147
"42",27.33,250.04778
"43",28,250.04916
"44",28.67,250.05608
"45",29.33,250.08674
"46",30,250.10284
"47",30.67,250.10383
"48",31.33,250.09941
"49",32,250.10369
"50",32.67,250.10199
"51",33.33,250.08354
"52",34,250.03266
"53",34.67,250.01822
"54",35.33,250.0052
"55",36,249.98605
"56",36.67,249.98996
"57",37.33,249.97297
"58",38,249.97401
"59",38.67,249.9827
"60",39.33,250.02663
"61",40,250.05244
"62",40.67,250.08893
"63",41.33,250.14528
"64",42,250.23617
"65",42.67,250.29187
"66",43.33,250.35537
"67",44,250.39404
"68",44.67,250.43739
"69",45.33,250.50264
"70",46,250.53943
"71",46.67,250.578
"72",47.33,250.62751
"73",48,250.6812
"74",48.67,250.71712
"75",49.33,250.75408
"76",50,250.79559
"77",50.67,250.84533
"78",51.33,250.83827
"79",52,250.85347
"80",52.67,250.83683
"81",53.33,250.7984
"82",54,250.76013
"83",54.67,250.742
"84",55.33,250.71463
"85",56,250.68489
"86",56.67,250.65085
"87",57.33,250.62471
"88",58,250.64742
"89",58.67,250.65244
"90",59.33,250.69947
"91",60,250.69685
"92",60.67,250.66733
"93",61.33,250.63844
"94",62,250.61071
"95",62.67,250.55168
"96",63.33,250.47925
"97",64,250.50452
"98",64.67,250.49992
"99",65.33,250.51832
"100",66,250.54973
"101",66.67,250.5799
"102",67.33,250.5947
"103",68,250.58222
"104",68.67,250.58607
"105",69.33,250.5813
"106",70,250.54702
"107",70.67,250.50271
"108",71.33,250.45919
"109",72,250.43062
"110",72.67,250.36692
"111",73.33,250.34202
"112",74,250.30458
"113",74.67,250.27462
"114",75.33,250.23045
"115",76,250.19898
"116",76.67,250.14195
"117",77.33,250.05916
"118",78,250.05027
"119",78.67,250.02235
"120",79.33,250.00743
"121",80,249.97689
"122",80.67,249.88743
"123",81.33,249.84898
"124",82,249.8356
"125",82.67,249.77728
"126",83.33,249.70183
"127",84,249.66338
"128",84.67,249.64533
"129",85.33,249.5596
"130",86,249.46161
"131",86.67,249.45985
"132",87.33,249.41132
"133",88,249.39835
"134",88.67,249.36654
"135",89.33,249.37681
"136",90,249.39649
"137",90.67,249.45061
"138",91.33,249.43879
"139",92,249.46702
"140",92.67,249.47376
"141",93.33,249.5276
"142",94,249.59399
"143",94.67,249.61893
"144",95.33,249.65014
"145",96,249.6877
"146",96.67,249.65285
"147",97.33,249.65511
"148",98,249.63511
"149",98.67,249.5788
"150",99.33,249.53648
"151",100,249.45107
"152",100.67,249.40093
"153",101.33,249.35831
"154",102,249.33044
"155",102.67,249.2583
"156",103.33,249.18428
"157",104,249.10107
"158",104.67,249.04578
"159",105.33,248.95565
"160",106,248.88613
"161",106.67,248.82272
"162",107.33,248.78724
"163",108,248.73996
"164",108.67,248.7012
"165",109.33,248.64618
"166",110,248.64174
"167",110.67,248.62126
"168",111.33,248.62295
"169",112,248.60311
"170",112.67,248.55894
"171",113.33,248.47565
"172",114,248.46146
"173",114.67,248.37859
"174",115.33,248.26852
"175",116,248.16831
"176",116.67,248.0415
"177",117.33,247.93494
"178",118,247.81263
"179",118.67,247.70013
"180",119.33,247.59595
"181",120,247.56182
"182",120.67,247.46067
"183",121.33,247.39662
"184",122,247.32541
"185",122.67,247.33552
"186",123.33,247.26218
"187",124,247.26209
"188",124.67,247.22472
"189",125.33,247.14003
"190",126,247.04661
"191",126.67,247.0465
"192",127.33,247.05261
"193",128,247.00307
"194",128.67,247.09592
"195",129.33,247.15404
"196",130,247.11725
"197",130.67,247.05613
"198",131.33,247.04489
"199",132,246.94377
"200",132.67,246.85542
"201",133.33,246.80409
"202",134,246.7324
"203",134.67,246.67035
"204",135.33,246.60933
"205",136,246.51599
"206",136.67,246.4726
"207",137.33,246.40402
"208",138,246.31186
"209",138.67,246.22378
"210",139.33,246.06721
"211",140,245.87351
"212",140.67,245.76146
"213",141.33,245.67627
"214",142,245.57188
"215",142.67,245.41424
"216",143.33,245.31237
"217",144,245.27568
"218",144.67,245.24263
"219",145.33,245.25591
"220",146,245.24512
"221",146.67,245.25942
"222",147.33,245.33071
"223",148,245.37312
"224",148.67,245.40559
"225",149.33,245.51098
"226",150,245.61272
"227",150.67,245.78454
"228",151.33,245.86529
"229",152,246.00202
"230",152.67,246.11594
"231",153.33,246.26236
"232",154,246.40523
"233",154.67,246.47133
"234",155.33,246.54994
"235",156,246.51498
"236",156.67,246.53577
"237",157.33,246.61257
"238",158,246.66467
"239",158.67,246.67393
"240",159.33,246.62437
"241",160,246.51348
"242",160.67,246.31134
"243",161.33,246.22978
"244",162,246.06636
"245",162.67,245.96342
"246",163.33,245.7605
"247",164,245.4923
"248",164.67,245.17907
"249",165.33,244.93795
"250",166,244.79392
"251",166.67,244.65854
"252",167.33,244.65987
"253",168,244.87441
"254",168.67,245.06479
"255",169.33,245.07268
"256",170,245.1332
"257",170.67,245.25832
"258",171.33,245.38636
"259",172,245.53636
"260",172.67,245.48547
"261",173.33,245.56503
"262",174,245.578
"263",174.67,245.45804
"264",175.33,245.16725
"265",176,244.98072
"266",176.67,244.60594
"267",177.33,244.28938
"268",178,244.07191
"269",178.67,243.6137
"270",179.33,243.41662
"271",180,243.32738
"272",180.67,243.13698
"273",181.33,243.06471
"274",182,243.02596
"275",182.67,243.06721
"276",183.33,243.24631
"277",184,243.16698
"278",184.67,243.28559
"279",185.33,243.24279
"280",186,243.02018
"281",186.67,242.84849
"282",187.33,242.77135
"283",188,242.69944
"284",188.67,242.77933
"285",189.33,243.05012
"286",190,243.3709
"287",190.67,243.49314
"288",191.33,243.42138
"289",192,243.44067
"290",192.67,243.36509
"291",193.33,243.16521
"292",194,242.94667
"293",194.67,242.74311
"294",195.33,242.56676
"295",196,242.50844
"296",196.67,242.35026
"297",197.33,242.24147
"298",198,242.2797
"299",198.67,242.32228
"300",199.33,242.44525
"301",200,242.32219
"302",200.67,242.37111
"303",201.33,242.51065
"304",202,242.5033
"305",202.67,242.35324
"306",203.33,242.04858
"307",204,242.05305
"308",204.67,242.86796
"309",205.33,243.21506
"310",206,243.33266
"311",206.67,243.72444
"312",207.33,244.32539
"313",208,244.57368
"314",208.67,244.70901
"315",209.33,244.82964
"316",210,244.99702
"317",210.67,245.30493
"318",211.33,245.59022
"319",212,245.78818
"320",212.67,245.8397
"321",213.33,246.02747
"322",214,246.12763
"323",214.67,246.06506
"324",215.33,246.05569
"325",216,246.18374
"326",216.67,246.35645
"327",217.33,246.51485
"328",218,246.72582
"329",218.67,246.7672
"330",219.33,246.82925
"331",220,246.89253
"332",220.67,246.82147
"333",221.33,246.75747
"334",222,246.63857
"335",222.67,246.66348
"336",223.33,246.67125
"337",224,246.77019
"338",224.67,246.85357
"339",225.33,246.95159
"340",226,246.96946
"341",226.67,246.91217
"342",227.33,247.01884
"343",228,247.14857
"344",228.67,247.21364
"345",229.33,247.194
"346",230,247.18302
"347",230.67,247.09596
"348",231.33,246.94453
"349",232,246.82666
"350",232.67,246.77102
"351",233.33,246.58342
"352",234,246.54076
"353",234.67,246.32974
"354",235.33,246.14464
"355",236,246.03911
"356",236.67,245.93942
"357",237.33,245.79671
"358",238,245.74022
"359",238.67,245.69129
"360",239.33,245.4516
"361",240,245.1878
"362",240.67,245.01281
"363",241.33,244.90267
"364",242,244.84631
"365",242.67,244.87258
"366",243.33,244.90226
"367",244,244.882
"368",244.67,244.95181
"369",245.33,244.97235
"370",246,244.77795
"371",246.67,244.57813
"372",247.33,244.42755
"373",248,244.41538
"374",248.67,244.53386
"375",249.33,244.64915
"376",250,244.63507
"377",250.67,244.44947
"378",251.33,244.34942
"379",252,244.26103
"380",252.67,244.16854
"381",253.33,244.0961
"382",254,243.92729
"383",254.67,243.61786
"384",255.33,243.44733
"385",256,243.40054
"386",256.67,243.52857
"387",257.33,243.46138
"388",258,243.44879
"389",258.67,243.40115
"390",259.33,243.37968
"391",260,243.40299
"392",260.67,243.51262
"393",261.33,243.66222
"394",262,243.87462
